Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
01/23/2020,2,0,0,0
01/24/2020,2,0,0,0
01/25/2020,5,3,0,0
01/26/2020,8,3,0,0
01/27/2020,8,0,0,0
01/28/2020,8,0,0,0
01/29/2020,10,2,0,0
01/30/2020,12,2,0,0
01/31/2020,13,1,0,0
02/01/2020,14,1,0,0
02/02/2020,15,1,0,0
02/03/2020,15,0,0,0
02/04/2020,18,3,1,1
02/05/2020,21,3,1,1
02/06/2020,24,3,1,1
02/07/2020,26,2,1,0
02/08/2020,26,0,1,0
02/09/2020,36,10,1,0
02/10/2020,42,6,1,0
02/11/2020,49,7,1,0
02/12/2020,50,1,1,0
02/13/2020,53,3,1,0
02/14/2020,56,3,1,0
02/15/2020,56,0,1,0
02/16/2020,57,1,1,0
02/17/2020,60,3,1,0
02/18/2020,62,2,1,0
02/19/2020,65,3,1,0
02/20/2020,68,3,2,1
02/21/2020,68,0,2,0
02/22/2020,69,1,2,0
02/23/2020,74,5,2,0
02/24/2020,81,7,2,0
02/25/2020,85,4,2,0
02/26/2020,91,6,2,0
02/27/2020,93,2,2,0
02/28/2020,94,1,2,0
02/29/2020,95,1,2,0
03/01/2020,98,3,2,0
03/02/2020,100,2,2,0
03/03/2020,102,2,2,0
03/04/2020,104,2,2,0
03/05/2020,105,1,2,0
03/06/2020,107,2,2,0
03/07/2020,109,2,2,0
03/08/2020,114,5,2,0
03/09/2020,115,1,3,1
03/10/2020,120,5,3,0
03/11/2020,129,9,3,0
03/12/2020,131,2,3,0
03/13/2020,137,6,4,1
03/14/2020,141,4,4,0
03/15/2020,148,7,4,0
03/16/2020,157,9,4,0
03/17/2020,167,10,4,0
03/18/2020,192,25,4,0
03/19/2020,208,16,4,0
03/20/2020,256,48,4,0
03/21/2020,274,18,4,0
03/22/2020,317,43,4,0
03/23/2020,357,40,4,0
03/24/2020,386,29,4,0
03/25/2020,410,24,4,0
03/26/2020,453,43,4,0
03/27/2020,518,65,4,0
03/28/2020,582,64,4,0
03/29/2020,641,59,4,0
03/30/2020,682,41,4,0
03/31/2020,714,32,4,0
04/01/2020,765,51,4,0
04/02/2020,802,37,4,0
04/03/2020,846,44,4,0
04/04/2020,863,17,4,0
04/05/2020,891,28,4,0
04/06/2020,915,24,4,0
04/07/2020,936,21,4,0
04/08/2020,961,25,4,0
04/09/2020,974,13,4,0
04/10/2020,990,16,4,0
04/11/2020,1001,11,4,0
04/12/2020,1005,4,4,0
04/13/2020,1010,5,4,0
04/14/2020,1013,3,4,0
04/15/2020,1017,4,4,0
04/16/2020,1018,1,4,0
04/17/2020,1022,4,4,0
04/18/2020,1024,2,4,0
04/19/2020,1026,2,4,0
04/20/2020,1028,2,4,0
04/21/2020,1030,2,4,0
04/22/2020,1034,4,4,0
04/23/2020,1036,2,4,0
04/24/2020,1037,1,4,0
04/25/2020,1038,1,4,0
04/26/2020,1038,0,4,0
04/27/2020,1038,0,4,0
04/28/2020,1038,0,4,0
04/29/2020,1038,0,4,0
04/30/2020,1039,1,4,0
05/01/2020,1040,1,4,0
05/02/2020,1040,0,4,0
05/03/2020,1040,0,4,0
05/04/2020,1041,1,4,0
05/05/2020,1042,1,4,0
05/06/2020,1043,1,4,0
05/07/2020,1045,2,4,0
05/08/2020,1046,1,4,0
05/09/2020,1047,1,4,0
05/10/2020,1048,1,4,0
05/11/2020,1049,1,4,0
05/12/2020,1050,1,4,0
05/13/2020,1051,1,4,0
05/14/2020,1052,1,4,0
05/15/2020,1053,1,4,0
05/16/2020,1054,1,4,0
05/17/2020,1056,2,4,0
05/18/2020,1058,2,4,0
05/19/2020,1060,2,4,0
05/20/2020,1062,2,4,0
05/21/2020,1064,2,4,0
05/22/2020,1066,2,4,0
05/23/2020,1066,0,4,0
05/24/2020,1066,0,4,0
05/25/2020,1066,0,4,0
05/26/2020,1066,0,4,0
05/27/2020,1067,1,4,0
05/28/2020,1073,6,4,0
05/29/2020,1080,7,4,0
05/30/2020,1083,3,4,0
05/31/2020,1085,2,4,0
06/01/2020,1088,3,4,0
06/02/2020,1094,6,4,0
06/03/2020,1097,3,4,0
06/04/2020,1100,3,4,0
06/05/2020,1103,3,4,0
06/06/2020,1106,3,4,0
06/07/2020,1107,1,4,0
06/08/2020,1108,1,4,0
06/09/2020,1108,0,4,0
06/10/2020,1108,0,4,0
06/11/2020,1108,0,4,0
06/12/2020,1109,1,4,0
06/13/2020,1110,1,4,0
06/14/2020,1111,1,4,0
06/15/2020,1113,2,4,0
06/16/2020,1117,4,4,0
06/17/2020,1121,4,4,0
06/18/2020,1125,4,4,0
06/19/2020,1128,3,4,0
06/20/2020,1129,1,5,1
06/21/2020,1132,3,5,0
06/22/2020,1162,30,5,0
06/23/2020,1178,16,6,1
06/24/2020,1180,2,6,0
06/25/2020,1194,14,7,1
06/26/2020,1197,3,7,0
06/27/2020,1198,1,7,0
06/28/2020,1200,2,7,0
06/29/2020,1204,4,7,0
06/30/2020,1206,2,7,0
07/01/2020,1234,28,7,0
07/02/2020,1243,9,7,0
07/03/2020,1248,5,7,0
07/04/2020,1259,11,7,0
07/05/2020,1269,10,7,0
07/06/2020,1286,17,7,0
