Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
02/03/2020,2,0,0,0
02/04/2020,1790,1788,170,170
03/02/2020,1855,65,173,3
03/03/2020,1920,65,177,4
03/04/2020,1986,66,181,4
03/05/2020,1989,3,181,0
03/06/2020,1992,3,181,0
03/07/2020,1995,3,181,0
03/08/2020,1998,3,181,0
03/09/2020,2001,3,181,0
03/10/2020,2004,3,181,0
03/11/2020,2007,3,181,0
03/12/2020,2010,3,181,0
03/13/2020,2013,3,181,0
03/14/2020,2016,3,181,0
03/15/2020,2019,3,181,0
03/16/2020,2022,3,181,0
03/17/2020,2025,3,181,0
03/18/2020,2028,3,181,0
03/19/2020,2031,3,181,0
03/20/2020,2034,3,181,0
03/21/2020,2037,3,181,0
03/22/2020,2040,3,181,0
03/23/2020,2044,4,181,0
03/24/2020,2048,4,181,0
03/25/2020,2052,4,181,0
03/26/2020,2056,4,181,0
03/27/2020,2060,4,181,0
03/28/2020,2064,4,181,0
03/29/2020,2068,4,181,0
03/30/2020,2072,4,181,0
03/31/2020,2076,4,181,0
04/01/2020,2080,4,181,0
04/02/2020,2084,4,181,0
04/03/2020,2088,4,181,0
04/04/2020,2092,4,191,10
04/05/2020,2273,181,198,7
04/06/2020,2491,218,209,11
04/07/2020,2738,247,221,12
04/08/2020,2956,218,240,19
04/09/2020,3293,337,280,40
04/10/2020,3512,219,306,26
04/11/2020,3842,330,327,21
04/12/2020,4241,399,373,46
04/13/2020,4557,316,399,26
04/14/2020,4839,282,459,60
04/15/2020,5136,297,469,10
04/16/2020,5516,380,496,27
04/17/2020,5923,407,520,24
04/18/2020,6248,325,535,15
04/19/2020,6575,327,582,47
04/20/2020,6760,185,590,8
04/21/2020,7135,375,616,26
04/22/2020,7418,283,635,19
04/23/2020,7775,357,647,12
04/24/2020,8211,436,689,42
04/25/2020,8607,396,720,31
04/26/2020,8882,275,743,23
04/27/2020,9096,214,765,22
04/28/2020,9511,415,773,8
04/29/2020,9771,260,784,11
04/30/2020,10118,347,792,8
05/01/2020,10551,433,800,8
05/02/2020,10843,292,831,31
05/03/2020,11192,349,845,14
05/04/2020,11631,439,858,13
05/05/2020,12071,440,872,14
05/06/2020,12438,367,895,23
05/07/2020,12776,338,930,35
05/08/2020,13112,336,943,13
05/09/2020,13645,533,959,16
05/10/2020,14032,387,973,14
05/11/2020,14265,233,991,18
05/12/2020,14749,484,1007,16
05/13/2020,15438,689,1028,21
05/14/2020,16006,568,1043,15
05/15/2020,16496,490,1076,33
05/16/2020,17025,529,1089,13
05/17/2020,17514,489,1148,59
05/18/2020,18010,496,1191,43
05/19/2020,18496,486,1221,30
05/20/2020,19189,693,1242,21
05/21/2020,20162,973,1278,36
05/22/2020,20796,634,1326,48
05/23/2020,21745,949,1351,25
05/24/2020,22271,526,1372,21
05/25/2020,22750,479,1391,19
05/26/2020,23165,415,1418,27
05/27/2020,23851,686,1473,55
05/28/2020,24538,687,1496,23
05/29/2020,25216,678,1520,24
05/30/2020,25773,557,1573,53
05/31/2020,26473,700,1613,40
06/01/2020,26940,467,1641,28
06/02/2020,27549,609,1663,22
06/03/2020,28233,684,1698,35
06/04/2020,28818,585,1721,23
06/05/2020,29521,703,1770,49
06/06/2020,30514,993,1801,31
06/07/2020,31186,672,1851,50
06/08/2020,32033,847,1883,32
06/09/2020,33075,1042,1923,40
06/10/2020,34316,1241,1959,36
06/11/2020,35295,979,2000,41
06/12/2020,36406,1111,2048,48
06/13/2020,37420,1014,2091,43
06/14/2020,38277,857,2134,43
06/15/2020,39294,1017,2198,64
06/16/2020,40400,1106,2231,33
06/17/2020,41431,1031,2276,45
06/18/2020,42762,1331,2339,63
06/19/2020,43803,1041,2373,34
06/20/2020,45029,1226,2429,56
06/21/2020,45891,862,2465,36
06/22/2020,46845,954,2500,35
06/23/2020,47896,1051,2535,35
06/24/2020,49009,1113,2573,38
06/25/2020,50187,1178,2620,47
06/26/2020,51427,1240,2683,63
06/27/2020,52812,1385,2720,37
06/28/2020,54010,1198,2754,34
06/29/2020,55092,1082,2805,51
06/30/2020,56385,1293,2876,71
07/01/2020,57770,1385,2934,58
07/02/2020,59394,1624,2987,53
07/03/2020,60695,1301,3036,49
07/04/2020,62142,1447,3089,53
07/05/2020,63749,1607,3171,82
07/06/2020,64958,1209,3241,70
