Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/05/2020,2,0,0,0
03/06/2020,3,1,0,0
03/07/2020,3,0,0,0
03/08/2020,4,1,0,0
03/09/2020,5,1,0,0
03/10/2020,6,1,0,0
03/11/2020,7,1,0,0
03/12/2020,11,4,0,0
03/13/2020,18,7,0,0
03/14/2020,21,3,0,0
03/15/2020,24,3,0,0
03/16/2020,25,1,0,0
03/17/2020,36,11,0,0
03/18/2020,44,8,0,0
03/19/2020,62,18,0,0
03/20/2020,83,21,0,0
03/21/2020,92,9,1,1
03/22/2020,125,33,1,0
03/23/2020,131,6,1,0
03/24/2020,164,33,2,1
03/25/2020,173,9,3,1
03/26/2020,190,17,3,0
03/27/2020,236,46,4,1
03/28/2020,269,33,6,2
03/29/2020,327,58,6,0
03/30/2020,368,41,10,4
03/31/2020,420,52,13,3
04/01/2020,459,39,13,0
04/02/2020,533,74,16,3
04/03/2020,579,46,17,1
04/04/2020,624,45,21,4
04/05/2020,656,32,24,3
04/06/2020,680,24,29,5
04/07/2020,764,84,33,4
04/08/2020,822,58,34,1
04/09/2020,876,54,35,1
04/10/2020,919,43,37,2
04/11/2020,959,40,37,0
04/12/2020,1013,54,39,2
04/13/2020,1046,33,39,0
04/14/2020,1077,31,41,2
04/15/2020,1106,29,42,1
04/16/2020,1159,53,44,2
04/17/2020,1214,55,46,2
04/18/2020,1247,33,47,1
04/19/2020,1262,15,49,2
04/20/2020,1277,15,50,1
04/21/2020,1321,44,51,1
04/22/2020,1350,29,54,3
04/23/2020,1387,37,54,0
04/24/2020,1400,13,55,1
04/25/2020,1458,58,58,3
04/26/2020,1488,30,59,1
04/27/2020,1537,49,60,1
04/28/2020,1557,20,62,2
04/29/2020,1651,94,65,3
04/30/2020,1731,80,69,4
05/01/2020,1756,25,70,1
05/02/2020,1817,61,72,2
05/03/2020,1836,19,77,5
05/04/2020,1914,78,78,1
05/05/2020,1934,20,80,2
05/06/2020,1975,41,86,6
05/07/2020,2014,39,90,4
05/08/2020,2056,42,98,8
05/09/2020,2080,24,104,6
05/10/2020,2106,26,112,8
05/11/2020,2131,25,113,1
05/12/2020,2147,16,117,4
05/13/2020,2171,24,120,3
05/14/2020,2210,39,122,2
05/15/2020,2233,23,125,3
05/16/2020,2267,34,129,4
05/17/2020,2290,23,133,4
05/18/2020,2304,14,133,0
05/19/2020,2321,17,134,1
05/20/2020,2338,17,134,0
05/21/2020,2350,12,138,4
05/22/2020,2372,22,141,3
05/23/2020,2391,19,141,0
05/24/2020,2401,10,144,3
05/25/2020,2406,5,146,2
05/26/2020,2416,10,149,3
05/27/2020,2435,19,151,2
05/28/2020,2462,27,153,2
05/29/2020,2485,23,153,0
05/30/2020,2494,9,153,0
05/31/2020,2510,16,153,0
06/01/2020,2524,14,154,1
06/02/2020,2535,11,157,3
06/03/2020,2551,16,157,0
06/04/2020,2594,43,159,2
06/05/2020,2606,12,159,0
06/06/2020,2638,32,159,0
06/07/2020,2671,33,159,0
06/08/2020,2704,33,160,1
06/09/2020,2728,24,160,0
06/10/2020,2775,47,161,1
06/11/2020,2832,57,161,0
06/12/2020,2893,61,163,2
06/13/2020,2942,49,163,0
06/14/2020,2991,49,163,0
06/15/2020,3040,49,165,2
06/16/2020,3085,45,168,3
06/17/2020,3141,56,168,0
06/18/2020,3144,3,168,0
06/19/2020,3202,58,168,0
06/20/2020,3288,86,168,0
06/21/2020,3354,66,169,1
06/22/2020,3525,171,171,2
06/23/2020,3588,63,172,1
06/24/2020,3676,88,173,1
06/25/2020,3795,119,175,2
06/26/2020,3935,140,178,3
06/27/2020,4107,172,180,2
06/28/2020,4215,108,183,3
06/29/2020,4344,129,184,1
06/30/2020,4453,109,186,2
07/01/2020,4605,152,188,2
07/02/2020,4606,1,188,0
07/03/2020,4962,356,191,3
07/04/2020,4962,0,191,0
07/05/2020,4962,0,191,0
