Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
01/21/2020,1,0,0,0
01/22/2020,1,0,0,0
01/23/2020,1,0,0,0
01/24/2020,2,1,0,0
01/25/2020,2,0,0,0
01/26/2020,3,1,0,0
01/27/2020,4,1,0,0
01/28/2020,4,0,0,0
01/29/2020,4,0,0,0
01/30/2020,6,2,0,0
01/31/2020,11,5,0,0
02/01/2020,12,1,0,0
02/02/2020,15,3,0,0
02/03/2020,15,0,0,0
02/04/2020,16,1,0,0
02/05/2020,19,3,0,0
02/06/2020,23,4,0,0
02/07/2020,24,1,0,0
02/08/2020,24,0,0,0
02/09/2020,27,3,0,0
02/10/2020,27,0,0,0
02/11/2020,28,1,0,0
02/12/2020,28,0,0,0
02/13/2020,28,0,0,0
02/14/2020,28,0,0,0
02/15/2020,28,0,0,0
02/16/2020,29,1,0,0
02/17/2020,30,1,0,0
02/18/2020,31,1,0,0
02/19/2020,51,20,0,0
02/20/2020,104,53,1,1
02/21/2020,204,100,2,1
02/22/2020,433,229,2,0
02/23/2020,602,169,4,2
02/24/2020,833,231,7,3
02/25/2020,977,144,10,3
02/26/2020,1261,284,12,2
02/27/2020,1766,505,13,1
02/28/2020,2337,571,13,0
02/29/2020,3150,813,17,4
03/01/2020,4212,1062,22,5
03/02/2020,4812,600,28,6
03/03/2020,5328,516,32,4
03/04/2020,5766,438,35,3
03/05/2020,6284,518,42,7
03/06/2020,6767,483,44,2
03/07/2020,7134,367,50,6
03/08/2020,7382,248,51,1
03/09/2020,7513,131,54,3
03/10/2020,7755,242,60,6
03/11/2020,7869,114,66,6
03/12/2020,7979,110,67,1
03/13/2020,8086,107,72,5
03/14/2020,8162,76,75,3
03/15/2020,8236,74,75,0
03/16/2020,8320,84,81,6
03/17/2020,8413,93,84,3
03/18/2020,8565,152,91,7
03/19/2020,8652,87,94,3
03/20/2020,8799,147,102,8
03/21/2020,8897,98,104,2
03/22/2020,8961,64,111,7
03/23/2020,9037,76,120,9
03/24/2020,9137,100,126,6
03/25/2020,9241,104,131,5
03/26/2020,9332,91,139,8
03/27/2020,9478,146,144,5
03/28/2020,9583,105,152,8
03/29/2020,9661,78,158,6
03/30/2020,9786,125,162,4
03/31/2020,9887,101,165,3
04/01/2020,9976,89,169,4
04/02/2020,10062,86,174,5
04/03/2020,10156,94,177,3
04/04/2020,10237,81,183,6
04/05/2020,10284,47,186,3
04/06/2020,10331,47,192,6
04/07/2020,10384,53,200,8
04/08/2020,10423,39,204,4
04/09/2020,10450,27,208,4
04/10/2020,10480,30,211,3
04/11/2020,10512,32,214,3
04/12/2020,10537,25,217,3
04/13/2020,10564,27,222,5
04/14/2020,10591,27,225,3
04/15/2020,10613,22,229,4
04/16/2020,10635,22,230,1
04/17/2020,10653,18,232,2
04/18/2020,10661,8,234,2
04/19/2020,10674,13,236,2
04/20/2020,10683,9,237,1
04/21/2020,10694,11,238,1
04/22/2020,10702,8,240,2
04/23/2020,10708,6,240,0
04/24/2020,10718,10,240,0
04/25/2020,10728,10,242,2
04/26/2020,10738,10,243,1
04/27/2020,10752,14,244,1
04/28/2020,10761,9,246,2
04/29/2020,10765,4,247,1
04/30/2020,10774,9,248,1
05/01/2020,10780,6,250,2
05/02/2020,10793,13,250,0
05/03/2020,10801,8,252,2
05/04/2020,10804,3,254,2
05/05/2020,10806,2,255,1
05/06/2020,10810,4,256,1
05/07/2020,10822,12,256,0
05/08/2020,10840,18,256,0
05/09/2020,10874,34,256,0
05/10/2020,10909,35,256,0
05/11/2020,10936,27,258,2
05/12/2020,10962,26,259,1
05/13/2020,10991,29,260,1
05/14/2020,11018,27,260,0
05/15/2020,11037,19,262,2
05/16/2020,11050,13,262,0
05/17/2020,11065,15,263,1
05/18/2020,11078,13,263,0
05/19/2020,11110,32,263,0
05/20/2020,11122,12,264,1
05/21/2020,11142,20,264,0
05/22/2020,11165,23,266,2
05/23/2020,11190,25,266,0
05/24/2020,11206,16,267,1
05/25/2020,11225,19,269,2
05/26/2020,11265,40,269,0
05/27/2020,11344,79,269,0
05/28/2020,11402,58,269,0
05/29/2020,11441,39,269,0
05/30/2020,11468,27,270,1
05/31/2020,11503,35,271,1
06/01/2020,11541,38,272,1
06/02/2020,11590,49,273,1
06/03/2020,11629,39,273,0
06/04/2020,11668,39,273,0
06/05/2020,11719,51,273,0
06/06/2020,11776,57,273,0
06/07/2020,11814,38,273,0
06/08/2020,11852,38,274,1
06/09/2020,11902,50,276,2
06/10/2020,11947,45,276,0
06/11/2020,12003,56,277,1
06/12/2020,12051,48,277,0
06/13/2020,12085,34,277,0
06/14/2020,12121,36,277,0
06/15/2020,12155,34,278,1
06/16/2020,12198,43,279,1
06/17/2020,12257,59,280,1
06/18/2020,12306,49,280,0
06/19/2020,12373,67,280,0
06/20/2020,12421,48,280,0
06/21/2020,12438,17,280,0
06/22/2020,12484,46,281,1
06/23/2020,12535,51,281,0
06/24/2020,12563,28,282,1
06/25/2020,12602,39,282,0
06/26/2020,12653,51,282,0
06/27/2020,12715,62,282,0
06/28/2020,12757,42,282,0
06/29/2020,12800,43,282,0
06/30/2020,12850,50,282,0
07/01/2020,12904,54,282,0
07/02/2020,12967,63,282,0
07/03/2020,13030,63,283,1
07/04/2020,13091,61,283,0
07/05/2020,13137,46,284,1
07/06/2020,13181,44,285,1
