Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/09/2020,1,0,0,0
03/10/2020,8,7,0,0
03/11/2020,14,6,1,1
03/12/2020,27,13,1,0
03/13/2020,36,9,1,0
03/14/2020,43,7,1,0
03/15/2020,55,12,1,0
03/16/2020,69,14,1,0
03/17/2020,86,17,1,0
03/18/2020,109,23,1,0
03/19/2020,137,28,1,0
03/20/2020,200,63,1,0
03/21/2020,245,45,3,2
03/22/2020,313,68,3,0
03/23/2020,345,32,6,3
03/24/2020,443,98,6,0
03/25/2020,558,115,8,2
03/26/2020,674,116,9,1
03/27/2020,786,112,14,5
03/28/2020,901,115,17,3
03/29/2020,989,88,24,7
03/30/2020,1075,86,27,3
03/31/2020,1181,106,30,3
04/01/2020,1317,136,32,2
04/02/2020,1475,158,37,5
04/03/2020,1673,198,41,4
04/04/2020,1801,128,46,5
04/05/2020,1988,187,54,8
04/06/2020,2100,112,55,1
04/07/2020,2249,149,59,4
04/08/2020,2528,279,63,4
04/09/2020,2752,224,66,3
04/10/2020,2974,222,74,8
04/11/2020,3234,260,79,5
04/12/2020,3400,166,87,8
04/13/2020,3472,72,94,7
04/14/2020,3574,102,95,1
04/15/2020,3751,177,103,8
04/16/2020,3980,229,103,0
04/17/2020,4210,230,116,13
04/18/2020,4338,128,121,5
04/19/2020,4467,129,126,5
04/21/2020,4644,177,126,0
04/22/2020,4821,177,141,15
04/23/2020,5079,258,147,6
04/24/2020,5338,259,154,7
04/25/2020,5539,201,159,5
04/26/2020,5779,240,165,6
04/27/2020,6021,242,167,2
04/28/2020,6200,179,176,9
04/29/2020,6378,178,178,2
04/30/2020,6532,154,188,10
05/01/2020,6720,188,192,4
05/02/2020,7090,370,192,0
05/03/2020,7197,107,200,8
05/04/2020,7387,190,203,3
05/05/2020,7523,136,210,7
05/06/2020,7731,208,210,0
05/07/2020,7868,137,225,15
05/08/2020,8070,202,231,6
05/09/2020,8282,212,237,6
05/10/2020,8448,166,244,7
05/11/2020,8616,168,249,5
05/12/2020,8783,167,252,3
05/13/2020,8944,161,256,4
05/14/2020,9118,174,260,4
05/15/2020,9268,150,266,6
05/16/2020,9449,181,269,3
05/17/2020,9606,157,275,6
05/18/2020,9726,120,279,4
05/19/2020,9867,141,281,2
05/20/2020,9977,110,287,6
05/21/2020,10116,139,291,4
05/22/2020,10267,151,295,4
05/23/2020,10577,310,299,4
05/24/2020,10926,349,306,7
05/25/2020,11183,257,310,4
05/26/2020,11447,264,313,3
05/27/2020,11728,281,315,2
05/28/2020,12131,403,320,5
05/29/2020,12531,400,326,6
05/30/2020,13018,487,330,4
05/31/2020,13463,445,336,6
06/01/2020,13837,374,344,8
06/02/2020,14095,258,352,8
06/03/2020,14609,514,357,5
06/04/2020,15044,435,362,5
06/05/2020,15463,419,370,8
06/06/2020,16004,541,386,16
06/07/2020,16425,421,393,7
06/08/2020,16854,429,398,5
06/09/2020,17233,379,403,5
06/10/2020,17889,656,413,10
06/11/2020,18586,697,418,5
06/12/2020,19211,625,421,3
06/13/2020,20059,848,429,8
06/14/2020,20686,627,437,8
06/15/2020,21422,736,437,0
06/16/2020,21962,540,457,20
06/17/2020,22597,635,470,13
06/18/2020,23351,754,475,5
06/19/2020,24286,935,475,0
06/20/2020,25222,936,493,18
06/21/2020,26030,808,501,8
06/22/2020,26752,722,521,20
06/23/2020,27314,562,536,15
06/24/2020,28030,716,547,11
06/25/2020,29037,1007,564,17
06/26/2020,29905,868,575,11
06/27/2020,30658,753,592,17
06/28/2020,31686,1028,604,12
06/29/2020,32785,1099,620,16
06/30/2020,33550,765,631,11
07/01/2020,34463,913,645,14
07/02/2020,35237,774,667,22
07/03/2020,35995,758,698,31
07/04/2020,36983,988,720,22
07/05/2020,38149,1166,747,27
07/06/2020,39334,1185,770,23
