Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/10/2020,1,0,0,0
03/11/2020,1,0,0,0
03/12/2020,1,0,0,0
03/13/2020,5,4,0,0
03/14/2020,6,1,0,0
03/15/2020,18,12,1,1
03/16/2020,47,29,1,0
03/17/2020,98,51,2,1
03/18/2020,191,93,3,1
03/19/2020,359,168,4,1
03/20/2020,670,311,9,5
03/21/2020,947,277,21,12
03/22/2020,1236,289,30,9
03/23/2020,1529,293,37,7
03/24/2020,1872,343,44,7
03/25/2020,2433,561,59,15
03/26/2020,3629,1196,75,16
03/27/2020,5698,2069,92,17
03/28/2020,7402,1704,108,16
03/29/2020,9217,1815,131,23
03/30/2020,10827,1610,168,37
03/31/2020,13531,2704,214,46
04/01/2020,15679,2148,277,63
04/02/2020,18135,2456,356,79
04/03/2020,20921,2786,425,69
04/04/2020,23934,3013,501,76
04/05/2020,27069,3135,574,73
04/06/2020,30217,3148,649,75
04/07/2020,34109,3892,725,76
04/08/2020,38226,4117,812,87
04/09/2020,42282,4056,908,96
04/10/2020,47029,4747,1006,98
04/11/2020,52167,5138,1101,95
04/12/2020,56956,4789,1198,97
04/13/2020,61049,4093,1296,98
04/14/2020,65111,4062,1403,107
04/15/2020,69392,4281,1518,115
04/16/2020,74193,4801,1643,125
04/17/2020,78546,4353,1769,126
04/18/2020,82329,3783,1890,121
04/19/2020,86306,3977,2017,127
04/20/2020,90980,4674,2140,123
04/21/2020,95591,4611,2259,119
04/22/2020,98674,3083,2376,117
04/23/2020,101790,3116,2491,115
04/24/2020,104912,3122,2600,109
04/25/2020,107773,2861,2706,106
04/26/2020,110130,2357,2805,99
04/27/2020,112261,2131,2900,95
04/28/2020,114653,2392,2992,92
04/29/2020,117589,2936,3081,89
04/30/2020,120204,2615,3174,93
05/01/2020,122392,2188,3258,84
05/02/2020,124375,1983,3336,78
05/03/2020,126045,1670,3397,61
05/04/2020,127659,1614,3461,64
05/05/2020,129491,1832,3520,59
05/06/2020,131744,2253,3584,64
05/07/2020,133721,1977,3641,57
05/08/2020,135569,1848,3689,48
05/09/2020,137115,1546,3739,50
05/10/2020,138657,1542,3786,47
05/11/2020,139771,1114,3841,55
05/12/2020,141475,1704,3894,53
05/13/2020,143114,1639,3952,58
05/14/2020,144749,1635,4007,55
05/15/2020,146457,1708,4055,48
05/16/2020,148067,1610,4096,41
05/17/2020,149435,1368,4140,44
05/18/2020,150593,1158,4171,31
05/19/2020,151615,1022,4199,28
05/20/2020,152587,972,4222,23
05/21/2020,153548,961,4249,27
05/22/2020,154500,952,4276,27
05/23/2020,155686,1186,4308,32
05/24/2020,156827,1141,4340,32
05/25/2020,157814,987,4369,29
05/26/2020,158762,948,4397,28
05/27/2020,159797,1035,4431,34
05/28/2020,160979,1182,4461,30
05/29/2020,162120,1141,4489,28
05/30/2020,163103,983,4515,26
05/31/2020,163942,839,4540,25
06/01/2020,164769,827,4563,23
06/02/2020,165555,786,4585,22
06/03/2020,166422,867,4609,24
06/04/2020,167410,988,4630,21
06/05/2020,168340,930,4648,18
06/06/2020,169218,878,4669,21
06/07/2020,170132,914,4692,23
06/08/2020,171121,989,4711,19
06/09/2020,172114,993,4729,18
06/10/2020,173036,922,4746,17
06/11/2020,174023,987,4763,17
06/12/2020,175218,1195,4778,15
06/13/2020,176677,1459,4792,14
06/14/2020,178239,1562,4807,15
06/15/2020,179831,1592,4825,18
06/16/2020,181298,1467,4842,17
06/17/2020,182727,1429,4861,19
06/18/2020,184031,1304,4882,21
06/19/2020,185245,1214,4905,23
06/20/2020,186493,1248,4927,22
06/21/2020,187685,1192,4950,23
06/22/2020,188897,1212,4974,24
06/23/2020,190165,1268,5001,27
06/24/2020,191657,1492,5025,24
06/25/2020,193115,1458,5046,21
06/26/2020,194511,1396,5065,19
06/27/2020,195883,1372,5082,17
06/28/2020,197239,1356,5097,15
06/29/2020,198613,1374,5115,18
06/30/2020,199906,1293,5131,16
07/01/2020,201098,1192,5150,19
07/02/2020,202284,1186,5167,17
07/03/2020,203456,1172,5186,19
07/04/2020,204610,1154,5206,20
07/05/2020,205758,1148,5225,19
07/06/2020,206844,1086,5241,16
