Updated,Confirmed,Deaths
03/02/2020,2,0
03/03/2020,4,0
03/04/2020,6,0
03/05/2020,9,0
03/06/2020,13,0
03/07/2020,21,0
03/08/2020,30,0
03/09/2020,39,0
03/10/2020,41,0
03/11/2020,59,0
03/12/2020,78,0
03/13/2020,112,0
03/14/2020,169,0
03/15/2020,245,0
03/16/2020,331,1
03/17/2020,448,1
03/18/2020,642,2
03/19/2020,785,3
03/20/2020,1020,6
03/21/2020,1280,12
03/22/2020,1600,14
03/23/2020,2060,23
03/24/2020,2362,33
03/25/2020,2995,43
03/26/2020,3544,60
03/27/2020,4268,76
03/28/2020,5170,100
03/29/2020,5962,119
03/30/2020,6408,140
03/31/2020,7443,160
04/01/2020,8251,187
04/02/2020,9034,209
04/03/2020,9886,246
04/04/2020,10524,266
04/05/2020,11278,295
04/06/2020,11730,311
04/07/2020,12442,345
04/08/2020,13141,380
04/09/2020,13956,409
04/10/2020,15472,435
04/11/2020,15987,470
04/12/2020,16585,504
04/13/2020,16934,535
04/14/2020,17448,567
04/15/2020,18091,599
04/16/2020,18841,629
04/17/2020,19022,657
04/18/2020,19685,687
04/19/2020,20206,714
04/20/2020,20863,735
04/21/2020,21379,762
04/22/2020,21982,785
04/23/2020,22353,820
04/24/2020,22797,854
04/25/2020,23392,880
04/26/2020,23864,903
04/27/2020,24027,928
04/28/2020,24322,948
04/29/2020,24505,973
04/30/2020,25045,989
05/01/2020,25351,1007
05/02/2020,25408,1023
05/03/2020,25466,1043
05/04/2020,25524,1063
05/05/2020,25702,1074
05/06/2020,26182,1089
05/07/2020,26715,1105
05/08/2020,27268,1114
05/09/2020,27406,1126
05/10/2020,27581,1135
05/11/2020,27679,1144
05/12/2020,27913,1163
05/13/2020,28132,1175
05/14/2020,28319,1184
05/15/2020,28583,1190
05/16/2020,28810,1203
05/17/2020,29036,1218
05/18/2020,29209,1231
05/19/2020,29432,1247
05/20/2020,29660,1263
05/21/2020,29912,1277
05/22/2020,30200,1289
05/23/2020,30471,1302
05/24/2020,30623,1316
05/25/2020,30788,1330
05/26/2020,31007,1342
05/27/2020,31292,1356
05/28/2020,31596,1369
05/29/2020,31946,1383
05/30/2020,32203,1396
05/31/2020,32500,1410
06/01/2020,32700,1424
06/02/2020,32895,1436
06/03/2020,33261,1447
06/04/2020,33592,1455
06/05/2020,33969,1465
06/06/2020,34351,1474
06/07/2020,34693,1479
06/08/2020,34885,1485
06/09/2020,35306,1492
06/10/2020,35600,1497
06/11/2020,35910,1504
06/12/2020,36180,1505
06/13/2020,36463,1512
06/14/2020,36690,1517
06/15/2020,37036,1520
06/16/2020,37336,1522
06/17/2020,37672,1523
06/18/2020,38089,1524
06/19/2020,38464,1527
06/20/2020,38841,1528
06/21/2020,39133,1530
06/22/2020,39392,1534
06/23/2020,39737,1540
06/24/2020,40104,1543
06/25/2020,40415,1549
06/26/2020,40866,1555
06/27/2020,41189,1561
06/28/2020,41646,1564
06/29/2020,41912,1568
06/30/2020,42141,1576
07/01/2020,42454,1579
07/02/2020,42782,1587
07/03/2020,43156,1598
07/04/2020,43569,1605
07/05/2020,43897,1614
07/06/2020,44129,1620
