Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/18/2020,2,0,0,0
03/19/2020,2,0,0,0
03/20/2020,2,0,0,0
03/21/2020,2,0,0,0
03/22/2020,3,1,0,0
03/23/2020,3,0,0,0
03/24/2020,3,0,0,0
03/25/2020,12,9,0,0
03/26/2020,16,4,0,0
03/27/2020,22,6,0,0
03/28/2020,28,6,0,0
03/29/2020,29,1,0,0
03/30/2020,35,6,0,0
03/31/2020,35,0,0,0
04/01/2020,36,1,0,0
04/02/2020,39,3,1,1
04/03/2020,39,0,1,0
04/04/2020,39,0,1,0
04/05/2020,39,0,1,0
04/06/2020,39,0,1,0
04/07/2020,39,0,1,0
04/08/2020,39,0,1,0
04/09/2020,39,0,1,0
04/10/2020,40,1,2,1
04/11/2020,40,0,2,0
04/12/2020,43,3,2,0
04/13/2020,45,2,2,0
04/14/2020,46,1,2,0
04/15/2020,48,2,2,0
04/16/2020,48,0,2,0
04/17/2020,52,4,2,0
04/18/2020,57,5,2,0
04/19/2020,61,4,3,1
04/20/2020,65,4,3,0
04/21/2020,70,5,3,0
04/22/2020,74,4,3,0
04/23/2020,76,2,3,0
04/24/2020,84,8,3,0
04/25/2020,86,2,3,0
04/26/2020,88,2,3,0
04/27/2020,89,1,3,0
04/28/2020,95,6,3,0
04/29/2020,97,2,3,0
04/30/2020,106,9,3,0
05/01/2020,109,3,3,0
05/02/2020,119,10,3,0
05/03/2020,124,5,3,0
05/04/2020,137,13,3,0
05/05/2020,138,1,3,0
05/06/2020,145,7,3,0
05/07/2020,153,8,4,1
05/08/2020,167,14,4,0
05/09/2020,252,85,7,3
05/10/2020,267,15,7,0
05/11/2020,354,87,7,0
05/12/2020,441,87,7,0
05/13/2020,446,5,7,0
05/14/2020,654,208,42,35
05/15/2020,666,12,7,-35
05/16/2020,679,13,7,0
05/17/2020,753,74,7,0
05/18/2020,761,8,7,0
05/19/2020,772,11,7,0
05/20/2020,832,60,7,0
05/21/2020,866,34,7,0
05/22/2020,920,54,7,0
05/23/2020,920,0,7,0
05/24/2020,920,0,7,0
05/25/2020,920,0,7,0
05/26/2020,920,0,7,0
05/27/2020,1057,137,7,0
05/28/2020,1057,0,7,0
05/29/2020,1057,0,7,0
05/30/2020,1057,0,7,0
05/31/2020,1057,0,7,0
06/01/2020,1089,32,7,0
06/02/2020,1089,0,7,0
06/03/2020,1089,0,7,0
06/04/2020,1089,0,7,0
06/05/2020,1089,0,7,0
06/06/2020,1089,0,7,0
06/07/2020,1089,0,7,0
06/08/2020,1200,111,10,3
06/09/2020,1200,0,10,0
06/10/2020,1200,0,10,0
06/11/2020,1200,0,10,0
06/12/2020,1321,121,10,0
06/13/2020,1357,36,10,0
06/14/2020,1357,0,10,0
06/15/2020,1357,0,10,0
06/16/2020,1382,25,11,1
06/17/2020,1405,23,11,0
06/18/2020,1412,7,11,0
06/19/2020,1416,4,11,0
06/20/2020,1430,14,11,0
06/21/2020,1430,0,11,0
06/22/2020,1430,0,11,0
06/23/2020,1477,47,18,7
06/24/2020,1489,12,18,0
06/25/2020,1497,8,18,0
06/26/2020,1531,34,21,3
06/27/2020,1531,0,21,0
06/28/2020,1557,26,22,1
06/29/2020,1568,11,22,0
06/30/2020,1568,0,22,0
07/01/2020,1632,64,30,8
07/02/2020,1632,0,30,0
07/03/2020,1632,0,30,0
07/04/2020,1632,0,30,0
07/05/2020,1632,0,30,0
