Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/11/2020,1,0,0,0
03/12/2020,1,0,1,0
03/13/2020,1,0,1,0
03/14/2020,4,3,1,0
03/15/2020,4,0,1,0
03/16/2020,4,0,1,0
03/17/2020,4,0,1,0
03/18/2020,4,0,1,0
03/19/2020,4,0,1,0
03/20/2020,4,0,1,0
03/21/2020,4,0,1,0
03/22/2020,4,0,1,0
03/23/2020,5,1,1,0
03/24/2020,5,0,1,0
03/25/2020,5,0,1,0
03/26/2020,5,0,1,0
03/27/2020,8,3,1,0
03/28/2020,8,0,1,0
03/29/2020,8,0,1,0
03/30/2020,8,0,1,0
03/31/2020,12,4,1,0
04/01/2020,19,7,1,0
04/02/2020,19,0,1,0
04/03/2020,23,4,4,3
04/04/2020,24,1,4,0
04/05/2020,29,5,4,0
04/06/2020,31,2,4,0
04/07/2020,33,2,5,1
04/08/2020,37,4,6,1
04/09/2020,37,0,6,0
04/10/2020,40,3,6,0
04/11/2020,45,5,6,0
04/12/2020,45,0,6,0
04/13/2020,47,2,6,0
04/14/2020,48,1,6,0
04/15/2020,55,7,6,0
04/16/2020,57,2,6,0
04/17/2020,63,6,6,0
04/18/2020,64,1,6,0
04/19/2020,65,1,7,1
04/20/2020,66,1,7,0
04/21/2020,67,1,7,0
04/22/2020,68,1,7,0
04/23/2020,70,2,7,0
04/24/2020,73,3,7,0
04/25/2020,74,1,8,1
04/26/2020,74,0,8,0
04/27/2020,74,0,8,0
04/28/2020,75,1,8,0
04/29/2020,78,3,8,0
04/30/2020,82,4,8,0
05/01/2020,84,2,9,1
05/02/2020,86,2,9,0
05/03/2020,89,3,9,0
05/04/2020,92,3,9,0
05/05/2020,93,1,9,0
05/06/2020,93,0,10,1
05/07/2020,93,0,10,0
05/08/2020,94,1,10,0
05/09/2020,97,3,10,0
05/10/2020,104,7,10,0
05/11/2020,109,5,10,0
05/12/2020,113,4,10,0
05/13/2020,114,1,10,0
05/14/2020,115,1,10,0
05/15/2020,116,1,10,0
05/16/2020,117,1,10,0
05/17/2020,120,3,10,0
05/18/2020,124,4,10,0
05/19/2020,125,1,10,0
05/20/2020,126,1,10,0
05/21/2020,127,1,10,0
05/22/2020,129,2,10,0
05/23/2020,132,3,10,0
05/24/2020,135,3,10,0
05/25/2020,137,2,11,1
05/26/2020,139,2,11,0
05/27/2020,144,5,11,0
05/28/2020,150,6,11,0
05/29/2020,151,1,11,0
05/30/2020,152,1,11,0
05/31/2020,153,1,12,1
06/01/2020,153,0,12,0
06/02/2020,153,0,12,0
06/03/2020,153,0,12,0
06/04/2020,153,0,12,0
06/05/2020,153,0,12,0
06/06/2020,154,1,12,0
06/07/2020,154,0,12,0
06/08/2020,155,1,12,0
06/09/2020,156,1,12,0
06/10/2020,157,1,12,0
06/11/2020,158,1,12,0
06/12/2020,159,1,12,0
06/13/2020,162,3,12,0
06/14/2020,165,3,12,0
06/15/2020,168,3,12,0
06/16/2020,171,3,12,0
06/17/2020,177,6,12,0
06/18/2020,183,6,12,0
06/19/2020,183,0,12,0
06/20/2020,183,0,12,0
06/21/2020,184,1,12,0
06/22/2020,205,21,12,0
06/23/2020,206,1,12,0
06/24/2020,209,3,12,0
06/25/2020,215,6,12,0
06/26/2020,230,15,12,0
06/27/2020,231,1,12,0
06/28/2020,233,2,12,0
06/29/2020,235,2,12,0
06/30/2020,245,10,12,0
07/01/2020,248,3,12,0
07/02/2020,252,4,13,1
07/03/2020,256,4,14,1
07/04/2020,272,16,14,0
07/05/2020,273,1,14,0
07/06/2020,278,5,15,1
