Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/14/2020,5,0,0,0
03/15/2020,6,1,0,0
03/16/2020,9,3,0,0
03/17/2020,9,0,0,0
03/18/2020,9,0,0,0
03/22/2020,83,74,0,0
03/23/2020,94,11,0,0
03/24/2020,111,17,0,0
03/25/2020,128,17,0,0
03/26/2020,145,17,0,0
03/27/2020,184,39,0,0
03/30/2020,224,40,0,0
03/31/2020,247,23,0,0
04/01/2020,281,34,0,0
04/02/2020,308,27,0,0
04/03/2020,321,13,0,0
04/04/2020,334,13,0,0
04/05/2020,344,10,0,0
04/06/2020,351,7,0,0
04/07/2020,358,7,0,0
04/08/2020,362,4,0,0
04/09/2020,366,4,0,0
04/10/2020,370,4,0,0
04/11/2020,374,4,0,0
04/12/2020,378,4,0,0
04/13/2020,382,4,0,0
04/14/2020,387,5,0,0
04/15/2020,392,5,0,0
04/16/2020,397,5,0,0
04/17/2020,402,5,0,0
04/18/2020,407,5,0,0
04/19/2020,408,1,0,0
04/21/2020,141,-267,0,0
04/22/2020,141,0,0,0
04/23/2020,141,0,0,0
04/27/2020,141,0,0,0
04/28/2020,141,0,0,0
04/29/2020,141,0,0,0
04/30/2020,141,0,0,0
05/01/2020,141,0,0,0
