Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
04/05/2020,1,0,0,0
04/07/2020,2,1,0,0
04/09/2020,3,1,0,0
04/10/2020,4,1,0,0
04/05/2020,4,0,0,0
04/06/2020,4,0,0,0
04/07/2020,4,0,0,0
04/08/2020,4,0,0,0
04/09/2020,4,0,0,0
04/10/2020,4,0,0,0
04/11/2020,4,0,0,0
04/13/2020,4,0,0,0
04/14/2020,4,0,0,0
04/15/2020,4,0,0,0
04/16/2020,4,0,0,0
04/18/2020,4,0,0,0
04/20/2020,4,0,0,0
04/22/2020,4,0,0,0
04/23/2020,4,0,0,0
04/24/2020,5,1,0,0
04/25/2020,5,0,0,0
04/26/2020,6,1,0,0
04/27/2020,6,0,0,0
04/28/2020,34,28,0,0
04/29/2020,34,0,0,0
04/30/2020,34,0,0,0
05/01/2020,45,11,0,0
05/02/2020,45,0,0,0
05/03/2020,46,1,0,0
05/04/2020,46,0,0,0
05/05/2020,52,6,0,0
05/06/2020,74,22,0,0
05/07/2020,97,23,0,0
05/08/2020,120,23,0,0
05/09/2020,132,12,0,0
05/10/2020,144,12,0,0
05/11/2020,156,12,0,0
05/12/2020,194,38,0,0
05/13/2020,203,9,0,0
05/14/2020,217,14,0,0
05/15/2020,231,14,1,1
05/16/2020,236,5,4,3
05/17/2020,290,54,4,0
05/18/2020,337,47,4,0
05/19/2020,385,48,4,0
05/20/2020,433,48,4,0
05/21/2020,481,48,4,0
05/22/2020,563,82,6,2
05/23/2020,653,90,6,0
05/24/2020,655,2,8,2
05/25/2020,806,151,8,0
05/26/2020,900,94,8,0
05/27/2020,994,94,10,2
05/28/2020,1040,46,10,0
05/29/2020,1086,46,10,0
05/30/2020,1132,46,10,0
05/31/2020,1178,46,10,0
06/01/2020,1224,46,10,0
06/02/2020,1270,46,10,0
06/03/2020,1317,47,14,4
06/04/2020,1374,57,14,0
06/05/2020,1431,57,14,0
06/06/2020,1488,57,14,0
06/07/2020,1546,58,14,0
06/08/2020,1604,58,19,5
06/09/2020,1626,22,19,0
06/10/2020,1648,22,19,0
06/11/2020,1670,22,24,5
06/12/2020,1681,11,24,0
06/13/2020,1693,12,27,3
06/14/2020,1720,27,27,0
06/15/2020,1748,28,27,0
06/16/2020,1776,28,30,3
06/17/2020,1813,37,31,1
06/18/2020,1830,17,32,1
06/19/2020,1864,34,34,2
06/20/2020,1882,18,34,0
06/21/2020,1892,10,34,0
06/22/2020,1916,24,35,1
06/23/2020,1930,14,36,1
06/24/2020,1942,12,36,0
06/25/2020,1953,11,36,0
06/26/2020,1965,12,36,0
06/27/2020,1977,12,36,0
06/28/2020,1989,12,36,0
06/29/2020,1999,10,36,0
06/30/2020,2010,11,36,0
07/01/2020,2021,11,38,2
07/02/2020,2021,0,38,0
07/03/2020,2021,0,38,0
07/04/2020,2021,0,38,0
07/05/2020,2021,0,38,0
