Updated,Confirmed,Deaths
03/10/2020,1,0
03/11/2020,2,0
03/12/2020,2,0
03/13/2020,2,0
03/14/2020,2,0
03/15/2020,2,0
03/16/2020,5,0
03/17/2020,5,0
03/18/2020,6,0
03/19/2020,10,0
03/20/2020,12,0
03/21/2020,15,0
03/22/2020,15,0
03/23/2020,16,0
03/24/2020,16,0
03/25/2020,16,0
03/26/2020,32,1
03/27/2020,52,1
03/28/2020,61,1
03/29/2020,63,2
03/30/2020,81,2
03/31/2020,86,2
04/01/2020,91,2
04/02/2020,96,2
04/03/2020,118,2
04/04/2020,126,3
04/05/2020,155,3
04/06/2020,169,3
04/07/2020,170,3
04/08/2020,176,3
04/09/2020,183,3
04/10/2020,198,3
04/11/2020,205,3
04/12/2020,213,3
04/13/2020,217,3
04/14/2020,218,6
04/15/2020,219,7
04/16/2020,223,10
04/17/2020,234,11
04/18/2020,245,12
04/19/2020,249,12
04/20/2020,252,14
04/21/2020,255,14
04/22/2020,265,18
04/23/2020,276,19
04/24/2020,278,19
04/25/2020,280,19
04/26/2020,281,19
04/27/2020,283,19
04/28/2020,284,20
04/29/2020,286,21
04/30/2020,287,23
05/01/2020,289,24
05/02/2020,291,24
05/03/2020,292,24
05/04/2020,293,24
05/05/2020,293,24
05/06/2020,293,25
05/07/2020,293,25
05/08/2020,293,25
05/09/2020,293,25
05/10/2020,294,25
05/11/2020,294,25
05/12/2020,295,26
05/13/2020,296,27
05/14/2020,297,27
05/15/2020,299,27
05/16/2020,302,27
05/17/2020,302,27
05/18/2020,303,27
05/19/2020,304,28
05/20/2020,306,29
05/21/2020,306,29
05/22/2020,306,29
05/23/2020,306,29
05/24/2020,306,29
05/25/2020,307,29
05/26/2020,307,29
05/27/2020,308,29
05/28/2020,308,29
05/29/2020,308,29
05/30/2020,308,29
05/31/2020,308,29
06/01/2020,308,29
06/02/2020,308,30
06/03/2020,309,30
06/04/2020,309,30
06/05/2020,310,30
06/06/2020,311,30
06/08/2020,312,30
06/09/2020,313,30
06/10/2020,313,30
06/11/2020,313,30
06/12/2020,314,30
06/13/2020,315,30
06/15/2020,316,30
06/16/2020,317,30
06/17/2020,318,30
06/18/2020,318,30
06/19/2020,318,31
06/20/2020,318,31
06/21/2020,318,31
06/22/2020,318,31
06/23/2020,318,31
06/24/2020,319,31
06/25/2020,319,31
06/26/2020,319,31
06/27/2020,319,31
06/29/2020,319,31
06/30/2020,319,31
07/01/2020,319,31
07/02/2020,320,31
07/03/2020,321,31
07/05/2020,323,31
07/06/2020,325,31
