Updated,Confirmed,Deaths
03/05/2020,2,0
03/06/2020,3,0
03/07/2020,3,0
03/08/2020,4,0
03/09/2020,5,0
03/10/2020,6,0
03/11/2020,7,0
03/12/2020,11,0
03/13/2020,18,0
03/14/2020,21,0
03/15/2020,24,0
03/16/2020,25,0
03/17/2020,36,0
03/18/2020,44,0
03/19/2020,62,0
03/20/2020,83,0
03/21/2020,92,1
03/22/2020,125,1
03/23/2020,131,1
03/24/2020,164,2
03/25/2020,173,3
03/26/2020,190,3
03/27/2020,236,4
03/28/2020,269,6
03/29/2020,327,6
03/30/2020,368,10
03/31/2020,420,13
04/01/2020,459,13
04/02/2020,533,16
04/03/2020,579,17
04/04/2020,624,21
04/05/2020,656,24
04/06/2020,680,29
04/07/2020,764,33
04/08/2020,822,34
04/09/2020,876,35
04/10/2020,919,37
04/11/2020,959,37
04/12/2020,1013,39
04/13/2020,1046,39
04/14/2020,1077,41
04/15/2020,1106,42
04/16/2020,1159,44
04/17/2020,1214,46
04/18/2020,1247,47
04/19/2020,1262,49
04/20/2020,1277,50
04/21/2020,1321,51
04/22/2020,1350,54
04/23/2020,1387,54
04/24/2020,1400,55
04/25/2020,1458,58
04/26/2020,1488,59
04/27/2020,1537,60
04/28/2020,1557,62
04/29/2020,1651,65
04/30/2020,1731,69
05/01/2020,1756,70
05/02/2020,1817,72
05/03/2020,1836,77
05/04/2020,1914,78
05/05/2020,1934,80
05/06/2020,1975,86
05/07/2020,2014,90
05/08/2020,2056,98
05/09/2020,2080,104
05/10/2020,2106,112
05/11/2020,2131,113
05/12/2020,2147,117
05/13/2020,2171,120
05/14/2020,2210,122
05/15/2020,2233,125
05/16/2020,2267,129
05/17/2020,2290,133
05/18/2020,2304,133
05/19/2020,2321,134
05/20/2020,2338,134
05/21/2020,2350,138
05/22/2020,2372,141
05/23/2020,2391,141
05/24/2020,2401,144
05/25/2020,2406,146
05/26/2020,2416,149
05/27/2020,2435,151
05/28/2020,2462,153
05/29/2020,2485,153
05/30/2020,2494,153
05/31/2020,2510,153
06/01/2020,2524,154
06/02/2020,2535,157
06/03/2020,2551,157
06/04/2020,2594,159
06/05/2020,2606,159
06/06/2020,2638,159
06/07/2020,2671,159
06/08/2020,2704,160
06/09/2020,2728,160
06/10/2020,2775,161
06/11/2020,2832,161
06/12/2020,2893,163
06/13/2020,2942,163
06/14/2020,2991,163
06/15/2020,3040,165
06/16/2020,3085,168
06/17/2020,3141,168
06/18/2020,3144,168
06/19/2020,3202,168
06/20/2020,3288,168
06/21/2020,3354,169
06/22/2020,3525,171
06/23/2020,3588,172
06/24/2020,3676,173
06/25/2020,3796,175
