Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/19/2020,1,0,0,0
03/20/2020,1,0,0,0
03/21/2020,1,0,0,0
03/22/2020,2,1,0,0
03/23/2020,2,0,0,0
03/24/2020,3,1,0,0
03/25/2020,7,4,1,1
03/26/2020,10,3,1,0
03/27/2020,10,0,1,0
03/28/2020,10,0,1,0
03/29/2020,18,8,1,0
03/30/2020,27,9,3,2
03/31/2020,27,0,3,0
04/01/2020,74,47,5,2
04/02/2020,97,23,5,0
04/03/2020,120,23,5,0
04/04/2020,144,24,8,3
04/05/2020,184,40,10,2
04/06/2020,253,69,10,0
04/07/2020,278,25,11,1
04/08/2020,342,64,11,0
04/09/2020,376,34,11,0
04/10/2020,410,34,11,0
04/11/2020,438,28,11,0
04/12/2020,529,91,12,1
04/13/2020,548,19,13,1
04/14/2020,570,22,14,1
04/15/2020,584,14,14,0
04/16/2020,596,12,14,0
04/17/2020,609,13,15,1
04/18/2020,639,30,19,4
04/19/2020,648,9,20,1
04/20/2020,655,7,20,0
04/21/2020,657,2,20,0
04/22/2020,662,5,22,2
04/23/2020,671,9,24,2
04/24/2020,681,10,24,0
04/25/2020,684,3,27,3
04/26/2020,696,12,29,2
04/27/2020,701,5,29,0
04/28/2020,709,8,31,2
04/29/2020,713,4,32,1
04/30/2020,719,6,32,0
05/01/2020,728,9,33,1
05/02/2020,736,8,35,2
05/03/2020,750,14,36,1
05/04/2020,755,5,37,1
05/05/2020,763,8,38,1
05/06/2020,770,7,38,0
05/07/2020,781,11,42,4
05/08/2020,795,14,44,2
05/09/2020,815,20,45,1
05/10/2020,821,6,46,1
05/11/2020,832,11,46,0
05/12/2020,854,22,47,1
05/13/2020,860,6,49,2
05/14/2020,876,16,50,1
05/15/2020,885,9,51,1
05/16/2020,889,4,51,0
05/17/2020,904,15,54,3
05/18/2020,909,5,55,1
05/19/2020,914,5,55,0
05/20/2020,920,6,58,3
05/21/2020,924,4,60,2
05/22/2020,937,13,60,0
05/23/2020,943,6,61,1
05/24/2020,945,2,61,0
05/25/2020,951,6,62,1
05/26/2020,952,1,63,1
05/27/2020,953,1,63,0
05/28/2020,955,2,64,1
05/29/2020,955,0,64,0
05/30/2020,956,1,64,0
05/31/2020,958,2,64,0
06/01/2020,959,1,65,1
06/02/2020,960,1,65,0
06/03/2020,961,1,65,0
06/04/2020,963,2,65,0
06/05/2020,966,3,65,0
06/06/2020,970,4,65,0
06/07/2020,973,3,65,0
06/08/2020,973,0,65,0
06/09/2020,974,1,65,0
06/10/2020,975,1,65,0
06/11/2020,976,1,65,0
06/12/2020,978,2,65,0
06/13/2020,980,2,66,1
06/14/2020,989,9,66,0
06/15/2020,998,9,66,0
06/16/2020,1007,9,66,0
06/17/2020,1016,9,66,0
06/18/2020,1020,4,67,1
06/19/2020,1025,5,67,0
06/20/2020,1030,5,67,0
06/21/2020,1035,5,67,0
06/22/2020,1046,11,67,0
06/23/2020,1051,5,67,0
06/24/2020,1053,2,67,0
06/25/2020,1056,3,67,0
06/26/2020,1059,3,67,0
06/27/2020,1066,7,67,0
06/28/2020,1074,8,67,0
06/29/2020,1075,1,67,0
06/30/2020,1076,1,67,0
07/01/2020,1077,1,67,0
07/02/2020,1078,1,67,0
07/03/2020,1080,2,67,0
07/04/2020,1082,2,68,1
07/05/2020,1088,6,68,0
