Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/15/2020,1,0,0,0
03/16/2020,1,0,0,0
03/17/2020,1,0,0,0
03/18/2020,4,3,0,0
03/19/2020,6,2,0,0
03/20/2020,6,0,0,0
03/21/2020,6,0,0,0
03/22/2020,6,0,0,0
03/23/2020,9,3,0,0
03/24/2020,9,0,0,0
03/25/2020,9,0,0,0
03/26/2020,12,3,0,0
03/27/2020,12,0,0,0
03/28/2020,12,0,0,0
03/29/2020,12,0,0,0
03/30/2020,12,0,0,0
03/31/2020,12,0,0,0
04/01/2020,15,3,0,0
04/02/2020,15,0,0,0
04/03/2020,16,1,0,0
04/04/2020,16,0,0,0
04/05/2020,16,0,0,0
04/06/2020,16,0,0,0
04/07/2020,16,0,0,0
04/08/2020,18,2,0,0
04/09/2020,18,0,0,0
04/10/2020,18,0,0,0
04/11/2020,18,0,0,0
04/12/2020,21,3,0,0
04/14/2020,21,0,0,0
04/15/2020,51,30,0,0
04/16/2020,65,14,0,0
04/17/2020,79,14,0,0
04/19/2020,80,1,0,0
04/21/2020,82,2,0,0
04/22/2020,84,2,1,1
04/23/2020,149,65,1,0
04/24/2020,214,65,1,0
04/25/2020,258,44,1,0
04/26/2020,277,19,1,0
04/27/2020,296,19,1,0
04/28/2020,315,19,1,0
04/29/2020,330,15,1,0
04/30/2020,345,15,1,0
05/01/2020,360,15,1,0
05/02/2020,375,15,1,0
05/03/2020,391,16,1,0
05/04/2020,407,16,3,2
05/05/2020,423,16,3,0
05/06/2020,439,16,4,1
05/07/2020,450,11,4,0
05/08/2020,462,12,4,0
05/09/2020,474,12,4,0
05/10/2020,486,12,4,0
05/11/2020,498,12,4,0
05/12/2020,510,12,4,0
05/13/2020,522,12,6,2
05/14/2020,583,61,7,1
05/15/2020,594,11,7,0
05/16/2020,635,41,7,0
05/17/2020,677,42,7,0
05/18/2020,719,42,7,0
05/19/2020,825,106,7,0
05/20/2020,890,65,7,0
05/21/2020,903,13,10,3
05/22/2020,960,57,11,1
05/23/2020,987,27,11,0
05/24/2020,1015,28,11,0
05/25/2020,1043,28,12,1
05/26/2020,1108,65,12,0
05/27/2020,1174,66,12,0
05/28/2020,1240,66,12,0
05/29/2020,1306,66,12,0
05/30/2020,1324,18,12,0
05/31/2020,1342,18,12,0
06/01/2020,1360,18,12,0
06/02/2020,1379,19,12,0
06/03/2020,1398,19,12,0
06/04/2020,1417,19,12,0
06/05/2020,1436,19,12,0
06/06/2020,1455,19,12,0
06/07/2020,1474,19,12,0
06/08/2020,1493,19,12,0
06/09/2020,1512,19,12,0
06/10/2020,1531,19,12,0
06/11/2020,1550,19,12,0
06/12/2020,1569,19,12,0
06/13/2020,1588,19,12,0
06/14/2020,1607,19,12,0
06/15/2020,1626,19,12,0
06/16/2020,1645,19,12,0
06/17/2020,1664,19,32,20
06/18/2020,1701,37,32,0
06/19/2020,1738,37,32,0
06/20/2020,1775,37,32,0
06/21/2020,1812,37,32,0
06/22/2020,1849,37,32,0
06/23/2020,1887,38,32,0
06/24/2020,1925,38,32,0
06/25/2020,1963,38,32,0
06/26/2020,2001,38,32,0
06/27/2020,2134,133,32,0
06/28/2020,2267,133,32,0
06/29/2020,2401,134,32,0
06/30/2020,2535,134,32,0
07/01/2020,2669,134,32,0
07/02/2020,2803,134,32,0
07/03/2020,2937,134,32,0
07/04/2020,3071,134,51,19
07/05/2020,3071,0,51,0
