Updated,Confirmed,Deaths
03/31/2020,1,0
04/01/2020,1,0
04/02/2020,1,0
04/03/2020,2,0
04/04/2020,4,0
04/05/2020,4,0
04/06/2020,6,0
04/07/2020,6,0
04/08/2020,7,0
04/09/2020,7,0
04/10/2020,8,0
04/11/2020,10,0
04/12/2020,10,0
04/13/2020,10,0
04/14/2020,11,0
04/15/2020,13,0
04/16/2020,15,0
04/17/2020,26,0
04/18/2020,30,0
04/19/2020,35,0
04/20/2020,43,0
04/21/2020,50,0
04/22/2020,61,0
04/23/2020,64,2
04/24/2020,82,3
04/25/2020,86,3
04/26/2020,93,4
04/27/2020,99,4
04/28/2020,104,4
04/29/2020,116,4
04/30/2020,124,7
05/01/2020,136,7
05/02/2020,155,8
05/03/2020,166,8
05/04/2020,178,9
05/05/2020,199,11
05/06/2020,225,14
05/07/2020,231,16
05/08/2020,257,17
05/09/2020,291,18
05/10/2020,307,18
05/11/2020,338,19
05/12/2020,362,20
05/13/2020,387,26
05/14/2020,408,26
05/15/2020,447,27
05/16/2020,462,29
05/17/2020,505,32
05/18/2020,519,33
05/19/2020,534,33
05/20/2020,570,34
05/21/2020,585,35
05/22/2020,606,38
05/23/2020,621,39
05/24/2020,707,40
05/25/2020,735,42
05/26/2020,754,44
05/27/2020,782,45
05/28/2020,812,45
05/29/2020,829,45
05/30/2020,852,46
05/31/2020,861,46
06/01/2020,865,46
06/02/2020,896,46
06/03/2020,909,47
06/04/2020,914,47
06/05/2020,929,47
06/06/2020,946,48
06/07/2020,969,48
06/08/2020,1001,49
06/09/2020,1025,50
06/10/2020,1062,50
06/11/2020,1085,50
06/12/2020,1103,51
06/13/2020,1132,51
06/14/2020,1169,51
06/15/2020,1176,51
06/16/2020,1225,51
06/17/2020,1249,51
06/18/2020,1272,51
06/19/2020,1298,53
06/20/2020,1309,53
06/21/2020,1327,55
06/22/2020,1340,55
06/23/2020,1347,55
06/24/2020,1354,56
06/25/2020,1381,56
06/26/2020,1394,59
06/27/2020,1410,59
06/28/2020,1427,60
06/29/2020,1450,60
06/30/2020,1462,60
07/01/2020,1498,60
07/02/2020,1518,60
07/03/2020,1524,62
07/04/2020,1533,62
07/05/2020,1542,62
07/06/2020,1547,62
