Updated,Confirmed,Deaths
03/02/2020,1,0
03/03/2020,1,0
03/04/2020,4,0
03/05/2020,4,0
03/06/2020,4,0
03/07/2020,4,0
03/08/2020,4,0
03/09/2020,4,0
03/10/2020,5,0
03/11/2020,7,0
03/12/2020,10,0
03/13/2020,10,0
03/14/2020,10,0
03/15/2020,24,0
03/16/2020,26,0
03/17/2020,27,0
03/18/2020,27,0
03/19/2020,36,0
03/20/2020,47,0
03/21/2020,56,0
03/22/2020,67,0
03/23/2020,79,0
03/24/2020,86,0
03/25/2020,99,0
03/26/2020,105,0
03/27/2020,119,0
03/28/2020,130,0
03/29/2020,142,0
03/30/2020,162,0
03/31/2020,175,0
04/01/2020,190,1
04/02/2020,195,1
04/03/2020,207,1
04/04/2020,219,2
04/05/2020,222,2
04/06/2020,226,2
04/07/2020,237,2
04/08/2020,244,2
04/09/2020,250,2
04/10/2020,265,2
04/11/2020,278,2
04/12/2020,280,2
04/13/2020,291,2
04/14/2020,299,2
04/15/2020,314,2
04/16/2020,335,2
04/17/2020,342,2
04/18/2020,350,3
04/19/2020,367,3
04/20/2020,377,5
04/21/2020,409,5
04/22/2020,442,6
04/23/2020,479,6
04/24/2020,545,6
04/25/2020,614,6
04/26/2020,671,8
04/27/2020,735,9
04/28/2020,823,9
04/29/2020,882,9
04/30/2020,933,9
05/01/2020,1024,9
05/02/2020,1115,9
05/03/2020,1182,9
05/04/2020,1271,10
05/05/2020,1329,11
05/06/2020,1433,12
05/07/2020,1492,13
05/08/2020,1551,13
05/09/2020,1634,17
05/10/2020,1709,18
05/11/2020,1886,19
05/12/2020,1995,19
05/13/2020,2105,21
05/14/2020,2189,23
05/15/2020,2310,25
05/16/2020,2429,25
05/17/2020,2480,25
05/18/2020,2544,26
05/19/2020,2617,30
05/20/2020,2714,30
05/21/2020,2812,32
05/22/2020,2909,36
05/23/2020,2976,39
05/24/2020,3047,39
05/25/2020,3130,39
05/26/2020,3161,39
05/27/2020,3253,39
05/28/2020,3348,39
05/29/2020,3441,39
05/30/2020,3535,41
05/31/2020,3645,41
06/01/2020,3739,41
06/02/2020,3836,45
06/03/2020,3932,45
06/04/2020,4021,45
06/05/2020,4155,51
06/06/2020,4249,51
06/07/2020,4328,51
06/08/2020,4427,51
06/09/2020,4516,51
06/10/2020,4640,51
06/11/2020,4759,51
06/12/2020,4851,52
06/13/2020,4996,52
06/14/2020,5084,52
06/15/2020,5173,52
06/16/2020,5247,53
06/17/2020,5369,53
06/18/2020,5475,76
06/19/2020,5639,79
06/20/2020,5783,82
06/21/2020,5888,84
06/22/2020,5970,86
06/23/2020,6034,89
06/24/2020,6129,93
06/25/2020,6233,94
06/26/2020,6354,98
06/27/2020,6470,56
06/28/2020,6586,57
06/29/2020,6698,58
06/30/2020,6698,58
07/01/2020,6925,58
07/02/2020,6925,58
07/03/2020,7164,58
07/04/2020,7272,59
07/05/2020,7400,60
