Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/20/2020,3,0,0,0
03/21/2020,3,0,0,0
03/22/2020,3,0,0,0
03/23/2020,12,9,0,0
03/24/2020,17,5,0,0
03/25/2020,19,2,0,0
03/26/2020,23,4,0,0
03/27/2020,24,1,0,0
03/28/2020,26,2,0,0
03/29/2020,39,13,0,0
03/30/2020,43,4,0,0
03/31/2020,46,3,0,0
04/01/2020,57,11,0,0
04/02/2020,59,2,0,0
04/03/2020,70,11,0,0
04/04/2020,71,1,0,0
04/05/2020,72,1,0,0
04/06/2020,82,10,0,0
04/07/2020,88,6,0,0
04/08/2020,93,5,0,0
04/09/2020,96,3,0,0
04/10/2020,99,3,0,0
04/11/2020,102,3,0,0
04/12/2020,106,4,0,0
04/14/2020,108,2,0,0
04/15/2020,110,2,0,0
04/16/2020,113,3,0,0
04/17/2020,117,4,0,0
04/18/2020,120,3,0,0
04/19/2020,121,1,0,0
04/21/2020,121,0,0,0
04/22/2020,121,0,0,0
04/23/2020,121,0,0,0
04/24/2020,122,1,0,0
04/25/2020,123,1,0,0
04/26/2020,124,1,0,0
04/27/2020,128,4,0,0
04/28/2020,129,1,0,0
04/29/2020,130,1,4,4
04/30/2020,131,1,4,0
05/01/2020,132,1,4,0
05/02/2020,135,3,4,0
05/03/2020,149,14,4,0
05/04/2020,150,1,4,0
05/05/2020,151,1,4,0
05/06/2020,158,7,4,0
05/07/2020,193,35,4,0
05/08/2020,196,3,4,0
05/09/2020,199,3,4,0
05/10/2020,202,3,4,0
05/11/2020,205,3,4,0
05/12/2020,208,3,4,0
05/13/2020,212,4,4,0
05/14/2020,230,18,4,0
05/15/2020,238,8,4,0
05/16/2020,283,45,4,0
05/17/2020,304,21,4,0
05/18/2020,322,18,4,0
05/19/2020,326,4,4,0
05/20/2020,371,45,4,0
05/21/2020,405,34,4,0
05/22/2020,448,43,4,0
05/23/2020,488,40,4,0
05/24/2020,527,39,4,0
05/25/2020,542,15,4,0
05/26/2020,586,44,4,0
05/27/2020,612,26,4,0
05/28/2020,656,44,4,0
05/29/2020,698,42,5,1
05/30/2020,758,60,6,1
05/31/2020,771,13,6,0
06/01/2020,826,55,6,0
06/02/2020,845,19,6,0
06/03/2020,901,56,6,0
06/04/2020,957,56,7,1
06/05/2020,975,18,7,0
06/06/2020,1026,51,8,1
06/07/2020,1052,26,9,1
06/08/2020,1094,42,9,0
06/09/2020,1138,44,9,0
06/10/2020,1170,32,9,0
06/11/2020,1203,33,10,1
06/12/2020,1240,37,10,0
06/13/2020,1252,12,10,0
06/14/2020,1264,12,10,0
06/15/2020,1277,13,10,0
06/16/2020,1290,13,10,0
06/17/2020,1317,27,12,2
06/18/2020,1378,61,12,0
06/19/2020,1403,25,13,1
06/20/2020,1443,40,13,0
06/21/2020,1596,153,13,0
06/22/2020,1660,64,14,1
06/23/2020,1724,64,15,1
06/24/2020,1787,63,16,1
06/25/2020,1829,42,16,0
06/26/2020,1922,93,16,0
06/27/2020,2000,78,16,0
06/28/2020,2078,78,18,2
06/29/2020,2138,60,20,2
06/30/2020,2220,82,20,0
07/01/2020,2303,83,22,2
07/02/2020,2407,104,22,0
07/03/2020,2512,105,26,4
07/04/2020,2726,214,26,0
07/05/2020,2941,215,32,6
