Updated,Confirmed,Deaths
02/28/2020,1,0
02/29/2020,3,0
03/01/2020,3,0
03/02/2020,3,0
03/03/2020,3,0
03/04/2020,3,0
03/05/2020,6,0
03/06/2020,9,0
03/07/2020,9,0
03/08/2020,9,0
03/09/2020,11,0
03/10/2020,13,0
03/11/2020,15,0
03/12/2020,15,0
03/13/2020,19,0
03/14/2020,19,0
03/15/2020,25,0
03/16/2020,25,0
03/17/2020,34,1
03/18/2020,34,1
03/19/2020,44,1
03/20/2020,44,1
03/21/2020,53,1
03/22/2020,65,1
03/23/2020,72,1
03/24/2020,87,1
03/25/2020,93,2
03/26/2020,122,3
03/27/2020,165,3
03/28/2020,182,4
03/29/2020,209,4
03/30/2020,273,4
03/31/2020,298,5
04/01/2020,359,5
04/02/2020,400,5
04/03/2020,443,5
04/04/2020,521,5
04/05/2020,584,7
04/06/2020,641,7
04/07/2020,717,8
04/08/2020,822,8
04/09/2020,926,9
04/10/2020,991,10
04/11/2020,1058,11
04/12/2020,1098,11
04/13/2020,1148,12
04/14/2020,1197,13
04/15/2020,1253,13
04/16/2020,1283,15
04/17/2020,1340,15
04/18/2020,1373,18
04/19/2020,1398,19
04/20/2020,1436,19
04/21/2020,1480,19
04/22/2020,1518,20
04/23/2020,1548,20
04/24/2020,1592,21
04/25/2020,1617,21
04/26/2020,1645,21
04/27/2020,1678,22
04/28/2020,1717,22
04/29/2020,1766,23
04/30/2020,1804,24
05/01/2020,1854,25
05/02/2020,1894,25
05/03/2020,1932,25
05/04/2020,1984,26
05/05/2020,2060,26
05/06/2020,2127,28
05/07/2020,2204,28
05/08/2020,2311,28
05/09/2020,2418,31
05/10/2020,2525,32
05/11/2020,2632,32
05/12/2020,2739,33
05/13/2020,2846,35
05/14/2020,2953,35
05/15/2020,3060,36
05/16/2020,3167,36
05/17/2020,3274,39
05/18/2020,3387,40
05/19/2020,3518,41
05/20/2020,3631,41
05/21/2020,3749,44
05/22/2020,3855,46
05/23/2020,3982,49
05/24/2020,4122,49
05/25/2020,4271,51
05/26/2020,4403,52
05/27/2020,4568,52
05/28/2020,4759,54
05/29/2020,4989,58
05/30/2020,5246,61
05/31/2020,5494,63
06/01/2020,5714,68
06/02/2020,5935,71
06/03/2020,6260,76
06/04/2020,6522,78
06/05/2020,6860,82
06/06/2020,7239,84
06/07/2020,7553,88
06/08/2020,7876,93
06/09/2020,8191,98
06/10/2020,8530,102
06/11/2020,8882,108
06/12/2020,9218,113
06/13/2020,9570,115
06/14/2020,9957,119
06/15/2020,10309,119
06/16/2020,10662,126
06/17/2020,10826,126
06/18/2020,10991,133
06/19/2020,11329,139
06/20/2020,11767,143
06/21/2020,12729,154
06/22/2020,13207,161
06/23/2020,13715,167
06/24/2020,14305,174
06/25/2020,14852,180
06/26/2020,15369,187
06/27/2020,15896,187
06/28/2020,16424,198
06/29/2020,16968,206
06/30/2020,17524,213
07/01/2020,18112,220
07/02/2020,18689,220
07/03/2020,19267,235
07/04/2020,19801,241
07/05/2020,20324,250
