Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
02/24/2020,1,0,-1,0
02/25/2020,1,0,-1,0
02/26/2020,2,1,0,1
02/27/2020,8,6,0,0
02/28/2020,13,5,0,0
02/29/2020,18,5,0,0
03/01/2020,22,4,0,0
03/02/2020,40,18,0,0
03/03/2020,55,15,0,0
03/04/2020,72,17,0,0
03/05/2020,102,30,0,0
03/06/2020,198,96,1,1
03/07/2020,254,56,1,0
03/08/2020,350,96,2,1
03/09/2020,369,19,2,0
03/10/2020,480,111,2,0
03/11/2020,640,160,3,1
03/12/2020,858,218,4,1
03/13/2020,1139,281,6,2
03/14/2020,1359,220,6,0
03/15/2020,2217,858,11,5
03/16/2020,2353,136,18,7
03/17/2020,2677,324,21,3
03/18/2020,3070,393,37,16
03/19/2020,3888,818,53,16
03/20/2020,4840,952,53,0
03/21/2020,6113,1273,53,0
03/22/2020,7014,901,53,0
03/23/2020,8060,1046,107,54
03/24/2020,8836,776,124,17
03/25/2020,9765,929,145,21
03/26/2020,10714,949,164,19
03/27/2020,12161,1447,197,33
03/28/2020,13213,1052,241,44
03/29/2020,14336,1123,300,59
03/30/2020,15475,1139,354,54
03/31/2020,16176,701,432,78
04/01/2020,17139,963,488,56
04/02/2020,18267,1128,541,53
04/03/2020,19303,1036,575,34
04/04/2020,20278,975,666,91
04/05/2020,21100,822,715,49
04/06/2020,21657,557,765,50
04/07/2020,22253,596,821,56
04/08/2020,23248,995,895,74
04/09/2020,24046,798,913,18
04/10/2020,24551,505,1002,89
04/11/2020,25107,556,1002,0
04/12/2020,25415,308,1103,101
04/13/2020,25688,273,1138,35
04/14/2020,25936,248,1174,36
04/15/2020,26336,400,1224,50
04/16/2020,26732,396,1275,51
04/17/2020,27078,346,1327,52
04/18/2020,27404,326,1368,41
04/19/2020,27740,336,1403,35
04/20/2020,27944,204,1438,35
04/21/2020,28063,119,1473,35
04/22/2020,28268,205,1508,35
04/23/2020,28496,228,1549,41
04/24/2020,28677,181,1586,37
04/25/2020,28894,217,1596,10
04/26/2020,29061,167,1610,14
04/27/2020,29164,103,1663,53
04/28/2020,29264,100,1699,36
04/29/2020,29407,143,1716,17
04/30/2020,29586,179,1737,21
05/01/2020,29705,119,1754,17
05/02/2020,29817,112,1762,8
05/03/2020,29905,88,1762,0
05/04/2020,29981,76,1784,22
05/05/2020,30009,28,1795,11
05/06/2020,30060,51,1805,10
05/07/2020,30126,66,1810,5
05/08/2020,30207,81,1823,13
05/09/2020,30251,44,1830,7
05/10/2020,30305,54,1833,3
05/11/2020,30344,39,1845,12
05/12/2020,30380,36,1867,22
05/13/2020,30413,33,1870,3
05/14/2020,30463,50,1872,2
05/15/2020,30514,51,1878,6
05/16/2020,30572,58,1879,1
05/17/2020,30587,15,1881,2
05/18/2020,30597,10,1886,5
05/19/2020,30618,21,1891,5
05/20/2020,30658,40,1892,1
05/21/2020,30694,36,1898,6
05/22/2020,30707,13,1903,5
05/23/2020,30725,18,1905,2
05/24/2020,30736,11,1906,1
05/25/2020,30746,10,1913,7
05/26/2020,30761,15,1915,2
05/27/2020,30776,15,1917,2
05/28/2020,30796,20,1919,2
05/29/2020,30828,32,1919,0
05/30/2020,30845,17,1919,0
05/31/2020,30862,17,1920,1
06/01/2020,30871,9,1920,0
06/02/2020,30874,3,1920,0
06/03/2020,30893,19,1921,1
06/04/2020,30913,20,1921,0
06/05/2020,30936,23,1921,0
06/06/2020,30956,20,1921,0
06/07/2020,30965,9,1921,0
06/08/2020,30972,7,1923,2
06/09/2020,30988,16,1934,11
06/10/2020,31011,23,1936,2
06/11/2020,31044,33,1937,1
06/12/2020,31063,19,1938,1
06/13/2020,31094,31,1938,0
06/14/2020,31117,23,1938,0
06/15/2020,31131,14,1941,3
06/16/2020,31146,15,1944,3
06/17/2020,31183,37,1947,3
06/18/2020,31200,17,1950,3
06/19/2020,31217,17,1953,3
06/20/2020,31243,26,1956,3
06/21/2020,31292,49,1956,0
06/22/2020,31310,18,1956,0
06/23/2020,31332,22,1956,0
06/24/2020,31376,44,1958,2
06/25/2020,31428,52,1958,0
06/26/2020,31491,63,1959,1
06/27/2020,31555,64,1960,1
06/28/2020,31617,62,1961,1
06/29/2020,31652,35,1962,1
06/30/2020,31714,62,1963,1
07/01/2020,31851,137,1964,1
07/02/2020,31967,116,1965,1
07/03/2020,32067,100,1829,-136
07/04/2020,30059,-2008,1829,0
07/05/2020,32268,2209,1686,-143
