Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/30/2020,22,0,0,0
03/31/2020,27,5,0,0
04/01/2020,27,0,0,0
04/02/2020,35,8,0,0
04/03/2020,35,0,0,0
04/04/2020,35,0,0,0
04/05/2020,37,2,0,0
04/06/2020,39,2,2,2
04/07/2020,39,0,2,0
04/08/2020,39,0,2,0
04/09/2020,39,0,3,1
04/10/2020,48,9,4,1
04/11/2020,48,0,4,0
04/12/2020,50,2,4,0
04/13/2020,57,7,4,0
04/14/2020,69,12,5,1
04/15/2020,81,12,5,0
04/16/2020,82,1,5,0
04/17/2020,83,1,5,0
04/18/2020,84,1,5,0
04/19/2020,86,2,5,0
04/20/2020,90,4,5,0
04/21/2020,94,4,5,0
04/22/2020,99,5,5,0
04/23/2020,102,3,5,0
04/24/2020,105,3,5,0
04/25/2020,109,4,5,0
04/26/2020,109,0,5,0
04/27/2020,110,1,6,1
04/28/2020,110,0,6,0
04/29/2020,111,1,6,0
04/30/2020,112,1,6,0
05/01/2020,114,2,6,0
05/02/2020,114,0,7,1
05/03/2020,115,1,7,0
05/04/2020,116,1,7,0
05/05/2020,117,1,7,0
05/06/2020,118,1,7,0
05/07/2020,118,0,7,0
05/08/2020,118,0,7,0
05/09/2020,118,0,7,0
05/10/2020,118,0,7,0
05/11/2020,119,1,8,1
05/12/2020,121,2,8,0
05/13/2020,121,0,8,0
05/14/2020,122,1,9,1
05/15/2020,122,0,9,0
05/16/2020,123,1,9,0
05/17/2020,124,1,9,0
05/18/2020,125,1,9,0
05/19/2020,125,0,9,0
05/20/2020,126,1,9,0
05/21/2020,127,1,9,0
05/22/2020,128,1,9,0
05/23/2020,130,2,9,0
05/24/2020,133,3,9,0
05/25/2020,136,3,9,0
05/26/2020,139,3,9,0
05/27/2020,139,0,9,0
05/28/2020,140,1,9,0
05/29/2020,140,0,9,0
05/30/2020,140,0,9,0
05/31/2020,140,0,9,0
06/01/2020,141,1,9,0
06/02/2020,141,0,9,0
06/03/2020,141,0,9,0
06/04/2020,141,0,9,0
06/05/2020,141,0,9,0
06/06/2020,141,0,9,0
06/07/2020,141,0,9,0
06/08/2020,141,0,9,0
06/09/2020,141,0,9,0
06/10/2020,141,0,9,0
06/11/2020,141,0,9,0
06/12/2020,141,0,9,0
06/13/2020,142,1,9,0
06/14/2020,142,0,9,0
06/15/2020,143,1,9,0
06/16/2020,144,1,9,0
06/17/2020,144,0,9,0
06/18/2020,144,0,9,0
06/19/2020,144,0,9,0
06/20/2020,145,1,9,0
06/21/2020,146,1,9,0
06/22/2020,146,0,9,0
06/23/2020,146,0,9,0
06/24/2020,146,0,9,0
06/25/2020,146,0,9,0
06/26/2020,146,0,9,0
06/27/2020,146,0,9,0
06/28/2020,146,0,9,0
06/29/2020,146,0,9,0
06/30/2020,146,0,9,0
07/01/2020,146,0,9,0
07/02/2020,146,0,9,0
07/03/2020,146,0,9,0
07/04/2020,146,0,9,0
07/05/2020,146,0,9,0
