Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
02/25/2020,1,0,0,0
02/26/2020,1,0,0,0
02/27/2020,1,0,0,0
02/28/2020,3,2,0,0
02/29/2020,3,0,0,0
03/01/2020,3,0,0,0
03/02/2020,3,0,0,0
03/03/2020,4,1,0,0
03/04/2020,6,2,0,0
03/05/2020,6,0,0,0
03/06/2020,9,3,0,0
03/07/2020,13,4,0,0
03/08/2020,15,2,0,0
03/09/2020,17,2,0,0
03/10/2020,29,12,0,0
03/11/2020,47,18,0,0
03/12/2020,59,12,0,0
03/13/2020,95,36,0,0
03/14/2020,123,28,0,0
03/15/2020,139,16,0,0
03/16/2020,168,29,0,0
03/17/2020,217,49,0,0
03/18/2020,260,43,0,0
03/19/2020,277,17,0,0
03/20/2020,308,31,0,0
03/21/2020,367,59,0,0
03/22/2020,433,66,3,3
03/23/2020,576,143,7,4
03/24/2020,762,186,12,5
03/25/2020,906,144,17,5
03/26/2020,1029,123,23,6
03/27/2020,1292,263,26,3
03/28/2020,1452,160,29,3
03/29/2020,1760,308,43,14
03/30/2020,1952,192,65,22
03/31/2020,2245,293,80,15
04/01/2020,2460,215,85,5
04/02/2020,2738,278,94,9
04/03/2020,3183,445,116,22
04/04/2020,3613,430,141,25
04/05/2020,3864,251,148,7
04/06/2020,4057,193,157,9
04/07/2020,4417,360,182,25
04/08/2020,4761,344,209,27
04/09/2020,5202,441,229,20
04/10/2020,5467,265,257,28
04/11/2020,5990,523,282,25
04/12/2020,6300,310,306,24
04/13/2020,6633,333,318,12
04/14/2020,6879,246,332,14
04/15/2020,7216,337,362,30
04/16/2020,7707,491,387,25
04/17/2020,8067,360,400,13
04/18/2020,8418,351,417,17
04/19/2020,8746,328,434,17
04/20/2020,8936,190,451,17
04/21/2020,9242,306,482,31
04/22/2020,9710,468,508,26
04/23/2020,10096,386,527,19
04/24/2020,10417,321,552,25
04/25/2020,10635,218,575,23
04/26/2020,11036,401,619,44
04/27/2020,11339,303,631,12
04/28/2020,11616,277,650,19
04/29/2020,11978,362,675,25
04/30/2020,12240,262,695,20
05/01/2020,12567,327,726,31
05/02/2020,12732,165,755,29
05/03/2020,13163,431,780,25
05/04/2020,13512,349,803,23
05/05/2020,13837,325,827,24
05/06/2020,14107,270,858,31
05/07/2020,14499,392,876,18
05/08/2020,14811,312,898,22
05/09/2020,15131,320,926,28
05/10/2020,15362,231,952,26
05/11/2020,15588,226,972,20
05/12/2020,15778,190,991,19
05/13/2020,16002,224,1016,25
05/14/2020,16247,245,1046,30
05/15/2020,16437,190,1056,10
05/16/2020,16704,267,1081,25
05/17/2020,16871,167,1097,16
05/18/2020,17036,165,1107,10
05/19/2020,17191,155,1126,19
05/20/2020,17387,196,1141,15
05/21/2020,17585,198,1151,10
05/22/2020,17712,127,1159,8
05/23/2020,17857,145,1170,11
05/24/2020,18070,213,1179,9
05/25/2020,18283,213,1193,14
05/26/2020,18429,146,1210,17
05/27/2020,18594,165,1219,9
05/28/2020,18791,197,1229,10
05/29/2020,18982,191,1240,11
05/30/2020,19133,151,1253,13
05/31/2020,19257,124,1259,6
06/01/2020,19398,141,1270,11
06/02/2020,19517,119,1279,9
06/03/2020,19669,152,1288,9
06/04/2020,19907,238,1299,11
06/05/2020,20103,196,1308,9
06/06/2020,20290,187,1318,10
06/07/2020,20479,189,1326,8
06/08/2020,20604,125,1334,8
06/09/2020,20749,145,1345,11
06/10/2020,20945,196,1360,15
06/11/2020,21182,237,1369,9
06/12/2020,21404,222,1380,11
06/13/2020,21679,275,1394,14
06/14/2020,21999,320,1410,16
06/15/2020,22165,166,1427,17
06/16/2020,22415,250,1437,10
06/17/2020,22760,345,1451,14
06/18/2020,23080,320,1473,22
06/19/2020,23400,320,1484,11
06/20/2020,23730,330,1500,16
06/21/2020,24045,315,1512,12
06/22/2020,24291,246,1523,11
06/23/2020,24505,214,1539,16
06/24/2020,24826,321,1555,16
06/25/2020,25286,460,1565,10
06/26/2020,25697,411,1579,14
06/27/2020,26022,325,1589,10
06/28/2020,26313,291,1612,23
06/29/2020,26582,269,1634,22
06/30/2020,26970,388,1651,17
07/01/2020,27296,326,1667,16
07/02/2020,27746,450,1687,20
07/03/2020,28166,420,1712,25
07/04/2020,28582,416,1731,19
07/05/2020,28973,391,1750,19
07/06/2020,29223,250,1768,18
