Updated,Confirmed,Deaths
02/27/2020,1,0
02/29/2020,1,0
03/01/2020,1,0
03/02/2020,3,0
03/03/2020,7,0
03/04/2020,8,0
03/05/2020,8,0
03/06/2020,8,0
03/07/2020,11,0
03/08/2020,12,0
03/09/2020,15,0
03/10/2020,18,0
03/11/2020,24,0
03/12/2020,262,0
03/13/2020,287,0
03/14/2020,312,0
03/15/2020,337,0
03/16/2020,439,0
03/17/2020,442,0
03/18/2020,452,0
03/19/2020,456,0
03/20/2020,460,0
03/21/2020,481,0
03/22/2020,494,0
03/23/2020,501,0
03/24/2020,526,0
03/25/2020,537,0
03/26/2020,549,0
03/27/2020,569,0
03/28/2020,590,1
03/29/2020,634,1
03/30/2020,693,1
03/31/2020,781,2
04/01/2020,835,2
04/02/2020,949,3
04/03/2020,1075,3
04/04/2020,1325,3
04/05/2020,1604,4
04/06/2020,1832,4
04/07/2020,2057,6
04/08/2020,2210,6
04/09/2020,2376,6
04/10/2020,2512,6
04/11/2020,2728,6
04/12/2020,2979,7
04/13/2020,3231,7
04/14/2020,3428,7
04/15/2020,3711,7
04/16/2020,4103,7
04/17/2020,4663,7
04/18/2020,5008,8
04/19/2020,5448,8
04/20/2020,6015,9
04/21/2020,6533,9
04/22/2020,7141,10
04/23/2020,7764,10
04/24/2020,8525,10
04/25/2020,9358,10
04/26/2020,10287,10
04/27/2020,11244,10
04/28/2020,11921,10
04/29/2020,12564,10
04/30/2020,13409,10
05/01/2020,14096,12
05/02/2020,14782,12
05/03/2020,15551,12
05/04/2020,16191,12
05/05/2020,17142,12
05/06/2020,17972,12
05/07/2020,18890,12
05/08/2020,20201,12
05/09/2020,21331,13
05/10/2020,22520,14
05/11/2020,23623,14
05/12/2020,25149,14
05/13/2020,26539,14
05/14/2020,28272,14
05/15/2020,29425,14
05/16/2020,30972,15
05/17/2020,32604,15
05/18/2020,33969,15
05/19/2020,35606,15
05/20/2020,37097,16
05/21/2020,38651,17
05/22/2020,40481,19
05/23/2020,41213,21
05/24/2020,42188,23
05/25/2020,43202,26
05/26/2020,47207,28
05/27/2020,48947,30
05/28/2020,50914,33
05/29/2020,52907,36
05/30/2020,55262,36
05/31/2020,56910,38
06/01/2020,58433,40
06/02/2020,60259,43
06/03/2020,62160,45
06/04/2020,63741,45
06/05/2020,65495,49
06/06/2020,67195,51
06/07/2020,68790,54
06/08/2020,70158,57
06/09/2020,71879,62
06/10/2020,73595,66
06/11/2020,75071,69
06/12/2020,76588,70
06/13/2020,78416,70
06/14/2020,79602,73
06/15/2020,80876,76
06/16/2020,82077,80
06/17/2020,83174,82
06/18/2020,84441,86
06/19/2020,85462,93
06/20/2020,86488,94
06/21/2020,87369,98
06/22/2020,88403,99
06/23/2020,89579,99
06/24/2020,90778,104
06/25/2020,91838,106
06/26/2020,92784,109
06/27/2020,93663,110
06/28/2020,94413,110
06/29/2020,95106,113
06/30/2020,96088,113
07/01/2020,97003,115
07/02/2020,97897,118
07/03/2020,98653,121
07/04/2020,99183,123
07/05/2020,99799,128
07/06/2020,100345,133
