Updated,Confirmed,Deaths
03/08/2020,2,0
03/09/2020,2,0
03/10/2020,2,0
03/11/2020,3,0
03/12/2020,3,0
03/13/2020,4,0
03/14/2020,6,0
03/15/2020,10,0
03/16/2020,15,0
03/17/2020,16,0
03/18/2020,16,0
03/22/2020,53,1
03/23/2020,57,1
03/24/2020,66,1
03/25/2020,72,1
03/26/2020,79,1
03/27/2020,86,1
03/30/2020,93,1
03/31/2020,119,2
04/01/2020,131,3
04/02/2020,137,3
04/03/2020,143,3
04/04/2020,145,3
04/05/2020,149,4
04/06/2020,151,4
04/07/2020,152,4
04/08/2020,154,6
04/09/2020,154,6
04/10/2020,155,6
04/11/2020,156,6
04/13/2020,157,8
04/15/2020,158,8
04/16/2020,159,8
04/18/2020,161,8
04/19/2020,163,12
04/21/2020,163,12
