Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/06/2020,1,0,0,0
03/07/2020,1,0,0,0
03/08/2020,1,0,0,0
03/09/2020,3,2,0,0
03/10/2020,3,0,0,0
03/11/2020,9,6,0,0
03/12/2020,13,4,0,0
03/13/2020,16,3,0,0
03/14/2020,24,8,0,0
03/15/2020,45,21,0,0
03/16/2020,57,12,1,1
03/17/2020,75,18,1,0
03/18/2020,102,27,1,0
03/19/2020,128,26,1,0
03/20/2020,175,47,1,0
03/21/2020,210,35,1,0
03/22/2020,235,25,2,1
03/23/2020,306,71,3,1
03/24/2020,378,72,3,0
03/25/2020,470,92,4,1
03/26/2020,491,21,6,2
03/27/2020,539,48,6,0
03/28/2020,608,69,6,0
03/29/2020,702,94,10,4
03/30/2020,798,96,14,4
03/31/2020,906,108,16,2
04/01/2020,1065,159,17,1
04/02/2020,1161,96,19,2
04/03/2020,1267,106,25,6
04/04/2020,1406,139,32,7
04/05/2020,1485,79,35,3
04/06/2020,1579,94,46,11
04/07/2020,1780,201,50,4
04/08/2020,2054,274,55,5
04/09/2020,2223,169,69,14
04/10/2020,2473,250,80,11
04/11/2020,2709,236,100,20
04/12/2020,2776,67,109,9
04/13/2020,2852,76,112,3
04/14/2020,2979,127,127,15
04/15/2020,3105,126,131,4
04/16/2020,3233,128,144,13
04/17/2020,3439,206,153,9
04/18/2020,3621,182,166,13
04/19/2020,3792,171,179,13
04/20/2020,3977,185,189,10
04/21/2020,4149,172,196,7
04/22/2020,4356,207,206,10
04/23/2020,4561,205,215,9
04/24/2020,4881,320,225,10
04/25/2020,5142,261,233,8
04/26/2020,5379,237,244,11
04/27/2020,5597,218,253,9
04/28/2020,5949,352,269,16
04/29/2020,6211,262,278,9
04/30/2020,6507,296,293,15
05/01/2020,7006,499,314,21
05/02/2020,7285,279,324,10
05/03/2020,7668,383,340,16
05/04/2020,7973,305,358,18
05/05/2020,8613,640,378,20
05/06/2020,8959,346,397,19
05/07/2020,9456,497,407,10
05/08/2020,10051,595,428,21
05/09/2020,10495,444,445,17
05/10/2020,11063,568,463,18
05/11/2020,11613,550,479,16
05/12/2020,12272,659,493,14
05/13/2020,12930,658,509,16
05/14/2020,13610,680,525,16
05/15/2020,14216,606,546,21
05/16/2020,14939,723,562,16
05/17/2020,15574,635,574,12
05/18/2020,16295,721,592,18
05/19/2020,16935,640,613,21
05/20/2020,17687,752,630,17
05/21/2020,18330,643,652,22
05/22/2020,19131,801,682,30
05/23/2020,20177,1046,705,23
05/24/2020,21175,998,727,22
05/25/2020,21981,806,750,23
05/26/2020,23003,1022,776,26
05/27/2020,24104,1101,803,27
05/28/2020,25366,1262,822,19
05/29/2020,26688,1322,853,31
05/30/2020,28236,1548,890,37
05/31/2020,29383,1147,939,49
06/01/2020,30493,1110,969,30
06/02/2020,31833,1340,1009,40
06/03/2020,33354,1521,1045,36
06/04/2020,35120,1766,1087,42
06/05/2020,36635,1515,1145,58
06/06/2020,38027,1392,1205,60
06/07/2020,39236,1209,1259,54
06/08/2020,40719,1483,1308,49
06/09/2020,42078,1359,1372,64
06/10/2020,43682,1604,1433,61
06/11/2020,45212,1530,1488,55
06/12/2020,46858,1646,1545,57
06/13/2020,48746,1888,1592,47
06/14/2020,50939,2193,1667,75
06/15/2020,53063,2124,1726,59
06/16/2020,54931,1868,1801,75
06/17/2020,57046,2115,1864,63
06/18/2020,60217,3171,1950,86
06/19/2020,63276,3059,2045,95
06/20/2020,65633,2357,2126,81
06/21/2020,68652,3019,2237,111
06/22/2020,71183,2531,2310,73
06/23/2020,73572,2389,2404,94
06/24/2020,77113,3541,2491,87
06/25/2020,80599,3486,2654,163
06/26/2020,84442,3843,2811,157
06/27/2020,88591,4149,2939,128
06/28/2020,91769,3178,3106,167
06/29/2020,95043,3274,3223,117
06/30/2020,97846,2803,3334,111
07/01/2020,102009,4163,3470,136
07/02/2020,106110,4101,3641,171
07/03/2020,109505,3395,3777,136
07/04/2020,113389,3884,3942,165
07/05/2020,117110,3721,4064,122
07/06/2020,120281,3171,4210,146
