Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/13/2020,2,0,0,0
03/14/2020,10,8,0,0
03/15/2020,17,7,0,0
03/16/2020,33,16,0,0
03/17/2020,36,3,0,0
03/18/2020,36,0,0,0
03/19/2020,42,6,0,0
03/20/2020,42,0,0,0
03/21/2020,70,28,0,0
03/22/2020,77,7,0,0
03/23/2020,84,7,0,0
03/24/2020,91,7,0,0
03/25/2020,106,15,0,0
03/26/2020,107,1,1,1
03/27/2020,113,6,2,1
03/28/2020,119,6,2,0
03/29/2020,129,10,3,1
03/30/2020,135,6,3,0
03/31/2020,143,8,3,0
04/01/2020,144,1,3,0
04/02/2020,146,2,5,2
04/03/2020,153,7,7,2
04/04/2020,155,2,7,0
04/05/2020,159,4,7,0
04/06/2020,165,6,7,0
04/07/2020,166,1,7,0
04/08/2020,167,1,9,2
04/09/2020,171,4,9,0
04/10/2020,175,4,9,0
04/11/2020,178,3,9,0
04/12/2020,181,3,9,0
04/13/2020,189,8,9,0
04/14/2020,193,4,9,0
04/15/2020,197,4,9,0
04/16/2020,204,7,9,0
04/17/2020,227,23,9,0
04/18/2020,241,14,9,0
04/19/2020,256,15,9,0
04/20/2020,285,29,10,1
04/21/2020,288,3,10,0
04/22/2020,298,10,10,0
04/23/2020,311,13,10,0
04/24/2020,318,7,10,0
04/25/2020,323,5,10,0
04/26/2020,325,2,10,0
04/27/2020,329,4,10,0
04/28/2020,330,1,10,0
04/29/2020,331,1,10,0
04/30/2020,333,2,10,0
05/01/2020,335,2,10,0
05/02/2020,345,10,10,0
05/03/2020,357,12,10,0
05/04/2020,361,4,10,0
05/05/2020,367,6,10,0
05/06/2020,379,12,10,0
05/07/2020,381,2,10,0
05/08/2020,388,7,10,0
05/09/2020,402,14,10,0
05/10/2020,414,12,10,0
05/11/2020,422,8,10,0
05/12/2020,423,1,10,0
05/13/2020,440,17,10,0
05/14/2020,455,15,10,0
05/15/2020,459,4,10,0
05/16/2020,504,45,10,0
05/17/2020,541,37,10,0
05/18/2020,618,77,10,0
05/19/2020,749,131,10,0
05/20/2020,824,75,10,0
05/21/2020,882,58,10,0
05/22/2020,944,62,10,0
05/23/2020,1010,66,10,0
05/24/2020,1121,111,10,0
05/25/2020,1177,56,10,0
05/26/2020,1211,34,11,1
05/27/2020,1245,34,11,0
05/28/2020,1327,82,11,0
05/29/2020,1370,43,14,3
05/30/2020,1459,89,14,0
05/31/2020,1510,51,14,0
06/01/2020,1662,152,17,3
06/02/2020,1819,157,18,1
06/03/2020,1952,133,20,2
06/04/2020,2087,135,20,0
06/05/2020,2145,58,20,0
06/06/2020,2316,171,22,2
06/07/2020,2377,61,22,0
06/08/2020,2473,96,22,0
06/09/2020,2632,159,23,1
06/10/2020,2738,106,23,0
06/11/2020,2814,76,23,0
06/12/2020,2879,65,23,0
06/13/2020,2904,25,24,1
06/14/2020,2978,74,25,1
06/15/2020,3062,84,26,1
06/16/2020,3150,88,27,1
06/17/2020,3386,236,28,1
06/18/2020,3483,97,28,0
06/19/2020,3591,108,30,2
06/20/2020,3789,198,33,3
06/21/2020,3918,129,33,0
06/22/2020,4048,130,35,2
06/23/2020,4186,138,35,0
06/24/2020,4365,179,38,3
06/25/2020,4563,198,39,1
06/26/2020,4779,216,41,2
06/27/2020,5130,351,42,1
06/28/2020,5297,167,44,2
06/29/2020,5530,233,48,4
06/30/2020,5832,302,51,3
07/01/2020,6062,230,54,3
07/02/2020,6273,211,57,3
07/03/2020,6537,264,59,2
07/04/2020,6750,213,62,3
07/05/2020,7169,419,64,2
07/06/2020,7411,242,68,4
