Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
01/24/2020,3,0,0,0
01/25/2020,4,1,0,0
01/26/2020,4,0,0,0
01/27/2020,6,2,0,0
01/28/2020,8,2,0,0
01/29/2020,8,0,0,0
01/30/2020,8,0,0,0
01/31/2020,8,0,0,0
02/01/2020,8,0,0,0
02/02/2020,8,0,0,0
02/03/2020,9,1,0,0
02/04/2020,12,3,0,0
02/05/2020,14,2,0,0
02/06/2020,14,0,0,0
02/07/2020,15,1,0,0
02/08/2020,16,1,0,0
02/09/2020,18,2,0,0
02/10/2020,18,0,0,0
02/11/2020,18,0,0,0
02/12/2020,19,1,0,0
02/13/2020,19,0,0,0
02/14/2020,21,2,0,0
02/15/2020,21,0,0,0
02/16/2020,22,1,0,0
02/17/2020,22,0,0,0
02/18/2020,22,0,0,0
02/19/2020,22,0,0,0
02/20/2020,22,0,0,0
02/21/2020,22,0,0,0
02/22/2020,22,0,0,0
02/23/2020,22,0,0,0
02/24/2020,22,0,0,0
02/25/2020,22,0,0,0
02/26/2020,22,0,0,0
02/27/2020,24,2,0,0
02/28/2020,25,1,0,0
02/29/2020,29,4,0,0
03/01/2020,29,0,0,0
03/02/2020,33,4,0,0
03/03/2020,36,3,0,0
03/04/2020,50,14,0,0
03/05/2020,55,5,0,0
03/06/2020,83,28,0,0
03/07/2020,93,10,0,0
03/08/2020,99,6,0,0
03/09/2020,118,19,0,0
03/10/2020,130,12,0,0
03/11/2020,149,19,0,0
03/12/2020,158,9,0,0
03/13/2020,200,42,0,0
03/14/2020,242,42,0,0
03/15/2020,428,186,0,0
03/16/2020,553,125,0,0
03/17/2020,673,120,2,2
03/18/2020,790,117,2,0
03/19/2020,900,110,2,0
03/20/2020,1030,130,3,1
03/21/2020,1183,153,8,5
03/22/2020,1306,123,10,2
03/23/2020,1518,212,14,4
03/24/2020,1624,106,16,2
03/25/2020,1796,172,19,3
03/26/2020,2031,235,23,4
03/27/2020,2161,130,26,3
03/28/2020,2320,159,27,1
03/29/2020,2470,150,34,7
03/30/2020,2626,156,37,3
03/31/2020,2766,140,43,6
04/01/2020,2908,142,45,2
04/02/2020,3116,208,50,5
04/03/2020,3333,217,53,3
04/04/2020,3483,150,57,4
04/05/2020,3662,179,61,4
04/06/2020,3793,131,62,1
04/07/2020,3963,170,63,1
04/08/2020,4119,156,65,2
04/09/2020,4228,109,67,2
04/10/2020,4346,118,70,3
04/11/2020,4530,184,73,3
04/12/2020,4683,153,76,3
04/13/2020,4817,134,77,1
04/14/2020,4987,170,82,5
04/15/2020,5072,85,83,1
04/16/2020,5182,110,84,1
04/17/2020,5251,69,86,2
04/18/2020,5305,54,88,2
04/19/2020,5389,84,89,1
04/20/2020,5425,36,89,0
04/21/2020,5482,57,89,0
04/22/2020,5532,50,93,4
04/23/2020,5603,71,95,2
04/24/2020,5691,88,96,1
04/25/2020,5742,51,98,2
04/26/2020,5780,38,98,0
04/27/2020,5820,40,99,1
04/28/2020,5851,31,100,1
04/29/2020,5945,94,100,0
04/30/2020,6002,57,102,2
05/01/2020,6071,69,103,1
05/02/2020,6176,105,103,0
05/03/2020,6298,122,105,2
05/04/2020,6353,55,105,0
05/05/2020,6383,30,106,1
05/06/2020,6428,45,107,1
05/07/2020,6467,39,107,0
05/08/2020,6535,68,107,0
05/09/2020,6589,54,108,1
05/10/2020,6656,67,108,0
05/11/2020,6726,70,109,1
05/12/2020,6742,16,109,0
05/13/2020,6779,37,111,2
05/14/2020,6819,40,112,1
05/15/2020,6855,36,112,0
05/16/2020,6872,17,113,1
05/17/2020,6894,22,113,0
05/18/2020,6941,47,113,0
05/19/2020,6978,37,114,1
05/20/2020,7009,31,114,0
05/21/2020,7059,50,114,0
05/22/2020,7137,78,115,1
05/23/2020,7185,48,115,0
05/24/2020,7245,60,115,0
05/25/2020,7417,172,115,0
05/26/2020,7604,187,115,0
05/27/2020,7619,15,115,0
05/28/2020,7629,10,115,0
05/29/2020,7732,103,115,0
05/30/2020,7762,30,115,0
05/31/2020,7819,57,115,0
06/01/2020,7857,38,115,0
06/02/2020,7877,20,115,0
06/03/2020,7970,93,115,0
06/04/2020,8247,277,115,0
06/05/2020,8266,19,116,1
06/06/2020,8303,37,117,1
06/07/2020,8322,19,117,0
06/08/2020,8329,7,117,0
06/09/2020,8336,7,117,0
06/10/2020,8338,2,118,1
06/11/2020,8369,31,118,0
06/12/2020,8402,33,119,1
06/13/2020,8445,43,120,1
06/14/2020,8453,8,121,1
06/15/2020,8494,41,121,0
06/16/2020,8505,11,121,0
06/17/2020,8515,10,121,0
06/18/2020,8529,14,121,0
06/19/2020,8535,6,121,0
06/20/2020,8556,21,121,0
06/21/2020,8572,16,121,0
06/22/2020,8587,15,121,0
06/23/2020,8590,3,121,0
06/24/2020,8596,6,121,0
06/25/2020,8600,4,121,0
06/26/2020,8606,6,121,0
06/27/2020,8616,10,121,0
06/28/2020,8634,18,121,0
06/29/2020,8637,3,121,0
06/30/2020,8639,2,121,0
07/01/2020,8640,1,121,0
07/02/2020,8643,3,121,0
07/03/2020,8648,5,121,0
07/04/2020,8658,10,121,0
07/05/2020,8663,5,121,0
07/06/2020,8668,5,121,0
