Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/25/2020,2,0,0,0
03/26/2020,2,0,0,0
03/27/2020,2,0,0,0
03/28/2020,2,0,0,0
03/29/2020,2,0,0,0
03/30/2020,8,6,0,0
03/31/2020,8,0,0,0
04/01/2020,9,1,0,0
04/02/2020,9,0,0,0
04/03/2020,15,6,0,0
04/04/2020,18,3,0,0
04/05/2020,18,0,0,0
04/06/2020,18,0,0,0
04/07/2020,33,15,0,0
04/08/2020,33,0,0,0
04/09/2020,36,3,0,0
04/10/2020,38,2,0,0
04/11/2020,38,0,0,0
04/13/2020,39,1,0,0
04/14/2020,43,4,0,0
04/15/2020,46,3,0,0
04/16/2020,46,0,0,0
04/17/2020,50,4,0,0
04/18/2020,50,0,0,0
04/19/2020,50,0,0,0
04/21/2020,50,0,0,0
04/22/2020,50,0,0,0
04/23/2020,50,0,0,0
04/24/2020,52,2,0,0
04/25/2020,52,0,0,0
04/26/2020,53,1,1,1
04/27/2020,73,20,1,0
04/28/2020,139,66,1,0
04/29/2020,205,66,1,0
04/30/2020,231,26,1,0
05/01/2020,257,26,1,0
05/02/2020,309,52,1,0
05/03/2020,361,52,1,0
05/04/2020,413,52,1,0
05/05/2020,475,62,2,1
05/06/2020,519,44,2,0
05/07/2020,564,45,2,0
05/08/2020,594,30,2,0
05/09/2020,641,47,3,1
05/10/2020,726,85,3,0
05/11/2020,761,35,3,0
05/12/2020,820,59,3,0
05/13/2020,836,16,3,0
05/14/2020,913,77,3,0
05/15/2020,941,28,3,0
05/16/2020,969,28,4,1
05/17/2020,990,21,4,0
05/18/2020,1032,42,4,0
05/19/2020,1038,6,6,2
05/20/2020,1089,51,6,0
05/21/2020,1109,20,6,0
05/22/2020,1114,5,6,0
05/23/2020,1135,21,6,0
05/24/2020,1156,21,6,0
05/25/2020,1178,22,7,1
05/26/2020,1186,8,7,0
05/27/2020,1195,9,7,0
05/28/2020,1225,30,7,0
05/29/2020,1256,31,8,1
05/30/2020,1283,27,8,0
05/31/2020,1311,28,8,0
06/01/2020,1339,28,8,0
06/02/2020,1346,7,8,0
06/03/2020,1353,7,8,0
06/04/2020,1360,7,8,0
06/05/2020,1368,8,12,4
06/06/2020,1375,7,12,0
06/07/2020,1382,7,12,0
06/08/2020,1389,7,12,0
06/09/2020,1406,17,12,0
06/10/2020,1424,18,12,0
06/11/2020,1442,18,12,0
06/12/2020,1460,18,15,3
06/13/2020,1468,8,15,0
06/14/2020,1476,8,15,0
06/15/2020,1484,8,15,0
06/16/2020,1492,8,15,0
06/17/2020,1504,12,15,0
06/18/2020,1516,12,15,0
06/19/2020,1528,12,15,0
06/20/2020,1541,13,17,2
06/21/2020,1548,7,17,0
06/22/2020,1556,8,19,2
06/23/2020,1570,14,19,0
06/24/2020,1584,14,19,0
06/25/2020,1599,15,19,0
06/26/2020,1614,15,22,3
06/27/2020,1627,13,22,0
06/28/2020,1640,13,22,0
06/29/2020,1654,14,24,2
06/30/2020,1676,22,24,0
07/01/2020,1698,22,24,0
07/02/2020,1720,22,24,0
07/03/2020,1742,22,24,0
07/04/2020,1765,23,25,1
07/05/2020,1765,0,25,0
