Updated,Confirmed,ConfirmedChange,Deaths,DeathsChange
03/13/2020,1,0,0,0
03/14/2020,1,0,0,0
03/15/2020,4,3,0,0
03/16/2020,5,1,0,0
03/17/2020,6,1,0,0
03/18/2020,6,0,0,0
03/19/2020,9,3,0,0
03/20/2020,11,2,0,0
03/21/2020,11,0,0,0
03/22/2020,11,0,0,0
03/23/2020,11,0,0,0
03/24/2020,12,1,0,0
03/25/2020,12,0,0,0
03/26/2020,12,0,0,0
03/27/2020,16,4,0,0
03/28/2020,16,0,0,0
03/29/2020,21,5,0,0
03/30/2020,23,2,0,0
03/31/2020,26,3,0,0
04/01/2020,29,3,0,0
04/02/2020,29,0,0,0
04/03/2020,35,6,0,0
04/04/2020,38,3,0,0
04/05/2020,43,5,2,2
04/06/2020,44,1,2,0
04/07/2020,52,8,2,0
04/08/2020,55,3,2,0
04/09/2020,56,1,2,0
04/10/2020,65,9,2,0
04/11/2020,69,4,3,1
04/12/2020,71,2,3,0
04/13/2020,74,3,3,0
04/14/2020,82,8,3,0
04/15/2020,85,3,3,0
04/16/2020,92,7,3,0
04/17/2020,96,4,3,0
04/18/2020,105,9,3,0
04/19/2020,108,3,3,0
04/20/2020,111,3,3,0
04/21/2020,114,3,3,0
04/22/2020,116,2,3,0
04/23/2020,116,0,3,0
04/24/2020,117,1,3,0
04/25/2020,122,5,3,0
04/26/2020,123,1,3,0
04/27/2020,124,1,3,0
04/28/2020,126,2,3,0
04/29/2020,130,4,3,0
04/30/2020,131,1,3,0
05/01/2020,133,2,3,0
05/02/2020,134,1,3,0
05/03/2020,135,1,3,0
05/04/2020,140,5,3,0
05/05/2020,145,5,4,1
05/06/2020,162,17,4,0
05/07/2020,191,29,4,0
05/08/2020,194,3,4,0
05/09/2020,210,16,5,1
05/10/2020,241,31,5,0
05/11/2020,250,9,5,0
05/12/2020,261,11,5,0
05/13/2020,263,2,5,0
05/14/2020,272,9,5,0
05/15/2020,287,15,5,0
05/16/2020,306,19,5,0
05/17/2020,317,11,5,0
05/18/2020,352,35,5,0
05/19/2020,365,13,5,0
05/20/2020,389,24,5,0
05/21/2020,399,10,5,0
05/22/2020,433,34,5,0
05/23/2020,494,61,5,0
05/24/2020,582,88,5,0
05/25/2020,655,73,5,0
05/26/2020,701,46,6,1
05/27/2020,731,30,6,0
05/28/2020,831,100,7,1
05/29/2020,968,137,8,1
05/30/2020,1063,95,8,0
05/31/2020,1172,109,11,3
06/01/2020,1257,85,12,1
06/02/2020,1344,87,14,2
06/03/2020,1486,142,17,3
06/04/2020,1636,150,18,1
06/05/2020,1805,169,19,1
06/06/2020,1934,129,20,1
06/07/2020,2020,86,27,7
06/08/2020,2156,136,27,0
06/09/2020,2336,180,32,5
06/10/2020,2506,170,35,3
06/11/2020,2670,164,40,5
06/12/2020,2915,245,47,7
06/13/2020,3166,251,55,8
06/14/2020,3345,179,57,2
06/15/2020,3521,176,60,3
06/16/2020,3630,109,61,1
06/17/2020,3759,129,63,2
06/18/2020,3954,195,65,2
06/19/2020,4070,116,72,7
06/20/2020,4469,399,72,0
06/21/2020,4532,63,74,2
06/22/2020,4663,131,75,1
06/23/2020,4848,185,75,0
06/24/2020,5034,186,78,3
06/25/2020,5175,141,81,3
06/26/2020,5300,125,81,0
06/27/2020,5425,125,89,8
06/28/2020,5689,264,98,9
06/29/2020,5846,157,103,5
06/30/2020,5846,0,103,0
07/01/2020,5846,0,103,0
07/02/2020,5846,0,103,0
07/03/2020,5846,0,103,0
07/04/2020,5846,0,103,0
07/05/2020,5846,0,103,0
