Updated,ConfirmedChange,DeathsChange
03/20/2020,0,0
03/21/2020,0,0
03/22/2020,0,0
03/23/2020,9,0
03/24/2020,5,0
03/25/2020,2,0
03/26/2020,4,0
03/27/2020,1,0
03/28/2020,2,0
03/29/2020,13,0
03/30/2020,4,0
03/31/2020,3,0
04/01/2020,11,0
04/02/2020,2,0
04/03/2020,11,0
04/04/2020,1,0
04/05/2020,1,0
04/06/2020,10,0
04/07/2020,6,0
04/08/2020,5,0
04/09/2020,3,0
04/10/2020,3,0
04/11/2020,3,0
04/12/2020,4,0
04/14/2020,2,0
04/15/2020,2,0
04/16/2020,3,0
04/17/2020,4,0
04/18/2020,3,0
04/19/2020,1,0
04/21/2020,0,0
04/22/2020,0,0
04/23/2020,0,0
04/24/2020,1,0
04/25/2020,1,0
04/26/2020,1,0
04/27/2020,4,0
04/28/2020,1,0
04/29/2020,1,4
04/30/2020,1,0
05/01/2020,1,0
05/02/2020,3,0
05/03/2020,14,0
05/04/2020,1,0
05/05/2020,1,0
05/06/2020,7,0
05/07/2020,35,0
05/08/2020,3,0
05/09/2020,3,0
05/10/2020,3,0
05/11/2020,3,0
05/12/2020,3,0
05/13/2020,4,0
05/14/2020,18,0
05/15/2020,8,0
05/16/2020,45,0
05/17/2020,21,0
05/18/2020,18,0
05/19/2020,4,0
05/20/2020,45,0
05/21/2020,34,0
05/22/2020,43,0
05/23/2020,40,0
05/24/2020,39,0
05/25/2020,15,0
05/26/2020,44,0
05/27/2020,26,0
05/28/2020,44,0
05/29/2020,42,1
05/30/2020,60,1
05/31/2020,13,0
06/01/2020,55,0
06/02/2020,19,0
06/03/2020,56,0
06/04/2020,56,1
06/05/2020,18,0
06/06/2020,51,1
06/07/2020,26,1
06/08/2020,42,0
06/09/2020,44,0
06/10/2020,32,0
06/11/2020,33,1
06/12/2020,37,0
06/13/2020,12,0
06/14/2020,12,0
06/15/2020,13,0
06/16/2020,13,0
06/17/2020,27,2
06/18/2020,61,0
06/19/2020,25,1
06/20/2020,40,0
06/21/2020,153,0
06/22/2020,64,1
06/23/2020,64,1
06/24/2020,63,1
06/25/2020,42,0
06/26/2020,93,0
06/27/2020,78,0
06/28/2020,78,2
06/29/2020,60,2
06/30/2020,82,0
07/01/2020,83,2
07/02/2020,104,0
07/03/2020,105,4
07/04/2020,214,0
07/05/2020,215,6
