Updated,ConfirmedChange,DeathsChange
02/26/2020,0,0
02/27/2020,0,0
02/28/2020,0,0
02/29/2020,0,0
03/01/2020,0,0
03/02/2020,0,0
03/03/2020,0,0
03/04/2020,0,0
03/05/2020,0,0
03/06/2020,2,0
03/07/2020,0,0
03/08/2020,1,0
03/09/2020,3,0
03/10/2020,0,0
03/11/2020,2,0
03/12/2020,0,0
03/13/2020,4,0
03/14/2020,6,0
03/15/2020,0,0
03/16/2020,5,0
03/17/2020,12,0
03/18/2020,12,0
03/19/2020,19,0
03/20/2020,18,0
03/21/2020,9,0
03/22/2020,20,1
03/23/2020,22,1
03/24/2020,12,0
03/25/2020,29,1
03/26/2020,24,0
03/27/2020,18,0
03/28/2020,22,1
03/29/2020,18,2
03/30/2020,26,1
03/31/2020,44,2
04/01/2020,25,1
04/02/2020,30,1
04/03/2020,46,1
04/04/2020,53,5
04/05/2020,72,1
04/06/2020,15,3
04/07/2020,29,5
04/08/2020,18,3
04/09/2020,46,1
04/10/2020,48,2
04/11/2020,49,2
04/12/2020,68,0
04/13/2020,28,4
04/14/2020,52,6
04/15/2020,66,1
04/16/2020,107,1
04/17/2020,36,3
04/18/2020,53,0
04/19/2020,37,2
04/20/2020,18,3
04/21/2020,6,1
04/22/2020,28,1
04/23/2020,41,0
04/24/2020,26,1
04/25/2020,41,2
04/26/2020,19,2
04/27/2020,13,4
04/28/2020,22,6
04/29/2020,21,2
04/30/2020,23,4
05/01/2020,29,4
05/02/2020,12,1
05/03/2020,5,2
05/04/2020,7,1
05/05/2020,8,1
05/06/2020,13,2
05/07/2020,33,1
05/08/2020,14,1
05/09/2020,36,1
05/10/2020,20,0
05/11/2020,22,0
05/12/2020,10,1
05/13/2020,20,3
05/14/2020,29,0
05/15/2020,17,2
05/16/2020,22,1
05/17/2020,30,3
05/18/2020,25,3
05/19/2020,22,2
05/20/2020,19,4
05/21/2020,40,1
05/22/2020,23,1
05/23/2020,20,1
05/24/2020,37,0
05/25/2020,21,0
05/26/2020,15,3
05/27/2020,25,3
05/28/2020,38,2
05/29/2020,52,5
05/30/2020,35,5
05/31/2020,62,2
06/01/2020,89,7
06/02/2020,76,1
06/03/2020,101,4
06/04/2020,119,2
06/05/2020,179,2
06/06/2020,125,2
06/07/2020,110,2
06/08/2020,127,3
06/09/2020,87,1
06/10/2020,125,7
06/11/2020,174,5
06/12/2020,163,2
06/13/2020,194,8
06/14/2020,162,9
06/15/2020,100,5
06/16/2020,132,8
06/17/2020,193,9
06/18/2020,182,6
06/19/2020,156,6
06/20/2020,185,11
06/21/2020,101,5
06/22/2020,90,9
06/23/2020,115,4
06/24/2020,134,8
06/25/2020,150,6
06/26/2020,163,3
06/27/2020,148,9
06/28/2020,174,9
06/29/2020,129,12
06/30/2020,125,4
07/01/2020,120,4
07/02/2020,171,15
07/03/2020,162,7
07/04/2020,145,6
07/05/2020,114,7
07/06/2020,78,5
