Updated,ConfirmedChange,DeathsChange
03/04/2020,0,0
03/05/2020,5,0
03/06/2020,2,0
03/07/2020,4,0
03/08/2020,4,0
03/09/2020,9,0
03/10/2020,9,0
03/11/2020,23,0
03/12/2020,39,0
03/13/2020,35,0
03/14/2020,48,1
03/15/2020,36,0
03/16/2020,35,0
03/17/2020,27,0
03/18/2020,10,0
03/19/2020,32,0
03/20/2020,23,0
03/21/2020,26,0
03/22/2020,38,1
03/23/2020,34,1
03/24/2020,36,1
03/25/2020,50,1
03/26/2020,36,2
03/27/2020,70,2
03/28/2020,52,0
03/29/2020,46,2
03/30/2020,26,0
03/31/2020,46,4
04/01/2020,39,2
04/02/2020,56,1
04/03/2020,37,2
04/04/2020,43,2
04/05/2020,20,6
04/06/2020,23,2
04/07/2020,35,6
04/08/2020,36,4
04/09/2020,33,3
04/10/2020,36,2
04/11/2020,28,5
04/12/2020,17,3
04/13/2020,7,2
04/14/2020,8,1
04/15/2020,28,5
04/16/2020,21,0
04/17/2020,36,5
04/18/2020,13,4
04/19/2020,13,4
04/20/2020,5,3
04/21/2020,9,0
04/22/2020,9,2
04/23/2020,13,0
04/24/2020,7,1
04/25/2020,15,1
04/26/2020,7,1
04/27/2020,6,1
04/28/2020,6,3
04/29/2020,10,3
04/30/2020,11,2
05/01/2020,5,2
05/02/2020,5,1
05/03/2020,2,2
05/04/2020,2,1
05/05/2020,2,1
05/06/2020,3,1
05/07/2020,1,0
05/08/2020,1,1
05/09/2020,4,1
05/10/2020,3,1
05/11/2020,3,0
05/12/2020,1,0
05/13/2020,2,1
05/14/2020,1,0
05/15/2020,1,0
05/16/2020,0,0
05/17/2020,1,1
05/18/2020,0,0
05/19/2020,1,0
05/20/2020,1,0
05/21/2020,0,1
05/22/2020,0,0
05/23/2020,0,0
05/24/2020,0,1
05/25/2020,1,0
05/26/2020,1,1
05/27/2020,1,0
05/28/2020,2,0
05/29/2020,0,0
05/30/2020,0,0
05/31/2020,0,0
06/01/2020,1,1
06/02/2020,1,0
06/03/2020,2,1
06/04/2020,1,0
06/05/2020,1,0
06/06/2020,5,0
06/07/2020,1,0
06/08/2020,0,0
06/09/2020,1,0
06/10/2020,2,0
06/11/2020,1,0
06/12/2020,1,0
06/13/2020,2,0
06/14/2020,3,0
06/15/2020,1,0
06/16/2020,3,0
06/17/2020,4,0
06/18/2020,8,0
06/19/2020,2,0
06/20/2020,6,0
06/21/2020,1,0
06/22/2020,1,0
06/23/2020,13,0
06/24/2020,7,2
06/25/2020,6,0
06/26/2020,11,0
06/27/2020,14,0
06/28/2020,9,0
06/29/2020,4,0
06/30/2020,15,0
07/01/2020,13,0
07/02/2020,20,0
07/03/2020,23,0
07/04/2020,23,0
07/05/2020,21,0
