Updated,ConfirmedChange,DeathsChange
03/09/2020,0,0
03/10/2020,7.0,0
03/11/2020,6.0,1.0
03/12/2020,13.0,0.0
03/13/2020,9.0,0.0
03/14/2020,7.0,0.0
03/15/2020,12.0,0.0
03/16/2020,14.0,0.0
03/17/2020,17.0,0.0
03/18/2020,23.0,0.0
03/19/2020,28.0,0.0
03/20/2020,63.0,0.0
03/21/2020,45.0,2.0
03/22/2020,68.0,0.0
03/23/2020,32.0,3.0
03/24/2020,98.0,0.0
03/25/2020,115.0,2.0
03/26/2020,116.0,1.0
03/27/2020,112.0,5.0
03/28/2020,115.0,3.0
03/29/2020,88.0,7.0
03/30/2020,86.0,3.0
03/31/2020,106.0,3.0
04/01/2020,136.0,2.0
04/02/2020,158.0,5.0
04/03/2020,198.0,4.0
04/04/2020,128.0,5.0
04/05/2020,187.0,8.0
04/06/2020,112.0,1.0
04/07/2020,149.0,4.0
04/08/2020,279.0,4.0
04/09/2020,224.0,3.0
04/10/2020,222.0,8.0
04/11/2020,260.0,5.0
04/12/2020,166.0,8.0
04/13/2020,72.0,7.0
04/14/2020,102.0,1.0
04/15/2020,177.0,8.0
04/16/2020,229.0,0.0
04/17/2020,230.0,13.0
04/18/2020,128.0,5.0
04/19/2020,129.0,5.0
04/21/2020,177.0,0.0
04/22/2020,177.0,15.0
04/23/2020,258.0,6.0
04/24/2020,259.0,7.0
04/25/2020,201.0,5.0
04/26/2020,240.0,6.0
04/27/2020,242.0,2.0
04/28/2020,179.0,9.0
04/29/2020,178.0,2.0
04/30/2020,154.0,10.0
05/01/2020,188.0,4.0
05/02/2020,370.0,0.0
05/03/2020,107.0,8.0
05/04/2020,190.0,3.0
05/05/2020,136.0,7.0
05/06/2020,208.0,0.0
05/07/2020,137.0,15.0
05/08/2020,202.0,6.0
05/09/2020,212.0,6.0
05/10/2020,166.0,7.0
05/11/2020,168.0,5.0
05/12/2020,167.0,3.0
05/13/2020,161.0,4.0
05/14/2020,174.0,4.0
05/15/2020,150.0,6.0
05/16/2020,181.0,3.0
05/17/2020,157.0,6.0
05/18/2020,120.0,4.0
05/19/2020,141.0,2.0
05/20/2020,110.0,6.0
05/21/2020,139.0,4.0
05/22/2020,151.0,4.0
05/23/2020,310.0,4.0
05/24/2020,349.0,7.0
05/25/2020,257.0,4.0
05/26/2020,264.0,3.0
05/27/2020,281.0,2.0
05/28/2020,403.0,5.0
05/29/2020,400.0,6.0
05/30/2020,487.0,4.0
05/31/2020,445.0,6.0
06/01/2020,374.0,8.0
06/02/2020,258.0,8.0
06/03/2020,514.0,5.0
06/04/2020,435.0,5.0
06/05/2020,419.0,8.0
06/06/2020,541.0,16.0
06/07/2020,421.0,7.0
06/08/2020,429.0,5.0
06/09/2020,379.0,5.0
06/10/2020,656.0,10.0
06/11/2020,697.0,5.0
06/12/2020,625.0,3.0
06/13/2020,848.0,8.0
06/14/2020,627.0,8.0
06/15/2020,736.0,0.0
06/16/2020,540.0,20.0
06/17/2020,635.0,13.0
06/18/2020,754.0,5.0
06/19/2020,935.0,0.0
06/20/2020,936.0,18.0
06/21/2020,808.0,8.0
06/22/2020,722.0,20.0
06/23/2020,562.0,15.0
06/24/2020,716.0,11.0
06/25/2020,1007.0,17.0
