Updated,ConfirmedChange,DeathsChange
02/03/2020,0,0
02/04/2020,3569,0
02/27/2020,10,2
02/28/2020,10,2
02/29/2020,10,2
03/01/2020,10,2
03/02/2020,10,2
03/03/2020,10,3
03/04/2020,10,3
03/05/2020,10,0
03/06/2020,10,0
03/07/2020,10,0
03/08/2020,10,0
03/09/2020,10,0
03/10/2020,10,0
03/11/2020,10,0
03/12/2020,10,0
03/13/2020,10,0
03/14/2020,10,0
03/15/2020,10,0
03/16/2020,10,0
03/17/2020,10,0
03/18/2020,10,0
03/19/2020,10,0
03/20/2020,10,0
03/21/2020,10,0
03/22/2020,10,0
03/23/2020,10,0
03/24/2020,10,0
03/25/2020,10,0
03/26/2020,10,0
03/27/2020,10,0
03/28/2020,10,0
03/29/2020,10,0
03/30/2020,10,0
03/31/2020,10,0
04/01/2020,11,0
04/02/2020,11,0
04/03/2020,11,0
04/04/2020,322,22
04/05/2020,293,18
04/06/2020,314,8
04/07/2020,391,16
04/08/2020,331,15
04/09/2020,233,19
04/10/2020,184,10
04/11/2020,177,13
04/12/2020,178,13
04/13/2020,144,12
04/14/2020,193,14
04/15/2020,170,10
04/16/2020,198,12
04/17/2020,194,15
04/18/2020,169,10
04/19/2020,143,9
04/20/2020,131,9
04/21/2020,180,6
04/22/2020,217,14
04/23/2020,163,10
04/24/2020,137,9
04/25/2020,235,15
04/26/2020,130,4
04/27/2020,123,5
04/28/2020,153,7
04/29/2020,157,9
04/30/2020,150,9
05/01/2020,153,8
05/02/2020,96,15
05/03/2020,116,9
05/04/2020,149,9
05/05/2020,149,10
05/06/2020,117,3
05/07/2020,145,8
05/08/2020,135,8
05/09/2020,101,4
05/10/2020,110,3
05/11/2020,84,4
05/12/2020,78,0
05/13/2020,76,0
05/14/2020,46,4
05/15/2020,78,0
05/16/2020,67,6
05/17/2020,69,4
05/18/2020,41,1
05/19/2020,76,3
05/20/2020,73,3
05/21/2020,65,7
05/22/2020,48,0
05/23/2020,59,0
05/24/2020,71,1
05/25/2020,28,1
05/26/2020,41,0
05/27/2020,52,2
05/28/2020,33,3
05/29/2020,81,0
05/30/2020,40,3
05/31/2020,36,3
06/01/2020,30,2
06/02/2020,35,4
06/03/2020,37,0
06/04/2020,40,2
06/05/2020,64,4
06/06/2020,49,1
06/07/2020,24,2
06/08/2020,14,4
06/09/2020,39,0
06/10/2020,15,0
06/11/2020,19,0
06/12/2020,64,1
06/13/2020,40,3
06/14/2020,54,0
06/15/2020,24,1
06/16/2020,33,0
06/17/2020,44,0
06/18/2020,50,2
06/19/2020,47,0
06/20/2020,45,0
06/21/2020,45,0
06/22/2020,46,2
06/23/2020,34,1
06/24/2020,54,0
06/25/2020,21,0
06/26/2020,39,1
06/27/2020,25,0
06/28/2020,25,0
06/29/2020,26,1
06/30/2020,17,0
07/01/2020,26,1
07/02/2020,21,0
07/03/2020,17,0
07/04/2020,15,0
07/05/2020,16,0
07/06/2020,16,1
