Updated,ConfirmedChange,DeathsChange
03/06/2020,0,0
03/07/2020,0.0,0.0
03/08/2020,5.0,0.0
03/09/2020,0.0,0.0
03/10/2020,3.0,0.0
03/11/2020,2.0,0.0
03/12/2020,6.0,0.0
03/13/2020,5.0,0.0
03/14/2020,6.0,0.0
03/15/2020,15.0,0.0
03/16/2020,28.0,0.0
03/17/2020,46.0,0.0
03/18/2020,28.0,0.0
03/19/2020,44.0,0.0
03/20/2020,45.0,3.0
03/21/2020,84.0,2.0
03/22/2020,45.0,0.0
03/23/2020,32.0,0.0
03/24/2020,21.0,2.0
03/25/2020,82.0,0.0
03/26/2020,82.0,2.0
03/27/2020,55.0,2.0
03/28/2020,36.0,5.0
03/29/2020,181.0,2.0
03/30/2020,98.0,0.0
03/31/2020,115.0,12.0
04/01/2020,258.0,8.0
04/02/2020,91.0,17.0
04/03/2020,181.0,6.0
04/04/2020,151.0,12.0
04/05/2020,535.0,10.0
04/06/2020,280.0,9.0
04/07/2020,393.0,15.0
04/08/2020,1388.0,14.0
04/09/2020,914.0,17.0
04/10/2020,641.0,31.0
04/11/2020,951.0,12.0
04/12/2020,671.0,12.0
04/13/2020,2265.0,23.0
04/14/2020,519.0,14.0
04/15/2020,1172.0,24.0
04/16/2020,1016.0,20.0
04/17/2020,998.0,26.0
04/18/2020,931.0,48.0
04/19/2020,1208.0,52.0
04/20/2020,697.0,45.0
04/21/2020,1462.0,0.0
04/22/2020,1463.0,85.0
04/23/2020,1664.0,42.0
04/24/2020,734.0,62.0
04/25/2020,3683.0,66.0
04/26/2020,2186.0,28.0
04/27/2020,1182.0,54.0
04/28/2020,2491.0,72.0
04/29/2020,2893.0,0.0
04/30/2020,2893.0,197.0
05/01/2020,3483.0,73.0
05/02/2020,2075.0,76.0
05/03/2020,3394.0,86.0
05/04/2020,1444.0,58.0
05/05/2020,3817.0,100.0
05/06/2020,3628.0,89.0
05/07/2020,3709.0,94.0
05/08/2020,3321.0,87.0
05/09/2020,3168.0,100.0
05/10/2020,1903.0,73.0
05/11/2020,1904.0,74.0
05/12/2020,3237.0,96.0
05/13/2020,4247.0,112.0
05/14/2020,4298.0,98.0
05/15/2020,3891.0,125.0
05/16/2020,4046.0,131.0
05/17/2020,3732.0,125.0
05/18/2020,2660.0,141.0
05/19/2020,4550.0,125.0
05/20/2020,4537.0,110.0
05/21/2020,4749.0,124.0
05/22/2020,2929.0,96.0
05/23/2020,4056.0,129.0
05/24/2020,4205.0,127.0
05/25/2020,4020.0,129.0
05/26/2020,5772.0,159.0
05/27/2020,6154.0,195.0
05/28/2020,5874.0,116.0
05/29/2020,6506.0,131.0
05/30/2020,7386.0,141.0
05/31/2020,8805.0,135.0
06/01/2020,5563.0,128.0
06/02/2020,4845.0,133.0
06/03/2020,4030.0,127.0
06/04/2020,4284.0,137.0
06/05/2020,4202.0,131.0
06/06/2020,4358.0,139.0
06/07/2020,4757.0,164.0
06/08/2020,3181.0,106.0
06/09/2020,4040.0,167.0
06/10/2020,5087.0,165.0
06/11/2020,5965.0,206.0
06/12/2020,5961.0,199.0
06/13/2020,4383.0,190.0
06/14/2020,4604.0,190.0
06/15/2020,3256.0,172.0
06/16/2020,4164.0,196.0
06/17/2020,3752.0,201.0
06/18/2020,3480.0,204.0
06/19/2020,3537.0,199.0
06/20/2020,3413.0,201.0
06/21/2020,3598.0,184.0
06/22/2020,2511.0,178.0
06/23/2020,3363.0,181.0
06/24/2020,3879.0,182.0
06/25/2020,3913.0,175.0
06/26/2020,3762.0,178.0
04/15/2020,3762.0,178.0
04/16/2020,10.0,0.0
04/18/2020,10.0,0.0
04/20/2020,10.0,0.0
04/21/2020,3.0,0.0
04/22/2020,2.0,0.0
04/23/2020,4.0,0.0
04/24/2020,1.0,0.0
04/26/2020,9.0,0.0
04/27/2020,10.0,0.0
04/28/2020,24.0,0.0
04/29/2020,5.0,0.0
04/30/2020,6.0,0.0
05/01/2020,11.0,0.0
05/02/2020,11.0,0.0
05/03/2020,11.0,0.0
05/04/2020,12.0,2.0
05/05/2020,6.0,2.0
05/06/2020,6.0,1.0
05/07/2020,5.0,0.0
