Updated,ConfirmedChange,DeathsChange
03/02/2020,0,0
03/03/2020,0,0
03/04/2020,3,0
03/05/2020,0,0
03/06/2020,0,0
03/07/2020,0,0
03/08/2020,0,0
03/09/2020,0,0
03/10/2020,1,0
03/11/2020,2,0
03/12/2020,3,0
03/13/2020,0,0
03/14/2020,0,0
03/15/2020,14,0
03/16/2020,2,0
03/17/2020,1,0
03/18/2020,0,0
03/19/2020,9,0
03/20/2020,11,0
03/21/2020,9,0
03/22/2020,11,0
03/23/2020,12,0
03/24/2020,7,0
03/25/2020,13,0
03/26/2020,6,0
03/27/2020,14,0
03/28/2020,11,0
03/29/2020,12,0
03/30/2020,20,0
03/31/2020,13,0
04/01/2020,15,1
04/02/2020,5,0
04/03/2020,12,0
04/04/2020,12,1
04/05/2020,3,0
04/06/2020,4,0
04/07/2020,11,0
04/08/2020,7,0
04/09/2020,6,0
04/10/2020,15,0
04/11/2020,13,0
04/12/2020,2,0
04/13/2020,11,0
04/14/2020,8,0
04/15/2020,15,0
04/16/2020,21,0
04/17/2020,7,0
04/18/2020,8,1
04/19/2020,17,0
04/20/2020,10,2
04/21/2020,32,0
04/22/2020,33,1
04/23/2020,37,0
04/24/2020,66,0
04/25/2020,69,0
04/26/2020,57,2
04/27/2020,64,1
04/28/2020,88,0
04/29/2020,59,0
04/30/2020,51,0
05/01/2020,91,0
05/02/2020,91,0
05/03/2020,67,0
05/04/2020,89,1
05/05/2020,58,1
05/06/2020,104,1
05/07/2020,59,1
05/08/2020,59,0
05/09/2020,83,4
05/10/2020,75,1
05/11/2020,177,1
05/12/2020,109,0
05/13/2020,110,2
05/14/2020,84,2
05/15/2020,121,2
05/16/2020,119,0
05/17/2020,51,0
05/18/2020,64,1
05/19/2020,73,4
05/20/2020,97,0
05/21/2020,98,2
05/22/2020,97,4
05/23/2020,67,3
05/24/2020,71,0
05/25/2020,83,0
05/26/2020,31,0
05/27/2020,92,0
05/28/2020,95,0
05/29/2020,93,0
05/30/2020,94,2
05/31/2020,110,0
06/01/2020,94,0
06/02/2020,97,4
06/03/2020,96,0
06/04/2020,89,0
06/05/2020,134,6
06/06/2020,94,0
06/07/2020,79,0
06/08/2020,99,0
06/09/2020,89,0
06/10/2020,124,0
06/11/2020,119,0
06/12/2020,92,1
06/13/2020,145,0
06/14/2020,88,0
06/15/2020,89,0
06/16/2020,74,1
06/17/2020,122,0
06/18/2020,106,23
06/19/2020,164,3
06/20/2020,144,3
06/21/2020,105,2
06/22/2020,82,2
06/23/2020,64,3
06/24/2020,95,4
06/25/2020,104,1
06/26/2020,121,4
06/27/2020,116,-42
06/28/2020,116,1
06/29/2020,112,1
06/30/2020,0,0
07/01/2020,227,0
07/02/2020,0,0
07/03/2020,239,0
07/04/2020,108,1
07/05/2020,128,1
