Updated,ConfirmedChange,DeathsChange
03/03/2020,0,0
03/04/2020,0.0,0.0
03/05/2020,0.0,0.0
03/06/2020,0.0,0.0
03/07/2020,0.0,0.0
03/08/2020,0.0,0.0
03/09/2020,0.0,0.0
03/10/2020,0.0,0.0
03/11/2020,0.0,0.0
03/12/2020,2.0,0.0
03/13/2020,0.0,1.0
03/14/2020,0.0,0.0
03/15/2020,2.0,0.0
03/16/2020,2.0,0.0
03/17/2020,7.0,1.0
03/18/2020,2.0,0.0
03/19/2020,10.0,1.0
03/20/2020,14.0,0.0
03/21/2020,7.0,0.0
03/22/2020,26.0,0.0
03/23/2020,11.0,0.0
03/24/2020,29.0,2.0
03/25/2020,43.0,0.0
03/26/2020,62.0,0.0
03/27/2020,93.0,3.0
03/28/2020,107.0,1.0
03/29/2020,62.0,2.0
03/30/2020,69.0,2.0
03/31/2020,120.0,4.0
04/01/2020,135.0,3.0
04/02/2020,138.0,3.0
04/03/2020,154.0,5.0
04/04/2020,155.0,4.0
04/05/2020,68.0,6.0
04/06/2020,143.0,7.0
04/07/2020,206.0,7.0
04/08/2020,224.0,5.0
04/09/2020,311.0,12.0
04/10/2020,308.0,4.0
04/11/2020,266.0,10.0
04/12/2020,325.0,10.0
04/13/2020,270.0,5.0
04/14/2020,392.0,10.0
04/15/2020,397.0,8.0
04/16/2020,501.0,9.0
04/17/2020,444.0,8.0
04/18/2020,343.0,8.0
04/19/2020,261.0,10.0
04/20/2020,415.0,10.0
04/21/2020,467.0,13.0
04/22/2020,578.0,13.0
04/23/2020,477.0,6.0
04/24/2020,478.0,8.0
04/25/2020,492.0,8.0
04/26/2020,392.0,11.0
04/27/2020,401.0,19.0
04/28/2020,456.0,11.0
04/29/2020,540.0,11.0
04/30/2020,455.0,11.0
05/01/2020,550.0,7.0
05/02/2020,502.0,9.0
05/03/2020,418.0,15.0
05/04/2020,366.0,13.0
05/05/2020,487.0,11.0
05/06/2020,507.0,13.0
05/07/2020,504.0,21.0
05/08/2020,515.0,15.0
05/09/2020,522.0,15.0
05/10/2020,416.0,17.0
05/11/2020,375.0,17.0
05/12/2020,402.0,14.0
05/13/2020,422.0,17.0
05/14/2020,483.0,20.0
05/15/2020,528.0,21.0
05/16/2020,433.0,17.0
05/17/2020,325.0,21.0
05/18/2020,260.0,13.0
05/19/2020,354.0,16.0
05/20/2020,476.0,15.0
05/21/2020,442.0,9.0
05/22/2020,432.0,17.0
05/23/2020,406.0,12.0
05/24/2020,259.0,6.0
05/25/2020,339.0,21.0
05/26/2020,321.0,14.0
05/27/2020,477.0,11.0
05/28/2020,429.0,10.0
05/29/2020,393.0,17.0
05/30/2020,468.0,12.0
05/31/2020,340.0,10.0
06/01/2020,328.0,9.0
06/02/2020,483.0,8.0
06/03/2020,588.0,12.0
06/04/2020,553.0,15.0
06/05/2020,550.0,15.0
06/06/2020,485.0,11.0
06/07/2020,463.0,9.0
06/08/2020,394.0,13.0
06/09/2020,525.0,23.0
06/10/2020,689.0,21.0
06/11/2020,683.0,16.0
06/12/2020,753.0,10.0
06/13/2020,648.0,9.0
06/14/2020,656.0,12.0
06/15/2020,666.0,11.0
06/16/2020,758.0,31.0
06/17/2020,829.0,23.0
06/18/2020,921.0,19.0
06/19/2020,841.0,9.0
06/20/2020,735.0,8.0
06/21/2020,681.0,10.0
06/22/2020,833.0,23.0
06/23/2020,940.0,16.0
06/24/2020,994.0,16.0
06/25/2020,1109.0,19.0
04/01/2020,1109.0,19.0
04/03/2020,0.0,0.0
