Updated,ConfirmedChange,DeathsChange
03/10/2020,0,0
03/11/2020,0.0,0
03/12/2020,0.0,0
03/13/2020,4.0,0.0
03/14/2020,1.0,0.0
03/15/2020,12.0,1.0
03/16/2020,29.0,0.0
03/17/2020,51.0,1.0
03/18/2020,93.0,1.0
03/19/2020,168.0,1.0
03/20/2020,311.0,5.0
03/21/2020,277.0,12.0
03/22/2020,289.0,9.0
03/23/2020,293.0,7.0
03/24/2020,343.0,7.0
03/25/2020,561.0,15.0
03/26/2020,1196.0,16.0
03/27/2020,2069.0,17.0
03/28/2020,1704.0,16.0
03/29/2020,1815.0,23.0
03/30/2020,1610.0,37.0
03/31/2020,2704.0,46.0
04/01/2020,2148.0,63.0
04/02/2020,2456.0,79.0
04/03/2020,2786.0,69.0
04/04/2020,3013.0,76.0
04/05/2020,3135.0,73.0
04/06/2020,3148.0,75.0
04/07/2020,3892.0,76.0
04/08/2020,4117.0,87.0
04/09/2020,4056.0,96.0
04/10/2020,4747.0,98.0
04/11/2020,5138.0,95.0
04/12/2020,4789.0,97.0
04/13/2020,4093.0,98.0
04/14/2020,4062.0,107.0
04/15/2020,4281.0,115.0
04/16/2020,4801.0,125.0
04/17/2020,4353.0,126.0
04/18/2020,3783.0,121.0
04/19/2020,3977.0,127.0
04/20/2020,4674.0,123.0
04/21/2020,4611.0,119.0
04/22/2020,3083.0,117.0
04/23/2020,3116.0,115.0
04/24/2020,3122.0,109.0
04/25/2020,2861.0,106.0
04/26/2020,2357.0,99.0
04/27/2020,2131.0,95.0
04/28/2020,2392.0,92.0
04/29/2020,2936.0,89.0
04/30/2020,2615.0,93.0
05/01/2020,2188.0,84.0
05/02/2020,1983.0,78.0
05/03/2020,1670.0,61.0
05/04/2020,1614.0,64.0
05/05/2020,1832.0,59.0
05/06/2020,2253.0,64.0
05/07/2020,1977.0,57.0
05/08/2020,1848.0,48.0
05/09/2020,1546.0,50.0
05/10/2020,1542.0,47.0
05/11/2020,1114.0,55.0
05/12/2020,1704.0,53.0
05/13/2020,1639.0,58.0
05/14/2020,1635.0,55.0
05/15/2020,1708.0,48.0
05/16/2020,1610.0,41.0
05/17/2020,1368.0,44.0
05/18/2020,1158.0,31.0
05/19/2020,1022.0,28.0
05/20/2020,972.0,23.0
05/21/2020,961.0,27.0
05/22/2020,952.0,27.0
05/23/2020,1186.0,32.0
05/24/2020,1141.0,32.0
05/25/2020,987.0,29.0
05/26/2020,948.0,28.0
05/27/2020,1035.0,34.0
05/28/2020,1182.0,30.0
05/29/2020,1141.0,28.0
05/30/2020,983.0,26.0
05/31/2020,839.0,25.0
06/01/2020,827.0,23.0
06/02/2020,786.0,22.0
06/03/2020,867.0,24.0
06/04/2020,988.0,21.0
06/05/2020,930.0,18.0
06/06/2020,878.0,21.0
06/07/2020,914.0,23.0
06/08/2020,989.0,19.0
06/09/2020,993.0,18.0
06/10/2020,922.0,17.0
06/11/2020,987.0,17.0
06/12/2020,1195.0,15.0
06/13/2020,1459.0,14.0
06/14/2020,1562.0,15.0
06/15/2020,1592.0,18.0
06/16/2020,1467.0,17.0
06/17/2020,1429.0,19.0
06/18/2020,1304.0,21.0
06/19/2020,1214.0,23.0
06/20/2020,1248.0,22.0
06/21/2020,1192.0,23.0
06/22/2020,1212.0,24.0
06/23/2020,1268.0,27.0
06/24/2020,1492.0,24.0
06/25/2020,1458.0,21.0
06/26/2020,1396.0,19.0
