Updated,ConfirmedChange,DeathsChange
03/07/2020,0,0
03/08/2020,2,0
03/09/2020,0,0
03/10/2020,2,0
03/11/2020,1,1
03/12/2020,16,0
03/13/2020,8,0
03/14/2020,10,1
03/15/2020,10,0
03/16/2020,11,0
03/17/2020,19,0
03/18/2020,11,0
03/19/2020,13,1
03/20/2020,22,0
03/21/2020,36,0
03/22/2020,24,0
03/23/2020,14,0
03/24/2020,17,0
03/25/2020,24,0
03/26/2020,22,0
03/27/2020,29,0
03/28/2020,38,4
03/29/2020,15,1
03/30/2020,13,0
03/31/2020,40,0
04/01/2020,23,1
04/02/2020,35,1
04/03/2020,28,4
04/04/2020,18,3
04/05/2020,28,3
04/06/2020,18,2
04/07/2020,28,1
04/08/2020,16,1
04/09/2020,25,0
04/10/2020,17,1
04/11/2020,26,3
04/12/2020,14,1
04/13/2020,10,3
04/14/2020,28,3
04/15/2020,34,1
04/16/2020,53,2
04/17/2020,46,3
04/18/2020,32,0
04/19/2020,16,1
04/20/2020,35,1
04/21/2020,46,2
04/22/2020,49,4
04/23/2020,73,3
04/24/2020,91,2
04/25/2020,59,1
04/26/2020,53,1
04/27/2020,63,2
04/28/2020,36,0
04/29/2020,48,6
04/30/2020,59,2
05/01/2020,49,2
05/02/2020,39,4
05/03/2020,24,1
05/04/2020,34,5
05/05/2020,52,2
05/06/2020,74,4
05/07/2020,51,0
05/08/2020,43,2
05/09/2020,49,4
05/10/2020,44,1
05/11/2020,25,2
05/12/2020,33,2
05/13/2020,46,1
05/14/2020,31,3
05/15/2020,38,3
05/16/2020,37,3
05/17/2020,36,3
05/18/2020,24,2
05/19/2020,24,2
05/20/2020,33,4
05/21/2020,39,4
05/22/2020,41,5
05/23/2020,36,1
05/24/2020,19,4
05/25/2020,6,0
05/26/2020,10,0
05/27/2020,17,3
05/28/2020,17,1
05/29/2020,8,2
05/30/2020,14,3
05/31/2020,14,1
06/01/2020,6,0
06/02/2020,19,4
06/03/2020,22,2
06/04/2020,25,1
06/05/2020,42,12
06/06/2020,41,1
06/07/2020,43,0
06/08/2020,16,0
06/09/2020,83,4
06/10/2020,79,3
06/11/2020,104,0
06/12/2020,93,1
06/13/2020,83,4
06/14/2020,97,0
06/15/2020,24,2
06/16/2020,51,2
06/17/2020,112,5
06/18/2020,89,3
06/19/2020,132,6
06/20/2020,81,3
06/21/2020,117,6
06/22/2020,33,0
06/23/2020,79,8
06/24/2020,130,1
06/25/2020,128,1
06/26/2020,166,2
06/27/2020,105,4
06/28/2020,112,1
06/29/2020,66,3
06/30/2020,140,4
07/01/2020,158,7
07/02/2020,165,2
07/03/2020,161,0
07/04/2020,182,7
07/05/2020,180,2
