Updated,ConfirmedChange,DeathsChange
03/13/2020,0,0
03/14/2020,0,0
03/15/2020,0,0
03/16/2020,2,0
03/17/2020,0,0
03/18/2020,4,0
03/19/2020,0,0
03/20/2020,0,0
03/21/2020,0,0
03/22/2020,8,0
03/23/2020,1,0
03/24/2020,9,0
03/25/2020,3,0
03/26/2020,3,1
03/27/2020,0,0
03/28/2020,7,0
03/29/2020,4,0
03/30/2020,8,0
03/31/2020,9,0
04/01/2020,22,0
04/02/2020,29,2
04/03/2020,12,0
04/04/2020,4,0
04/05/2020,16,3
04/06/2020,16,0
04/07/2020,14,0
04/08/2020,7,0
04/09/2020,5,1
04/10/2020,5,0
04/11/2020,2,0
04/12/2020,6,1
04/13/2020,11,1
04/14/2020,17,0
04/15/2020,4,1
04/16/2020,5,1
04/17/2020,12,0
04/18/2020,16,2
04/19/2020,8,1
04/20/2020,11,0
04/21/2020,15,0
04/22/2020,7,0
04/23/2020,17,0
04/24/2020,16,0
04/25/2020,7,0
04/26/2020,12,0
04/27/2020,8,0
04/28/2020,11,0
04/29/2020,10,1
04/30/2020,12,2
05/01/2020,15,4
05/02/2020,27,1
05/03/2020,27,2
05/04/2020,25,0
05/05/2020,45,0
05/06/2020,46,2
05/07/2020,26,3
05/08/2020,14,0
05/09/2020,28,1
05/10/2020,23,2
05/11/2020,28,2
05/12/2020,15,2
05/13/2020,22,4
05/14/2020,21,2
05/15/2020,23,3
05/16/2020,49,5
05/17/2020,57,0
05/18/2020,25,0
05/19/2020,51,0
05/20/2020,66,0
05/21/2020,80,0
05/22/2020,52,0
05/23/2020,31,0
05/24/2020,22,1
05/25/2020,72,0
05/26/2020,62,1
05/27/2020,123,3
05/28/2020,147,3
05/29/2020,127,4
05/30/2020,143,1
05/31/2020,74,1
06/01/2020,59,5
06/02/2020,72,2
06/03/2020,123,3
06/04/2020,124,4
06/05/2020,134,1
06/06/2020,126,0
06/07/2020,167,5
06/08/2020,95,1
06/09/2020,127,3
06/10/2020,105,1
06/11/2020,121,3
06/12/2020,90,4
06/13/2020,152,4
06/14/2020,137,3
06/15/2020,133,1
06/16/2020,133,1
06/17/2020,184,2
06/18/2020,213,10
06/19/2020,117,2
06/20/2020,104,2
06/21/2020,261,2
06/22/2020,58,2
06/23/2020,155,3
06/24/2020,254,2
06/25/2020,178,2
06/26/2020,149,5
06/27/2020,278,4
06/28/2020,259,2
06/29/2020,120,1
06/30/2020,176,4
07/01/2020,307,1
07/02/2020,268,3
07/03/2020,247,2
07/04/2020,389,5
07/05/2020,309,1
