Updated,ConfirmedChange,DeathsChange
03/13/2020,0,0
03/14/2020,8,0
03/15/2020,7,0
03/16/2020,16,0
03/17/2020,3,0
03/18/2020,0,0
03/19/2020,6,0
03/20/2020,0,0
03/21/2020,28,0
03/22/2020,7,0
03/23/2020,7,0
03/24/2020,7,0
03/25/2020,15,0
03/26/2020,1,1
03/27/2020,6,1
03/28/2020,6,0
03/29/2020,10,1
03/30/2020,6,0
03/31/2020,8,0
04/01/2020,1,0
04/02/2020,2,2
04/03/2020,7,2
04/04/2020,2,0
04/05/2020,4,0
04/06/2020,6,0
04/07/2020,1,0
04/08/2020,1,2
04/09/2020,4,0
04/10/2020,4,0
04/11/2020,3,0
04/12/2020,3,0
04/13/2020,8,0
04/14/2020,4,0
04/15/2020,4,0
04/16/2020,7,0
04/17/2020,23,0
04/18/2020,14,0
04/19/2020,15,0
04/20/2020,29,1
04/21/2020,3,0
04/22/2020,10,0
04/23/2020,13,0
04/24/2020,7,0
04/25/2020,5,0
04/26/2020,2,0
04/27/2020,4,0
04/28/2020,1,0
04/29/2020,1,0
04/30/2020,2,0
05/01/2020,2,0
05/02/2020,10,0
05/03/2020,12,0
05/04/2020,4,0
05/05/2020,6,0
05/06/2020,12,0
05/07/2020,2,0
05/08/2020,7,0
05/09/2020,14,0
05/10/2020,12,0
05/11/2020,8,0
05/12/2020,1,0
05/13/2020,17,0
05/14/2020,15,0
05/15/2020,4,0
05/16/2020,45,0
05/17/2020,37,0
05/18/2020,77,0
05/19/2020,131,0
05/20/2020,75,0
05/21/2020,58,0
05/22/2020,62,0
05/23/2020,66,0
05/24/2020,111,0
05/25/2020,56,0
05/26/2020,34,1
05/27/2020,34,0
05/28/2020,82,0
05/29/2020,43,3
05/30/2020,89,0
05/31/2020,51,0
06/01/2020,152,3
06/02/2020,157,1
06/03/2020,133,2
06/04/2020,135,0
06/05/2020,58,0
06/06/2020,171,2
06/07/2020,61,0
06/08/2020,96,0
06/09/2020,159,1
06/10/2020,106,0
06/11/2020,76,0
06/12/2020,65,0
06/13/2020,25,1
06/14/2020,74,1
06/15/2020,84,1
06/16/2020,88,1
06/17/2020,236,1
06/18/2020,97,0
06/19/2020,108,2
06/20/2020,198,3
06/21/2020,129,0
06/22/2020,130,2
06/23/2020,138,0
06/24/2020,179,3
06/25/2020,198,1
06/26/2020,216,2
06/27/2020,351,1
06/28/2020,167,2
06/29/2020,233,4
06/30/2020,302,3
07/01/2020,230,3
07/02/2020,211,3
07/03/2020,264,2
07/04/2020,213,3
07/05/2020,419,2
07/06/2020,242,4
