Updated,ConfirmedChange,DeathsChange
03/13/2020,0,0
03/16/2020,0,1
03/17/2020,7,0
03/18/2020,0,0
03/19/2020,1,0
03/20/2020,3,0
03/21/2020,5,0
03/22/2020,2,0
03/23/2020,1,0
03/24/2020,1,0
03/25/2020,3,0
03/26/2020,0,0
03/27/2020,1,0
03/28/2020,7,0
03/29/2020,2,0
03/30/2020,2,0
03/31/2020,2,0
04/01/2020,1,0
04/02/2020,7,0
04/03/2020,4,0
04/04/2020,7,1
04/05/2020,4,0
04/06/2020,9,1
04/07/2020,7,0
04/08/2020,10,0
04/09/2020,8,0
04/10/2020,31,0
04/11/2020,11,0
04/12/2020,16,0
04/13/2020,3,2
04/14/2020,11,0
04/15/2020,13,0
04/16/2020,16,0
04/17/2020,18,2
04/18/2020,21,0
04/19/2020,22,0
04/20/2020,32,0
04/21/2020,13,0
04/22/2020,14,0
04/23/2020,26,3
04/24/2020,42,1
04/25/2020,46,0
04/26/2020,43,2
04/27/2020,27,2
04/28/2020,30,0
04/29/2020,27,1
04/30/2020,28,0
05/01/2020,14,0
05/02/2020,45,0
05/03/2020,44,1
05/04/2020,15,0
05/05/2020,27,2
05/06/2020,33,0
05/07/2020,35,2
05/08/2020,34,2
05/09/2020,68,1
05/10/2020,67,0
05/11/2020,85,2
05/12/2020,62,0
05/13/2020,85,1
05/14/2020,143,2
05/15/2020,176,0
05/16/2020,125,1
05/17/2020,120,3
05/18/2020,149,2
05/19/2020,89,3
05/20/2020,132,5
05/21/2020,132,2
05/22/2020,247,3
05/23/2020,231,3
05/24/2020,311,4
05/25/2020,370,3
05/26/2020,336,1
05/27/2020,194,4
05/28/2020,191,5
05/29/2020,203,12
05/30/2020,259,10
05/31/2020,132,12
06/01/2020,348,6
06/02/2020,249,8
06/03/2020,250,7
06/04/2020,174,20
06/05/2020,394,15
06/06/2020,638,72
06/07/2020,263,22
06/08/2020,465,10
06/09/2020,346,27
06/10/2020,355,27
06/11/2020,340,18
06/12/2020,421,17
06/13/2020,509,16
06/14/2020,354,17
06/15/2020,427,15
06/16/2020,434,19
06/17/2020,545,14
06/18/2020,617,17
06/19/2020,641,34
06/20/2020,246,31
06/21/2020,390,17
06/22/2020,624,16
06/23/2020,771,35
06/24/2020,279,19
06/25/2020,800,22
06/26/2020,209,49
06/27/2020,569,34
06/28/2020,533,21
06/29/2020,479,19
06/30/2020,687,27
07/01/2020,915,44
07/02/2020,1061,26
07/03/2020,1221,37
07/04/2020,1208,40
07/05/2020,747,27
07/06/2020,724,34
