Updated,ConfirmedChange,DeathsChange
03/25/2020,0,0
03/26/2020,2,0
03/27/2020,7,0
03/28/2020,8,1
03/29/2020,0,0
03/30/2020,7,1
03/31/2020,3,0
04/01/2020,3,1
04/02/2020,5,0
04/03/2020,3,0
04/04/2020,2,0
04/05/2020,4,2
04/06/2020,2,0
04/07/2020,9,0
04/08/2020,3,2
04/09/2020,15,0
04/10/2020,13,0
04/11/2020,9,0
04/12/2020,9,2
04/13/2020,18,1
04/14/2020,21,3
04/15/2020,4,0
04/16/2020,23,0
04/17/2020,9,0
04/18/2020,10,0
04/19/2020,34,1
04/20/2020,22,0
04/21/2020,12,0
04/22/2020,35,3
04/23/2020,16,4
04/24/2020,16,0
04/25/2020,45,0
04/26/2020,19,2
04/27/2020,19,0
04/28/2020,16,1
04/29/2020,58,1
04/30/2020,8,1
05/01/2020,18,0
05/02/2020,36,0
05/03/2020,19,1
05/04/2020,17,2
05/05/2020,32,3
05/06/2020,19,0
05/07/2020,19,0
05/08/2020,18,3
05/09/2020,24,2
05/10/2020,12,1
05/11/2020,8,1
05/12/2020,18,1
05/13/2020,28,4
05/14/2020,21,2
05/15/2020,27,0
05/16/2020,29,2
05/17/2020,25,4
05/18/2020,14,0
05/19/2020,27,1
05/20/2020,30,2
05/21/2020,16,5
05/22/2020,22,2
05/23/2020,46,1
05/24/2020,15,2
05/25/2020,29,2
05/26/2020,18,3
05/27/2020,39,0
05/28/2020,78,2
05/29/2020,32,1
05/30/2020,24,4
05/31/2020,15,1
06/01/2020,50,0
06/02/2020,36,0
06/03/2020,35,1
06/04/2020,75,6
06/05/2020,24,2
06/06/2020,38,3
06/07/2020,10,0
06/08/2020,14,2
06/09/2020,39,2
06/10/2020,81,2
06/11/2020,55,1
06/12/2020,30,4
06/13/2020,24,3
06/14/2020,28,0
06/15/2020,28,0
06/16/2020,28,0
06/17/2020,25,0
06/18/2020,5,3
06/19/2020,33,1
06/20/2020,5,0
06/21/2020,5,1
06/22/2020,28,2
06/23/2020,17,0
06/24/2020,27,1
06/25/2020,34,1
06/26/2020,21,0
06/27/2020,43,0
06/28/2020,44,1
06/29/2020,13,0
06/30/2020,13,1
07/01/2020,29,1
07/02/2020,41,0
07/03/2020,42,1
07/04/2020,18,1
07/05/2020,0,0
