Updated,ConfirmedChange,DeathsChange
02/04/2020,0,0
03/04/2020,7,1
03/11/2020,0,0
03/12/2020,0,0
03/13/2020,0,0
03/14/2020,0,0
03/15/2020,0,0
03/16/2020,0,0
03/17/2020,0,0
03/18/2020,1,0
03/19/2020,1,0
03/20/2020,1,0
03/21/2020,1,0
03/22/2020,1,0
03/23/2020,1,0
03/24/2020,1,0
03/25/2020,1,0
03/26/2020,1,0
03/27/2020,1,0
03/28/2020,1,0
03/29/2020,1,0
03/30/2020,1,0
03/31/2020,1,0
04/01/2020,1,0
04/02/2020,1,0
04/03/2020,1,0
04/04/2020,1,0
04/05/2020,13,0
04/06/2020,13,1
04/07/2020,11,3
04/08/2020,16,1
04/09/2020,54,3
04/10/2020,4,1
04/11/2020,7,1
04/12/2020,25,4
04/13/2020,54,4
04/14/2020,43,0
04/15/2020,44,1
04/16/2020,24,2
04/17/2020,28,0
04/18/2020,27,1
04/19/2020,44,1
04/20/2020,34,1
04/21/2020,11,3
04/22/2020,63,3
04/23/2020,31,3
04/24/2020,104,1
04/25/2020,59,2
04/26/2020,84,4
04/27/2020,64,3
04/28/2020,39,2
04/29/2020,57,4
04/30/2020,57,3
05/01/2020,31,0
05/02/2020,31,4
05/03/2020,241,5
05/04/2020,166,7
05/05/2020,166,8
05/06/2020,42,0
05/07/2020,42,5
05/08/2020,195,11
05/09/2020,185,4
05/10/2020,171,8
05/11/2020,119,4
05/12/2020,275,4
05/13/2020,317,20
05/14/2020,224,10
05/15/2020,205,12
05/16/2020,249,1
05/17/2020,262,4
05/18/2020,175,5
05/19/2020,218,15
05/20/2020,438,10
05/21/2020,268,16
05/22/2020,392,15
05/23/2020,336,10
05/24/2020,348,10
05/25/2020,397,11
05/26/2020,476,13
05/27/2020,632,6
05/28/2020,610,13
05/29/2020,353,7
05/30/2020,861,10
05/31/2020,390,3
06/01/2020,274,0
06/02/2020,275,30
06/03/2020,460,33
06/04/2020,789,26
06/05/2020,789,26
06/06/2020,789,26
06/07/2020,142,0
06/08/2020,143,11
06/09/2020,306,10
06/10/2020,695,12
06/11/2020,637,25
06/12/2020,884,21
06/13/2020,1677,52
06/14/2020,587,26
06/15/2020,644,21
06/16/2020,810,27
06/17/2020,802,20
06/18/2020,814,18
06/19/2020,977,18
06/20/2020,1036,25
06/21/2020,876,33
06/22/2020,1105,47
06/23/2020,896,26
06/24/2020,1098,30
06/25/2020,1016,37
06/26/2020,920,21
06/27/2020,1253,36
06/28/2020,848,44
06/29/2020,601,57
06/30/2020,1094,52
07/01/2020,1008,78
07/02/2020,1301,70
07/03/2020,1290,49
07/04/2020,1253,58
07/05/2020,1226,56
07/06/2020,1212,42
