Updated,ConfirmedChange,DeathsChange
03/05/2020,0,0
03/06/2020,0,0
03/07/2020,1,0
03/08/2020,1,0
03/09/2020,4,0
03/10/2020,0,0
03/11/2020,6,0
03/12/2020,3,0
03/13/2020,8,0
03/14/2020,14,0
03/15/2020,13,0
03/16/2020,11,0
03/17/2020,23,0
03/18/2020,31,0
03/19/2020,34,0
03/20/2020,52,0
03/21/2020,38,0
03/22/2020,34,0
03/23/2020,128,0
03/24/2020,152,0
03/25/2020,155,0
03/26/2020,218,0
03/27/2020,243,1
03/28/2020,17,0
03/29/2020,93,1
03/30/2020,46,1
03/31/2020,27,2
04/01/2020,27,0
04/02/2020,82,0
04/03/2020,43,2
04/04/2020,80,2
04/05/2020,70,2
04/06/2020,31,1
04/07/2020,63,1
04/08/2020,96,5
04/09/2020,89,0
04/10/2020,69,6
04/11/2020,25,1
04/12/2020,145,0
04/13/2020,99,2
04/14/2020,143,0
04/15/2020,91,7
04/16/2020,99,14
04/17/2020,178,2
04/18/2020,251,2
04/19/2020,124,2
04/20/2020,142,4
04/21/2020,165,0
04/22/2020,170,7
04/23/2020,318,10
04/24/2020,267,4
04/25/2020,141,7
04/26/2020,185,1
04/27/2020,247,3
04/28/2020,203,3
04/29/2020,354,10
04/30/2020,297,0
05/01/2020,304,13
05/02/2020,385,7
05/03/2020,447,8
05/04/2020,437,7
05/05/2020,352,10
05/06/2020,236,5
05/07/2020,424,8
05/08/2020,663,17
05/09/2020,525,8
05/10/2020,595,8
05/11/2020,637,12
05/12/2020,698,0
05/13/2020,724,13
05/14/2020,665,19
05/15/2020,785,9
05/16/2020,831,14
05/17/2020,1160,3
05/18/2020,918,22
05/19/2020,767,26
05/20/2020,803,27
05/21/2020,1134,30
05/22/2020,988,28
05/23/2020,1218,10
05/24/2020,1240,22
05/25/2020,1032,52
05/26/2020,649,43
05/27/2020,1673,28
05/28/2020,1466,25
05/29/2020,1837,34
05/30/2020,1727,32
05/31/2020,1716,40
06/01/2020,1674,22
06/02/2020,1455,50
06/03/2020,1713,37
06/04/2020,3267,56
06/05/2020,2642,60
06/06/2020,2539,44
06/07/2020,2312,46
06/08/2020,2594,82
06/09/2020,2112,82
06/10/2020,2430,48
06/11/2020,3147,74
06/12/2020,3359,70
06/13/2020,3809,69
06/14/2020,4302,57
06/15/2020,3495,88
06/16/2020,2801,57
06/17/2020,4078,49
06/18/2020,3478,63
06/19/2020,3825,94
06/20/2020,4966,46
06/21/2020,4621,53
06/22/2020,4288,61
06/23/2020,4518,111
06/24/2020,5688,103
06/25/2020,6579,87
06/26/2020,6215,48
06/27/2020,7210,73
06/28/2020,6334,43
06/29/2020,6130,73
06/30/2020,6945,128
07/01/2020,8124,92
07/02/2020,8728,95
07/03/2020,9063,108
07/04/2020,10853,74
07/05/2020,8773,173
07/06/2020,8971,111
