Updated,ConfirmedChange,DeathsChange
03/13/2020,0,0
03/14/2020,0,0
03/15/2020,3,0
03/16/2020,1,0
03/17/2020,1,0
03/18/2020,0,0
03/19/2020,3,0
03/20/2020,2,0
03/21/2020,0,0
03/22/2020,0,0
03/23/2020,0,0
03/24/2020,1,0
03/25/2020,0,0
03/26/2020,0,0
03/27/2020,4,0
03/28/2020,0,0
03/29/2020,5,0
03/30/2020,2,0
03/31/2020,3,0
04/01/2020,3,0
04/02/2020,0,0
04/03/2020,6,0
04/04/2020,3,0
04/05/2020,5,2
04/06/2020,1,0
04/07/2020,8,0
04/08/2020,3,0
04/09/2020,1,0
04/10/2020,9,0
04/11/2020,4,1
04/12/2020,2,0
04/13/2020,3,0
04/14/2020,8,0
04/15/2020,3,0
04/16/2020,7,0
04/17/2020,4,0
04/18/2020,9,0
04/19/2020,3,0
04/20/2020,3,0
04/21/2020,3,0
04/22/2020,2,0
04/23/2020,0,0
04/24/2020,1,0
04/25/2020,5,0
04/26/2020,1,0
04/27/2020,1,0
04/28/2020,2,0
04/29/2020,4,0
04/30/2020,1,0
05/01/2020,2,0
05/02/2020,1,0
05/03/2020,1,0
05/04/2020,5,0
05/05/2020,5,1
05/06/2020,17,0
05/07/2020,29,0
05/08/2020,3,0
05/09/2020,16,1
05/10/2020,31,0
05/11/2020,9,0
05/12/2020,11,0
05/13/2020,2,0
05/14/2020,9,0
05/15/2020,15,0
05/16/2020,19,0
05/17/2020,11,0
05/18/2020,35,0
05/19/2020,13,0
05/20/2020,24,0
05/21/2020,10,0
05/22/2020,34,0
05/23/2020,61,0
05/24/2020,88,0
05/25/2020,73,0
05/26/2020,46,1
05/27/2020,30,0
05/28/2020,100,1
05/29/2020,137,1
05/30/2020,95,0
05/31/2020,109,3
06/01/2020,85,1
06/02/2020,87,2
06/03/2020,142,3
06/04/2020,150,1
06/05/2020,169,1
06/06/2020,129,1
06/07/2020,86,7
06/08/2020,136,0
06/09/2020,180,5
06/10/2020,170,3
06/11/2020,164,5
06/12/2020,245,7
06/13/2020,251,8
06/14/2020,179,2
06/15/2020,176,3
06/16/2020,109,1
06/17/2020,129,2
06/18/2020,195,2
06/19/2020,116,7
06/20/2020,399,0
06/21/2020,63,2
06/22/2020,131,1
06/23/2020,185,0
06/24/2020,186,3
06/25/2020,141,3
06/26/2020,125,0
06/27/2020,125,8
06/28/2020,264,9
06/29/2020,157,5
06/30/2020,0,0
07/01/2020,0,0
07/02/2020,0,0
07/03/2020,0,0
07/04/2020,0,0
07/05/2020,0,0
