Updated,ConfirmedChange,DeathsChange
02/26/2020,0,0
02/27/2020,3,0
02/28/2020,3,0
02/29/2020,8,0
03/01/2020,4,0
03/02/2020,6,0
03/03/2020,8,0
03/04/2020,21,0
03/05/2020,30,0
03/06/2020,27,0
03/07/2020,34,0
03/08/2020,22,0
03/09/2020,23,0
03/10/2020,85,0
03/11/2020,214,0
03/12/2020,132,1
03/13/2020,129,0
03/14/2020,157,2
03/15/2020,170,0
03/16/2020,92,0
03/17/2020,139,0
03/18/2020,115,3
03/19/2020,129,0
03/20/2020,190,1
03/21/2020,184,0
03/22/2020,206,0
03/23/2020,239,0
03/24/2020,195,3
03/25/2020,350,2
03/26/2020,240,2
03/27/2020,425,2
03/28/2020,264,4
03/29/2020,257,2
03/30/2020,124,5
03/31/2020,221,1
04/01/2020,208,4
04/02/2020,280,10
04/03/2020,273,2
04/04/2020,302,6
04/05/2020,130,8
04/06/2020,115,1
04/07/2020,108,10
04/08/2020,147,11
04/09/2020,150,8
04/10/2020,84,4
04/11/2020,76,6
04/12/2020,95,5
04/13/2020,73,11
04/14/2020,78,13
04/15/2020,111,3
04/16/2020,114,6
04/17/2020,100,1
04/18/2020,93,11
04/19/2020,84,6
04/20/2020,45,0
04/21/2020,53,9
04/22/2020,84,6
04/23/2020,95,11
04/24/2020,63,11
04/25/2020,59,2
04/26/2020,38,0
04/27/2020,28,0
04/28/2020,72,2
04/29/2020,62,7
04/30/2020,43,2
05/01/2020,73,6
05/02/2020,26,0
05/03/2020,38,1
05/04/2020,58,3
05/05/2020,50,1
05/06/2020,41,1
05/07/2020,38,1
05/08/2020,36,1
05/09/2020,29,1
05/10/2020,3,0
05/11/2020,4,5
05/12/2020,46,4
05/13/2020,23,11
05/14/2020,21,0
05/15/2020,23,0
05/16/2020,18,0
05/17/2020,12,0
05/18/2020,8,0
05/19/2020,10,0
05/20/2020,14,0
05/21/2020,20,0
05/22/2020,30,0
05/23/2020,15,0
05/24/2020,3,0
05/25/2020,3,0
05/26/2020,7,0
05/27/2020,7,0
05/28/2020,7,0
05/29/2020,7,0
05/30/2020,7,0
05/31/2020,8,0
06/01/2020,8,0
06/02/2020,8,0
06/03/2020,66,0
06/04/2020,21,0
06/05/2020,22,0
06/06/2020,22,0
06/07/2020,5,0
06/08/2020,14,0
06/09/2020,15,0
06/10/2020,14,0
06/11/2020,15,3
06/12/2020,15,0
06/13/2020,4,0
06/14/2020,4,0
06/15/2020,13,0
06/16/2020,14,0
06/17/2020,17,51
06/18/2020,18,0
06/19/2020,18,0
06/20/2020,13,0
06/21/2020,13,0
06/22/2020,13,0
06/23/2020,13,0
06/24/2020,14,0
06/25/2020,14,-44
06/26/2020,-212,0
06/27/2020,256,0
06/28/2020,-256,0
06/29/2020,290,0
06/30/2020,0,0
07/01/2020,30,1
07/02/2020,0,0
07/03/2020,25,1
07/04/2020,6,0
07/05/2020,3,0
