Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange
307980,1118.0,43414.0,184.0,0.0,0.0
50756,0.0,6483.0,0.0,0.0,0.0
507,1.0,6483.0,0.0,0.0,0.0
1318,1.0,6483.0,0.0,0.0,0.0
1083,5.0,6483.0,0.0,0.0,0.0
237,0.0,6483.0,0.0,0.0,0.0
801,9.0,6483.0,0.0,0.0,0.0
744,1.0,6483.0,0.0,0.0,0.0
3347,5.0,6483.0,0.0,0.0,0.0
422,0.0,6483.0,0.0,0.0,0.0
681,0.0,6483.0,0.0,0.0,0.0
1058,2.0,6483.0,0.0,0.0,0.0
263,0.0,6483.0,0.0,0.0,0.0
1434,1.0,6483.0,0.0,0.0,0.0
1505,2.0,6483.0,0.0,0.0,0.0
489,1.0,6483.0,0.0,0.0,0.0
1291,0.0,6483.0,0.0,0.0,0.0
1065,3.0,6483.0,0.0,0.0,0.0
815,0.0,6483.0,0.0,0.0,0.0
303,1.0,6483.0,0.0,0.0,0.0
1245,-1.0,6483.0,0.0,0.0,0.0
642,1.0,6483.0,0.0,0.0,0.0
766,7.0,6483.0,0.0,0.0,0.0
1343,1.0,6483.0,0.0,0.0,0.0
1236,0.0,6483.0,0.0,0.0,0.0
594,0.0,6483.0,0.0,0.0,0.0
2062,0.0,6483.0,0.0,0.0,0.0
841,2.0,6483.0,0.0,0.0,0.0
1521,0.0,6483.0,0.0,0.0,0.0
2283,2.0,6483.0,0.0,0.0,0.0
409,0.0,6483.0,0.0,0.0,0.0
640,2.0,6483.0,0.0,0.0,0.0
1807,4.0,6483.0,0.0,0.0,0.0
830,1.0,6483.0,0.0,0.0,0.0
933,11.0,6483.0,0.0,0.0,0.0
372,0.0,6483.0,0.0,0.0,0.0
896,0.0,6483.0,0.0,0.0,0.0
1231,1.0,6483.0,0.0,0.0,0.0
965,1.0,6483.0,0.0,0.0,0.0
777,0.0,6483.0,0.0,0.0,0.0
895,1.0,6483.0,0.0,0.0,0.0
3409,1.0,6483.0,0.0,0.0,0.0
1014,0.0,6483.0,0.0,0.0,0.0
1382,0.0,6483.0,0.0,0.0,0.0
714,0.0,6483.0,0.0,0.0,0.0
416,-2.0,6483.0,0.0,0.0,0.0
687,4.0,6483.0,0.0,0.0,0.0
3384,1.0,6483.0,0.0,0.0,0.0
605,1.0,6483.0,0.0,0.0,0.0
1048,1.0,6483.0,0.0,0.0,0.0
352,0.0,6483.0,0.0,0.0,0.0
727,1.0,6483.0,0.0,0.0,0.0
2995,1.0,6483.0,0.0,0.0,0.0
807,1.0,6483.0,0.0,0.0,0.0
775,3.0,6483.0,0.0,0.0,0.0
203,0.0,6483.0,0.0,0.0,0.0
472,0.0,6483.0,0.0,0.0,0.0
520,4.0,6483.0,0.0,0.0,0.0
5558,42.0,6483.0,0.0,0.0,0.0
800,1.0,6483.0,0.0,0.0,0.0
532,0.0,6483.0,0.0,0.0,0.0
797,0.0,6483.0,0.0,0.0,0.0
678,8.0,6483.0,0.0,0.0,0.0
1222,1.0,6483.0,0.0,0.0,0.0
3836,1.0,6483.0,0.0,0.0,0.0
1901,0.0,6483.0,0.0,0.0,0.0
1028,12.0,6483.0,0.0,0.0,0.0
1405,5.0,6483.0,0.0,0.0,0.0
1001,1.0,6483.0,0.0,0.0,0.0
1147,1.0,6483.0,0.0,0.0,0.0
1677,-2.0,6483.0,0.0,0.0,0.0
18,0.0,6483.0,0.0,0.0,0.0
839,4.0,6483.0,0.0,0.0,0.0
1727,4.0,6483.0,0.0,0.0,0.0
807,6.0,6483.0,0.0,0.0,0.0
703,0.0,6483.0,0.0,0.0,0.0
697,1.0,6483.0,0.0,0.0,0.0
517,1.0,6483.0,0.0,0.0,0.0
1083,0.0,6483.0,0.0,0.0,0.0
1014,0.0,6483.0,0.0,0.0,0.0
2243,0.0,6483.0,0.0,0.0,0.0
523,0.0,6483.0,0.0,0.0,0.0
488,-1.0,6483.0,0.0,0.0,0.0
642,2.0,6483.0,0.0,0.0,0.0
1351,1.0,6483.0,0.0,0.0,0.0
1683,5.0,6483.0,0.0,0.0,0.0
166,1.0,6483.0,0.0,0.0,0.0
1066,1.0,6483.0,0.0,0.0,0.0
625,0.0,6483.0,0.0,0.0,0.0
1488,3.0,6483.0,0.0,0.0,0.0
1152,0.0,6483.0,0.0,0.0,0.0
2125,0.0,6483.0,0.0,0.0,0.0
467,2.0,6483.0,0.0,0.0,0.0
374,0.0,6483.0,0.0,0.0,0.0
491,0.0,6483.0,0.0,0.0,0.0
325,0.0,6483.0,0.0,0.0,0.0
596,0.0,6483.0,0.0,0.0,0.0
774,1.0,6483.0,0.0,0.0,0.0
430,0.0,6483.0,0.0,0.0,0.0
417,0.0,6483.0,0.0,0.0,0.0
881,0.0,6483.0,0.0,0.0,0.0
1071,2.0,6483.0,0.0,0.0,0.0
35,0.0,6483.0,0.0,0.0,0.0
977,0.0,6483.0,0.0,0.0,0.0
1086,4.0,6483.0,0.0,0.0,0.0
978,1.0,6483.0,0.0,0.0,0.0
2668,2.0,6483.0,0.0,0.0,0.0
867,3.0,6483.0,0.0,0.0,0.0
465,0.0,6483.0,0.0,0.0,0.0
681,0.0,6483.0,0.0,0.0,0.0
795,0.0,6483.0,0.0,0.0,0.0
406,0.0,6483.0,0.0,0.0,0.0
751,0.0,6483.0,0.0,0.0,0.0
611,-1.0,6483.0,0.0,0.0,0.0
456,0.0,6483.0,0.0,0.0,0.0
1287,1.0,6483.0,0.0,0.0,0.0
767,3.0,6483.0,0.0,0.0,0.0
2382,6.0,6483.0,0.0,0.0,0.0
1089,0.0,6483.0,0.0,0.0,0.0
647,1.0,6483.0,0.0,0.0,0.0
859,3.0,6483.0,0.0,0.0,0.0
1548,0.0,6483.0,0.0,0.0,0.0
1386,0.0,6483.0,0.0,0.0,0.0
3023,4.0,6483.0,0.0,0.0,0.0
768,1.0,6483.0,0.0,0.0,0.0
467,0.0,6483.0,0.0,0.0,0.0
866,1.0,6483.0,0.0,0.0,0.0
375,0.0,6483.0,0.0,0.0,0.0
385,1.0,6483.0,0.0,0.0,0.0
224,0.0,6483.0,0.0,0.0,0.0
649,1.0,6483.0,0.0,0.0,0.0
883,1.0,6483.0,0.0,0.0,0.0
786,1.0,6483.0,0.0,0.0,0.0
1109,2.0,6483.0,0.0,0.0,0.0
777,1.0,6483.0,0.0,0.0,0.0
1009,1.0,6483.0,0.0,0.0,0.0
803,-2.0,6483.0,0.0,0.0,0.0
1592,0.0,6483.0,0.0,0.0,0.0
128,0.0,1.0,0.0,0.0,0.0
16990,28.0,1.0,0.0,0.0,0.0
1374,1.0,1.0,0.0,0.0,0.0
690,3.0,1.0,0.0,0.0,0.0
1232,0.0,1.0,0.0,0.0,0.0
546,0.0,1.0,0.0,0.0,0.0
309,0.0,1.0,0.0,0.0,0.0
1360,-2.0,1.0,0.0,0.0,0.0
458,0.0,1.0,0.0,0.0,0.0
1048,0.0,1.0,0.0,0.0,0.0
1444,0.0,1.0,0.0,0.0,0.0
463,0.0,1.0,0.0,0.0,0.0
4874,1.0,547.0,1.0,0.0,0.0
18196,5.0,2482.0,2.0,0.0,0.0
1414,1.0,2482.0,2.0,0.0,0.0
1765,1.0,2482.0,2.0,0.0,0.0
285,0.0,2482.0,2.0,0.0,0.0
1061,0.0,2482.0,2.0,0.0,0.0
