Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange
51,2.0,6.0,0.0,42.0,0.0
10,0.0,2.0,0.0,7.0,0.0
595,5.0,43.0,0.0,512.0,1.0
78,2.0,1.0,0.0,41.0,2.0
49,0.0,0.0,0.0,45.0,0.0
20,2.0,0.0,0.0,17.0,1.0
24,1.0,0.0,0.0,19.0,3.0
270,16.0,4.0,0.0,190.0,0.0
42,1.0,1.0,0.0,8.0,2.0
5680,87.0,171.0,2.0,2781.0,36.0
648,10.0,11.0,0.0,449.0,20.0
98,1.0,8.0,0.0,85.0,0.0
12,0.0,0.0,0.0,8.0,0.0
50,-2.0,0.0,0.0,36.0,0.0
496,29.0,10.0,0.0,391.0,3.0
92,7.0,0.0,0.0,50.0,1.0
431,3.0,0.0,0.0,204.0,2.0
571,29.0,3.0,0.0,149.0,0.0
433,1.0,29.0,0.0,353.0,1.0
76,0.0,0.0,0.0,23.0,0.0
17,3.0,0.0,0.0,7.0,0.0
17,1.0,0.0,0.0,12.0,1.0
693,2.0,28.0,0.0,609.0,3.0
220,3.0,2.0,0.0,186.0,1.0
218,2.0,9.0,0.0,187.0,2.0
7,1.0,0.0,0.0,3.0,0.0
136,4.0,1.0,0.0,91.0,1.0
20,3.0,0.0,0.0,12.0,0.0
25,1.0,0.0,0.0,24.0,0.0
3095,8.0,43.0,0.0,2641.0,10.0
8,0.0,0.0,0.0,5.0,0.0
353,12.0,0.0,0.0,142.0,2.0
4254,0.0,89.0,0.0,142.0,2.0
1484,101.0,23.0,0.0,142.0,2.0
10,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
21,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
524,1.0,5.0,0.0,142.0,2.0
19,4.0,0.0,0.0,142.0,2.0
103,7.0,1.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
546,52.0,6.0,0.0,142.0,2.0
9,1.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
47,4.0,2.0,0.0,142.0,2.0
21,1.0,0.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
19,0.0,0.0,0.0,142.0,2.0
61,0.0,1.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
16,0.0,0.0,0.0,142.0,2.0
232,5.0,3.0,0.0,142.0,2.0
155,21.0,1.0,0.0,142.0,2.0
9,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
36,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
136,6.0,0.0,0.0,142.0,2.0
91,1.0,19.0,0.0,142.0,2.0
28,-2.0,0.0,0.0,142.0,2.0
60,12.0,2.0,0.0,142.0,2.0
16,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
532,10.0,25.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
97,1.0,0.0,0.0,142.0,2.0
139434,605.0,6810.0,-65.0,142.0,2.0
71,4.0,1.0,0.0,142.0,2.0
21,0.0,0.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
567,3.0,21.0,0.0,142.0,2.0
10,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
4,0.0,1.0,0.0,142.0,2.0
119,2.0,0.0,0.0,142.0,2.0
43,0.0,0.0,0.0,142.0,2.0
15,0.0,1.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
226,1.0,17.0,0.0,142.0,2.0
155,1.0,17.0,0.0,142.0,2.0
48603,0.0,2305.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
534,7.0,18.0,0.0,142.0,2.0
8,0.0,0.0,0.0,142.0,2.0
8825,45.0,463.0,5.0,142.0,2.0
8,1.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
11,-1.0,1.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
15,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
9,0.0,0.0,0.0,142.0,2.0
145,1.0,4.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
18,0.0,1.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
8,0.0,0.0,0.0,142.0,2.0
78,1.0,1.0,0.0,142.0,2.0
149,5.0,5.0,0.0,142.0,2.0
328,2.0,19.0,0.0,142.0,2.0
46,0.0,7.0,0.0,142.0,2.0
105,-2.0,17.0,0.0,142.0,2.0
34,1.0,1.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
20,0.0,0.0,0.0,142.0,2.0
7529,33.0,257.0,2.0,142.0,2.0
1173,5.0,62.0,0.0,142.0,2.0
36,0.0,2.0,0.0,142.0,2.0
121,2.0,0.0,0.0,142.0,2.0
199,4.0,17.0,1.0,142.0,2.0
9514,67.0,411.0,2.0,142.0,2.0
6,0.0,0.0,0.0,142.0,2.0
96,0.0,2.0,0.0,142.0,2.0
5,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
226,3.0,22.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
872,31.0,68.0,0.0,142.0,2.0
65,2.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
21,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
101,0.0,15.0,0.0,142.0,2.0
1949,12.0,95.0,2.0,142.0,2.0
32,0.0,2.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
118,1.0,13.0,1.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
5,0.0,1.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
240,2.0,4.0,0.0,142.0,2.0
459,12.0,26.0,0.0,142.0,2.0
46,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
67,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
278,0.0,7.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
816,7.0,28.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
399,2.0,31.0,0.0,142.0,2.0
13,0.0,0.0,0.0,142.0,2.0
16,0.0,1.0,0.0,142.0,2.0
55,0.0,2.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
261,4.0,5.0,0.0,142.0,2.0
114,1.0,7.0,0.0,142.0,2.0
181,-1.0,18.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
22,0.0,0.0,0.0,142.0,2.0
131,1.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
12,1.0,1.0,0.0,142.0,2.0
4,1.0,0.0,0.0,142.0,2.0
178,0.0,15.0,0.0,142.0,2.0
6493,34.0,315.0,2.0,142.0,2.0
102,3.0,4.0,0.0,142.0,2.0
2935,24.0,89.0,1.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
43655,0.0,2394.0,0.0,142.0,2.0
39,1.0,1.0,0.0,142.0,2.0
2507,41.0,97.0,0.0,142.0,2.0
572,2.0,43.0,0.0,142.0,2.0
44,0.0,0.0,0.0,142.0,2.0
33,0.0,2.0,0.0,142.0,2.0
402,2.0,41.0,0.0,142.0,2.0
37,0.0,1.0,0.0,142.0,2.0
104,1.0,2.0,0.0,142.0,2.0
1629,1.0,9.0,0.0,142.0,2.0
605,5.0,44.0,1.0,142.0,2.0
56,0.0,4.0,0.0,142.0,2.0
274,0.0,1.0,0.0,142.0,2.0
27,0.0,0.0,0.0,142.0,2.0
132,0.0,16.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
193,2.0,22.0,-1.0,142.0,2.0
241,0.0,32.0,0.0,142.0,2.0
146,6.0,4.0,0.0,142.0,2.0
413,1.0,47.0,0.0,142.0,2.0
255,0.0,6.0,0.0,142.0,2.0
2805,100.0,41.0,1.0,142.0,2.0
88,1.0,7.0,0.0,142.0,2.0
350,-1.0,43.0,0.0,142.0,2.0
25,1.0,2.0,0.0,142.0,2.0
122,1.0,8.0,0.0,142.0,2.0
64,0.0,1.0,0.0,142.0,2.0
29,0.0,2.0,0.0,142.0,2.0
280,0.0,26.0,0.0,142.0,2.0
184,0.0,29.0,0.0,142.0,2.0
1411,13.0,97.0,0.0,142.0,2.0
397,3.0,35.0,1.0,142.0,2.0
203,1.0,22.0,0.0,142.0,2.0
1346,9.0,97.0,2.0,142.0,2.0
215,2.0,15.0,0.0,142.0,2.0
524,15.0,50.0,0.0,142.0,2.0
64,1.0,2.0,0.0,142.0,2.0
442,9.0,3.0,0.0,142.0,2.0
100,4.0,2.0,0.0,142.0,2.0
65,0.0,0.0,0.0,142.0,2.0
58,0.0,1.0,0.0,142.0,2.0
164,0.0,9.0,0.0,142.0,2.0
1205,0.0,117.0,0.0,142.0,2.0
54,7.0,0.0,0.0,142.0,2.0
432,26.0,2.0,0.0,142.0,2.0
420,8.0,6.0,0.0,142.0,2.0
4596,71.0,238.0,0.0,142.0,2.0
502,8.0,25.0,0.0,142.0,2.0
204,4.0,24.0,0.0,142.0,2.0
624,0.0,63.0,0.0,142.0,2.0
11042,46.0,675.0,2.0,142.0,2.0
385,11.0,3.0,0.0,142.0,2.0
22,0.0,0.0,0.0,142.0,2.0
176,0.0,2.0,0.0,142.0,2.0
219,5.0,28.0,2.0,142.0,2.0
277,2.0,19.0,0.0,142.0,2.0
308,1.0,30.0,0.0,142.0,2.0
90,0.0,10.0,0.0,142.0,2.0
392,9.0,28.0,0.0,142.0,2.0
14,1.0,0.0,0.0,142.0,2.0
133,1.0,23.0,0.0,142.0,2.0
41,1.0,1.0,0.0,142.0,2.0
21,1.0,0.0,0.0,142.0,2.0
112,2.0,4.0,0.0,142.0,2.0
6,0.0,0.0,0.0,142.0,2.0
635,5.0,36.0,0.0,142.0,2.0
27,1.0,0.0,0.0,142.0,2.0
54,0.0,1.0,0.0,142.0,2.0
159,0.0,8.0,0.0,142.0,2.0
74,0.0,4.0,0.0,142.0,2.0
111,-2.0,7.0,0.0,142.0,2.0
52,0.0,3.0,0.0,142.0,2.0
154,2.0,6.0,0.0,142.0,2.0
409,1.0,24.0,0.0,142.0,2.0
28,1.0,1.0,0.0,142.0,2.0
1740,35.0,59.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
113,1.0,2.0,0.0,142.0,2.0
41,0.0,1.0,0.0,142.0,2.0
22,0.0,0.0,0.0,142.0,2.0
555,11.0,8.0,0.0,142.0,2.0
28,0.0,1.0,0.0,142.0,2.0
13,1.0,0.0,0.0,142.0,2.0
369,10.0,6.0,0.0,142.0,2.0
13,0.0,0.0,0.0,142.0,2.0
214,0.0,8.0,0.0,142.0,2.0
99,3.0,2.0,0.0,142.0,2.0
14,0.0,1.0,0.0,142.0,2.0
182,0.0,29.0,0.0,142.0,2.0
62,0.0,1.0,0.0,142.0,2.0
115,3.0,6.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
249,0.0,10.0,0.0,142.0,2.0
74,1.0,4.0,0.0,142.0,2.0
13351,76.0,266.0,4.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
27,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
47,0.0,0.0,0.0,142.0,2.0
12,0.0,0.0,0.0,142.0,2.0
11,0.0,0.0,0.0,142.0,2.0
48,0.0,0.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
19,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
34,0.0,0.0,0.0,142.0,2.0
6,0.0,0.0,0.0,142.0,2.0
8,0.0,0.0,0.0,142.0,2.0
53,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
61,0.0,0.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
8,0.0,0.0,0.0,142.0,2.0
25,0.0,0.0,0.0,142.0,2.0
105,0.0,0.0,0.0,142.0,2.0
6,0.0,0.0,0.0,142.0,2.0
14,0.0,0.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
1525,0.0,0.0,0.0,142.0,2.0
1927,0.0,0.0,0.0,142.0,2.0
65,0.0,0.0,0.0,142.0,2.0
34,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
34,0.0,0.0,0.0,142.0,2.0
23,0.0,0.0,0.0,142.0,2.0
11,0.0,0.0,0.0,142.0,2.0
29,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
24,0.0,0.0,0.0,142.0,2.0
23,0.0,0.0,0.0,142.0,2.0
9,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
25,0.0,0.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
1370,0.0,0.0,0.0,142.0,2.0
47,0.0,0.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
50,0.0,0.0,0.0,142.0,2.0
5,0.0,0.0,0.0,142.0,2.0
25,0.0,0.0,0.0,142.0,2.0
12,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
429,0.0,0.0,0.0,142.0,2.0
7,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
49,0.0,0.0,0.0,142.0,2.0
30,0.0,0.0,0.0,142.0,2.0
18,0.0,0.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
25,0.0,0.0,0.0,142.0,2.0
5,0.0,0.0,0.0,142.0,2.0
6,0.0,0.0,0.0,142.0,2.0
23,0.0,0.0,0.0,142.0,2.0
17,0.0,0.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
10,0.0,0.0,0.0,142.0,2.0
2,0.0,0.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
50,0.0,0.0,0.0,142.0,2.0
6,0.0,0.0,0.0,142.0,2.0
57,0.0,0.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
4,0.0,0.0,0.0,142.0,2.0
6,0.0,0.0,0.0,142.0,2.0
61,0.0,0.0,0.0,142.0,2.0
16,0.0,0.0,0.0,142.0,2.0
64,0.0,0.0,0.0,142.0,2.0
917,0.0,0.0,0.0,142.0,2.0
18,0.0,0.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
7,0.0,0.0,0.0,142.0,2.0
3,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
10,0.0,0.0,0.0,142.0,2.0
30,0.0,0.0,0.0,142.0,2.0
10,0.0,0.0,0.0,142.0,2.0
12,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
33,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
1,0.0,0.0,0.0,142.0,2.0
6,0.0,0.0,0.0,142.0,2.0
93,0.0,0.0,0.0,142.0,2.0
13839,0.0,526.0,0.0,3719.0,13.0
110,1.0,19.0,0.0,3.0,0.0
159,2.0,5.0,0.0,3.0,0.0
26,0.0,1.0,0.0,3.0,0.0
14,0.0,0.0,0.0,3.0,0.0
5,0.0,0.0,0.0,3.0,0.0
11,0.0,1.0,0.0,3.0,0.0
6,0.0,0.0,0.0,3.0,0.0
52,0.0,2.0,0.0,3.0,0.0
28,1.0,1.0,0.0,3.0,0.0
55,1.0,3.0,0.0,3.0,0.0
38,1.0,0.0,0.0,3.0,0.0
17,0.0,0.0,0.0,3.0,0.0
7,1.0,0.0,0.0,3.0,0.0
24,0.0,2.0,0.0,1.0,0.0
148,0.0,4.0,0.0,1.0,0.0
247,0.0,14.0,0.0,1.0,0.0
13,0.0,0.0,0.0,1.0,0.0
75,2.0,1.0,0.0,3.0,0.0
238,2.0,12.0,0.0,3.0,0.0
5,0.0,1.0,0.0,3.0,0.0
30,0.0,0.0,0.0,3.0,0.0
22,1.0,0.0,0.0,3.0,0.0
14,1.0,0.0,0.0,3.0,0.0
183,0.0,4.0,1.0,29.0,0.0
96,2.0,4.0,0.0,29.0,0.0
44,5.0,3.0,0.0,29.0,0.0
5,0.0,0.0,0.0,29.0,0.0
8,0.0,1.0,0.0,29.0,0.0
6,0.0,0.0,0.0,1.0,0.0
414,7.0,8.0,0.0,42.0,0.0
6,0.0,0.0,0.0,42.0,0.0
3,0.0,0.0,0.0,42.0,0.0
4,-1.0,0.0,0.0,42.0,0.0
1293,53.0,21.0,1.0,42.0,0.0
14,0.0,0.0,0.0,42.0,0.0
26,0.0,0.0,0.0,42.0,0.0
123,2.0,3.0,0.0,42.0,0.0
18,2.0,0.0,0.0,42.0,0.0
1,0.0,0.0,0.0,42.0,0.0
17,1.0,0.0,0.0,42.0,0.0
57,2.0,4.0,0.0,42.0,0.0
190,2.0,21.0,0.0,42.0,0.0
137,0.0,10.0,0.0,42.0,0.0
4,0.0,1.0,0.0,42.0,0.0
28,6.0,0.0,0.0,42.0,0.0
16,1.0,0.0,0.0,42.0,0.0
138,2.0,5.0,0.0,42.0,0.0
18,0.0,2.0,0.0,42.0,0.0
66,1.0,0.0,0.0,1.0,0.0
39,0.0,0.0,0.0,1.0,0.0
155,1.0,3.0,0.0,2.0,0.0
32,1.0,2.0,0.0,2.0,0.0
5,0.0,0.0,0.0,2.0,0.0
242,1.0,32.0,0.0,40.0,0.0
96,2.0,13.0,0.0,40.0,0.0
3714,32.0,187.0,2.0,40.0,0.0
101,1.0,0.0,0.0,40.0,0.0
10,0.0,0.0,0.0,40.0,0.0
759,18.0,36.0,0.0,40.0,0.0
7,2.0,0.0,0.0,40.0,0.0
16,0.0,0.0,0.0,40.0,0.0
11,0.0,1.0,0.0,40.0,0.0
71,8.0,3.0,0.0,40.0,0.0
5,0.0,0.0,0.0,40.0,0.0
1,0.0,0.0,0.0,40.0,0.0
8,0.0,0.0,0.0,1.0,0.0
14,1.0,0.0,0.0,1.0,0.0
18,1.0,0.0,0.0,1.0,0.0
24,3.0,1.0,0.0,1.0,0.0
8,0.0,0.0,0.0,1.0,0.0
210,2.0,11.0,0.0,1.0,0.0
17,0.0,3.0,0.0,1.0,0.0
106,3.0,1.0,0.0,1.0,0.0
5,0.0,0.0,0.0,1.0,0.0
49,1.0,0.0,0.0,1.0,0.0
53,0.0,2.0,0.0,1.0,0.0
5,0.0,0.0,0.0,1.0,0.0
28,0.0,0.0,0.0,1.0,0.0
151,1.0,3.0,0.0,1.0,0.0
17,1.0,0.0,0.0,3.0,0.0
24,0.0,1.0,0.0,3.0,0.0
25,0.0,2.0,0.0,3.0,0.0
12,0.0,0.0,0.0,3.0,0.0
17,0.0,0.0,0.0,3.0,0.0
9,0.0,2.0,0.0,3.0,0.0
34,0.0,0.0,0.0,3.0,0.0
46,0.0,0.0,0.0,2.0,0.0
8,0.0,0.0,0.0,2.0,0.0
494,1.0,8.0,0.0,2.0,0.0
67,2.0,1.0,0.0,2.0,0.0
5,0.0,0.0,0.0,2.0,0.0
174,1.0,0.0,0.0,2.0,0.0
126,0.0,6.0,0.0,2.0,0.0
6,0.0,0.0,0.0,2.0,0.0
2,0.0,0.0,0.0,2.0,0.0
15,0.0,0.0,0.0,2.0,0.0
55,2.0,1.0,0.0,2.0,0.0
68,0.0,2.0,0.0,2.0,0.0
5,0.0,0.0,0.0,2.0,0.0
84,1.0,2.0,0.0,18.0,0.0
0,0.0,0.0,0.0,18.0,0.0
18,0.0,0.0,0.0,18.0,0.0
18,0.0,0.0,0.0,18.0,0.0
39,0.0,4.0,0.0,18.0,0.0
79,3.0,0.0,0.0,18.0,0.0
391,13.0,10.0,3.0,18.0,0.0
69,0.0,3.0,0.0,18.0,0.0
33,0.0,0.0,0.0,18.0,0.0
38,4.0,1.0,0.0,3.0,0.0
24,0.0,0.0,0.0,3.0,0.0
23,0.0,0.0,0.0,3.0,0.0
6,0.0,0.0,0.0,3.0,0.0
26,1.0,0.0,0.0,3.0,0.0
1426,28.0,11.0,1.0,3.0,0.0
21,0.0,0.0,0.0,3.0,0.0
13,0.0,0.0,0.0,1.0,0.0
40,1.0,0.0,0.0,1.0,0.0
24,0.0,0.0,0.0,1.0,0.0
2,0.0,0.0,0.0,1.0,0.0
64,1.0,0.0,0.0,1.0,0.0
50239,0.0,3117.0,0.0,1.0,0.0
745,19.0,35.0,0.0,1.0,0.0
257,0.0,10.0,0.0,1.0,0.0
1094,24.0,58.0,0.0,1.0,0.0
334,0.0,14.0,0.0,1.0,0.0
277,23.0,11.0,0.0,1.0,0.0
173,5.0,8.0,0.0,1.0,0.0
210,0.0,26.0,0.0,1.0,0.0
751,31.0,28.0,0.0,1.0,0.0
3096,101.0,230.0,2.0,1.0,0.0
1061,51.0,54.0,0.0,1.0,0.0
102,0.0,1.0,0.0,1.0,0.0
36,0.0,0.0,0.0,1.0,0.0
157,3.0,3.0,0.0,1.0,0.0
110,1.0,11.0,0.0,1.0,0.0
105,0.0,5.0,0.0,1.0,0.0
327,3.0,18.0,0.0,1.0,0.0
4724,87.0,266.0,0.0,1.0,0.0
385,4.0,1.0,1.0,1.0,0.0
285,9.0,33.0,0.0,1.0,0.0
146,6.0,1.0,0.0,1.0,0.0
448,1.0,14.0,0.0,1.0,0.0
81,0.0,1.0,0.0,1.0,0.0
570,35.0,43.0,1.0,1.0,0.0
689,12.0,43.0,0.0,1.0,0.0
203,1.0,16.0,0.0,1.0,0.0
283,33.0,7.0,0.0,1.0,0.0
9074,71.0,480.0,1.0,1.0,0.0
88,0.0,0.0,0.0,1.0,0.0
1723,69.0,37.0,1.0,1.0,0.0
1064,8.0,85.0,2.0,1.0,0.0
294,4.0,18.0,0.0,1.0,0.0
794,26.0,36.0,0.0,1.0,0.0
324,2.0,2.0,0.0,1.0,0.0
218,2.0,7.0,0.0,1.0,0.0
213,16.0,14.0,0.0,1.0,0.0
7638,28.0,529.0,0.0,1.0,0.0
2125,59.0,72.0,1.0,1.0,0.0
248,3.0,17.0,0.0,1.0,0.0
229,3.0,27.0,0.0,1.0,0.0
1423,15.0,56.0,1.0,1.0,0.0
54,0.0,8.0,0.0,1.0,0.0
160,5.0,4.0,0.0,1.0,0.0
67,1.0,1.0,0.0,1.0,0.0
602,1.0,23.0,0.0,1.0,0.0
713,14.0,48.0,2.0,1.0,0.0
88,0.0,1.0,0.0,1.0,0.0
340,1.0,28.0,0.0,1.0,0.0
936,6.0,86.0,0.0,1.0,0.0
540,10.0,57.0,0.0,1.0,0.0
606,20.0,26.0,0.0,1.0,0.0
415,5.0,37.0,0.0,1.0,0.0
2166,35.0,172.0,0.0,1.0,0.0
1218,34.0,43.0,0.0,1.0,0.0
24,0.0,0.0,0.0,1.0,0.0
884,10.0,60.0,0.0,1.0,0.0
398,3.0,23.0,0.0,1.0,0.0
185,10.0,5.0,0.0,1.0,0.0
96,5.0,6.0,0.0,1.0,0.0
615,8.0,45.0,0.0,1.0,0.0
368,7.0,9.0,0.0,1.0,0.0
243,4.0,30.0,0.0,1.0,0.0
111,0.0,3.0,0.0,1.0,0.0
241,0.0,14.0,0.0,1.0,0.0
231,1.0,5.0,0.0,1.0,0.0
107837,226.0,7938.0,64.0,1.0,0.0
1525,0.0,141.0,1.0,1.0,0.0
591,0.0,44.0,0.0,1.0,0.0
1394,0.0,44.0,0.0,1.0,0.0
12,0.0,0.0,0.0,1.0,0.0
3413,0.0,0.0,0.0,1.0,0.0
148,0.0,54.0,1.0,1.0,0.0
1694,0.0,54.0,1.0,1.0,0.0
224,0.0,109.0,1.0,1.0,0.0
5983,0.0,109.0,1.0,1.0,0.0
9,0.0,0.0,0.0,1.0,0.0
2838,0.0,0.0,0.0,1.0,0.0
2141,0.0,0.0,0.0,1.0,0.0
5579,0.0,0.0,0.0,1.0,0.0
2128,0.0,0.0,0.0,1.0,0.0
65777,440.0,3001.0,23.0,4874.0,64.0
203,9.0,17.0,0.0,4874.0,64.0
4985,29.0,201.0,-1.0,4874.0,64.0
7258,48.0,327.0,2.0,4874.0,64.0
7710,58.0,460.0,0.0,4874.0,64.0
403,1.0,1.0,0.0,4874.0,64.0
302,5.0,3.0,0.0,4874.0,64.0
1101,19.0,109.0,0.0,4874.0,64.0
460,-4.0,1.0,0.0,4874.0,64.0
1350,9.0,86.0,0.0,4874.0,64.0
184,1.0,5.0,0.0,4874.0,64.0
2441,16.0,116.0,0.0,4874.0,64.0
10,0.0,1.0,0.0,4874.0,64.0
1078,6.0,61.0,0.0,4874.0,64.0
2453,6.0,83.0,2.0,4874.0,64.0
194,-1.0,23.0,0.0,4874.0,64.0
14381,98.0,731.0,3.0,4874.0,64.0
18249,98.0,669.0,7.0,4874.0,64.0
215,2.0,16.0,1.0,4874.0,64.0
85,1.0,3.0,0.0,4874.0,64.0
610,4.0,48.0,0.0,4874.0,64.0
119,1.0,4.0,0.0,4874.0,64.0
653,19.0,26.0,0.0,4874.0,64.0
1055,2.0,40.0,1.0,4874.0,64.0
278,0.0,16.0,0.0,4874.0,64.0
3070,53.0,103.0,0.0,2512.0,22.0
460,4.0,4.0,0.0,388.0,4.0
2,0.0,1.0,0.0,9.0,0.0
1608,42.0,59.0,0.0,1276.0,11.0
8,0.0,1.0,0.0,1.0,0.0
5,0.0,1.0,0.0,1.0,0.0
78,0.0,1.0,0.0,12.0,0.0
12,0.0,1.0,0.0,4.0,0.0
10,0.0,0.0,0.0,7.0,0.0
13,0.0,0.0,0.0,7.0,0.0
34,0.0,2.0,0.0,19.0,0.0
0,0.0,0.0,0.0,1.0,0.0
15,0.0,1.0,0.0,7.0,0.0
8,0.0,0.0,0.0,1.0,0.0
29,0.0,2.0,0.0,1.0,0.0
1,0.0,0.0,0.0,1.0,0.0
151,0.0,3.0,0.0,59.0,0.0
62306,353.0,5886.0,18.0,59.0,0.0
21,0.0,1.0,0.0,59.0,0.0
301,0.0,6.0,0.0,59.0,0.0
117,1.0,11.0,0.0,59.0,0.0
3,0.0,0.0,0.0,59.0,0.0
1,0.0,2.0,0.0,59.0,0.0
1,0.0,0.0,0.0,59.0,0.0
95,0.0,2.0,0.0,59.0,0.0
383,4.0,30.0,1.0,59.0,0.0
6,1.0,0.0,0.0,59.0,0.0
859,3.0,60.0,0.0,59.0,0.0
254,1.0,2.0,0.0,59.0,0.0
517,5.0,32.0,1.0,59.0,0.0
131,3.0,4.0,0.0,59.0,0.0
4,0.0,2.0,0.0,59.0,0.0
1,0.0,2.0,0.0,59.0,0.0
1,0.0,0.0,0.0,59.0,0.0
1,0.0,3.0,1.0,59.0,0.0
24,0.0,12.0,1.0,59.0,0.0
68,1.0,5.0,0.0,59.0,0.0
1,0.0,2.0,0.0,59.0,0.0
7,0.0,2.0,0.0,59.0,0.0
297,12.0,7.0,0.0,59.0,0.0
5,0.0,2.0,0.0,59.0,0.0
2669,15.0,285.0,0.0,59.0,0.0
26,0.0,1.0,0.0,59.0,0.0
6,0.0,1.0,0.0,59.0,0.0
