Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange
7558,37.0,104.0,1.0,6924.0,0.0
108,0.0,3.0,0.0,6924.0,0.0
3159,0.0,48.0,0.0,6924.0,0.0
29,0.0,0.0,0.0,6924.0,0.0
1066,0.0,6.0,0.0,6924.0,0.0
440,0.0,4.0,0.0,6924.0,0.0
228,0.0,13.0,0.0,6924.0,0.0
1884,0.0,20.0,0.0,6924.0,0.0
607,0.0,9.0,0.0,6924.0,0.0
