Confirmed,ConfirmedChange,Deaths,DeathsChange,Recovered,RecoveredChange
28503,1016.0,913.0,37.0,6795.0,495.0
2101,0.0,203.0,79.0,80.0,55.0
422,379.0,26.0,24.0,22.0,8.0
1162,0.0,55.0,0.0,71.0,0.0
2161,87.0,65.0,27.0,360.0,88.0
699,27.0,46.0,25.0,106.0,32.0
507,28.0,18.0,15.0,14.0,2.0
576,25.0,15.0,12.0,40.0,9.0
15984,449.0,365.0,140.0,6046.0,4396.0
331,17.0,8.0,4.0,27.0,17.0
