Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
3124,8,408,224,Abruzzi
377,1,25,38,Basilicata
1135,2,89,81,Calabria
4540,6,407,442,Campania
26833,67,3889,4664,Emilia-Romagna
3140,6,298,938,Friuli-Venezia Giulia
7431,31,715,874,Latium
8936,41,1358,1665,Liguria
85635,335,15275,17855,Lombardy
6490,11,962,1660,Marches
373,2,22,42,Molise
28916,119,3751,3019,Piedmont
4311,10,503,323,Apulia
1316,2,119,208,Sardinia
3031,2,261,273,Sicily
9784,22,1021,693,Tuscany
2597,1,290,693,Trentino-Alto Adige
5444,0,541,1223,Trentino-Alto Adige
1406,1,62,686,Umbria
1135,1,129,289,Valle d'Aosta
18605,32,1784,2895,Veneto
