Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
0,0,0,0.0,Catamarca
6,0,0,0.0,Cordoba
16451,1106,417,0.0,City of Buenos Aires
1475,68,79,0.0,Chaco
82,10,1,0.0,Chubut
16984,692,354,0.0,City of Buenos Aires
108,1,354,0.0,Corrientes
513,9,37,0.0,Cordoba
111,6,37,0.0,Entre Rios
37,4,37,0.0,Formosa
12,3,37,0.0,Jujuy
75,1,8,0.0,La Rioja
51,0,8,0.0,La Rioja
39,1,2,0.0,Misiones
119,3,9,0.0,Mendoza
267,16,7,0.0,Neuquen
622,27,31,0.0,Rio Negro
21,0,31,0.0,Salta
7,0,31,0.0,San Juan
22,0,31,0.0,Santiago del Estero
301,11,4,0.0,Santa Fe
11,0,4,0.0,San Luis
149,0,0,0.0,"Tierra del Fuego, Antarctica, and South Atlantic Islands"
58,1,5,0.0,Tucuman
