Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
27532,408,546,7660,Afghanistan
1788,66,39,1077,Albania
11385,117,811,7943,Algeria
0,0,0,7943,American Samoa
854,0,52,791,Andorra
166,11,8,64,Angola
3,0,0,3,Anguilla
26,0,3,22,Antigua and Barbuda
37497,1958,948,10499,Argentina
18698,665,309,7560,Armenia
101,0,3,98,Aruba
7391,21,103,6858,Australia
17223,20,688,16012,Austria
10991,165,133,6075,Azerbaijan
104,0,11,72,Bahamas
20430,469,55,14185,Bahrain
102292,3803,1343,40164,Bangladesh
97,0,7,85,Barbados
56657,625,331,34023,Belarus
60348,104,9683,16724,Belgium
22,0,2,17,Belize
597,25,11,237,Benin
144,0,9,128,Bermuda
67,0,0,24,Bhutan
21499,814,697,4002,Bolivia
2,0,0,2,Bonaire
3144,3,168,2197,Bosnia and Herz.
79,4,1,25,Botswana
978142,22765,47748,503507,Brazil
8,0,1,7,British Virgin Islands
141,0,3,138,Brunei
3542,89,184,1817,Bulgaria
899,4,53,809,Burkina Faso
120,8,1,75,Burundi
791,10,7,354,Cape Verde
129,1,0,126,Cambodia
10926,354,276,5570,Cameroon
100220,367,8299,62017,Canada
193,0,1,123,Cayman Islands
2564,275,18,402,Central African Rep.
854,1,74,721,Chad
225103,4475,3841,190282,Chile
83293,28,4634,78394,China
60217,3171,1950,21326,Colombia
210,7,3,127,Comoros
5100,63,115,640,Dem. Rep. Congo
1939,68,12,899,Costa Rica
6444,381,49,2749,Côte d'Ivoire
2269,11,107,2141,Croatia
2280,7,84,1999,Cuba
23,0,1,19,Curaçao
985,0,26,104,Cyprus
10280,118,335,6457,Czech Rep.
12544,50,600,11185,Denmark
4545,6,43,3411,Djibouti
18,0,0,16,Dominica
25068,423,647,12208,Dominican Rep.
49097,607,4087,4910,Ecuador
50437,1218,1938,13141,Egypt
4329,129,86,1413,El Salvador
1701,37,32,515,Eq. Guinea
131,10,0,39,Eritrea
1977,0,69,1743,Estonia
563,43,4,262,Swaziland
3954,195,65,849,Ethiopia
13,0,0,13,Falkland Is.
187,0,0,187,Faroe Is.
18,0,0,18,Fiji
7143,9,326,6200,Finland
158641,467,29603,29123,France
60,0,0,60,French Polynesia
4229,115,30,1505,Gabon
72,0,30,1505,Gaza Strip
893,5,14,739,Georgia
187764,580,8856,173557,Germany
12929,339,66,4410,Ghana
176,0,0,174,Gibraltar
3227,40,188,1374,Greece
13,0,0,13,Greenland
23,0,0,22,Grenada
145,0,10,68,Guadeloupe
192,4,5,169,Guam
11868,617,449,2200,Guatemala
252,0,13,238,Guernsey
4668,29,26,3364,Guinea
1516,12,15,153,Guinea-Bissau
183,6,12,102,Guyana
4731,184,80,24,Haiti
10739,440,343,1116,Honduras
1125,4,4,1071,香港
4079,1,568,2564,Hungary
1819,3,10,1797,Iceland
366946,12881,12237,194325,India
42762,1331,2339,16798,Indonesia
197647,2596,9272,156991,Iran
25717,1463,856,10770,Iraq
25355,14,1714,23308,Ireland
336,0,24,312,Isle of Man
19998,215,303,15499,Israel
238159,331,34514,38092,Italy
638,12,10,449,Jamaica
17668,40,935,15930,Japan
318,0,30,15930,Jersey
987,6,9,693,Jordan
15877,335,100,10065,Kazakhstan
4257,213,117,1459,Kenya
1916,83,34,953,Kosovo
38074,541,308,28896,Kuwait
2657,95,31,1933,Kyrgyzstan
19,0,0,19,Lao PDR
1110,2,30,875,Latvia
1489,16,32,907,Lebanon
4,0,0,2,Lesotho
516,7,33,240,Liberia
500,8,10,78,Libya
82,0,1,55,Liechtenstein
1784,6,76,1447,Lithuania
4091,6,110,3935,Luxembourg
45,0,0,45,Macao SAR
1378,61,12,450,Madagascar
592,20,8,73,Malawi
8529,14,121,8000,Malaysia
2120,26,8,1677,Maldives
1890,5,107,1168,Mali
663,1,9,610,Malta
2424,201,97,427,Mauritania
337,0,10,325,Mauritius
221,0,3,77,Mayotte
165455,5662,19747,119355,Mexico
13106,374,444,7077,Moldova
99,0,4,94,Monaco
203,1,0,111,Mongolia
337,3,9,315,Montenegro
11,0,1,10,Montserrat
9074,77,213,7993,Morocco
656,5,4,169,Mozambique
278,8,6,185,Myanmar
39,5,0,19,Namibia
7177,293,20,1167,Nepal
49319,115,6078,1167,Netherlands
21,0,0,21,New Caledonia
1509,1,22,1482,New Zealand
1823,0,64,1238,Nicaragua
1020,4,67,893,Niger
18480,745,475,5967,Nigeria
4664,182,216,1803,Macedonia
30,0,2,19,Northern Mariana Islands
8690,18,293,8138,Norway
26818,739,119,13264,Oman
160118,5358,3093,59215,Pakistan
23351,754,475,13774,Panama
8,0,0,8,Papua New Guinea
1330,22,13,711,Paraguay
