Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1661,46,20,0.0,Amazonas
6823,146,237,0.0,Ancash
462,13,0,0.0,Apurimac
5806,121,28,0.0,Arequipa
1500,36,6,0.0,Ayacucho
1618,39,3,0.0,Cajamarca
16349,275,281,0.0,Callao
1572,27,3,0.0,Cuzco
779,16,1,0.0,Huancavelica
1822,44,7,0.0,Huanuco
6013,142,219,0.0,Ica
3153,63,14,0.0,Junín
8160,186,169,0.0,La Libertad
12040,213,602,0.0,Lambayeque
140185,2208,1407,0.0,Lima
7918,165,288,0.0,Loreto
1315,38,6,0.0,Madre de Dios
817,16,2,0.0,Moquegua
830,17,8,0.0,Pasco
14421,336,481,0.0,Piura
760,18,6,0.0,Puno
3485,98,18,0.0,San Martin
757,16,4,0.0,Tacna
2217,45,69,0.0,Tumbes
6642,137,104,0.0,Ucayali
