Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
266,19,0.0,0.0,Azuay
60,5,0.0,0.0,Bolívar
155,6,0.0,0.0,Cañar
35,0,0.0,0.0,Carchi
125,4,0.0,0.0,Chimborazo
62,5,0.0,0.0,Cotopaxi
288,12,0.0,0.0,El Oro
108,6,0.0,0.0,Esmeraldas
7305,197,0.0,0.0,Guayas
54,3,0.0,0.0,Imbabura
133,2,0.0,0.0,Loja
392,10,0.0,0.0,Los Ríos
313,17,0.0,0.0,Manabí
30,0,0.0,0.0,Morona Santiago
9,0,0.0,0.0,Napo
12,0,0.0,0.0,Orellana
938,52,0.0,0.0,Pichincha
173,8,0.0,0.0,Santa Elena
108,14,0.0,0.0,Santo Domingo de los Tsáchilas
88,7,0.0,0.0,Tungurahua
