Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
38,4,2,4,Azua
5,0,0,1,Baoruco
37,1,1,7,Barahona
3,0,0,1,Dajabón
1630,25,38,473,Distrito Nacional
617,20,76,104,Duarte
5,0,0,0,El Seibo
2,0,0,0,Elías Piña
205,9,5,28,Espaillat
12,0,2,2,Hato Mayor
1,0,0,1,Independencia
116,1,1,41,La Altagracia
135,14,2,21,La Romana
488,15,7,65,La Vega
89,3,3,6,María Trinidad Sánchez
182,6,4,19,Monseñor Nouel
17,0,0,2,Monte Cristi
16,1,4,0,Monte Plata
3,0,0,0,Pedernales
49,2,1,8,Peravia
213,8,13,18,Puerto Plata
155,1,12,19,Salcedo
23,1,1,9,Samaná
185,18,8,16,San Cristóbal
6,0,2,0,San José de Ocoa
66,7,3,3,San Juan
64,1,8,15,San Pedro de Macorís
166,0,6,10,Sánchez Ramírez
816,27,47,135,Santiago
25,0,1,0,Santiago Rodríguez
1251,53,44,215,Santo Domingo
37,0,2,5,Valverde
