Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
8746,289,237,0.0,Acre
18176,983,660,0.0,Alagoas
14623,852,289,0.0,Amapá
52849,1615,2363,0.0,Amazonas
32685,2204,975,0.0,Bahia
71402,3018,4480,0.0,Ceará
23344,1380,936,0.0,Espírito Santo
19433,1343,256,0.0,Federal District
7159,638,188,0.0,Goiás
53508,1439,1322,0.0,Maranhão
4602,263,146,0.0,Mato Grosso
2597,142,24,0.0,Mato Grosso do Sul
17501,1399,409,0.0,Minas Gerais
62095,2947,3927,0.0,Pará
24032,1580,559,0.0,Paraiba
7831,517,275,0.0,Paraná
41935,925,3531,0.0,Pernambuco
8359,432,283,0.0,Piauí
74373,1394,7138,0.0,Rio de Janeiro
11568,541,487,0.0,Rio Grande do Norte
13619,817,316,0.0,Rio Grande do Sul
9850,630,267,0.0,Rondônia
6347,291,182,0.0,Roraima
12594,402,184,0.0,Santa Catarina
156316,6178,9862,0.0,São Paulo
10615,489,264,0.0,Sergipe
6257,205,120,0.0,Tocantins
