Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
10595,403,865,0,Andalusia
4338,47,514,0,Aragon
2130,40,156,458,Asturias
1606,35,125,458,Balearic Islands
11475,249,902,458,Basque Country
1978,10,151,589,Canary Islands
1823,14,132,589,Cantabria
14680,351,1755,589,Castile La Mancha
13697,517,1337,589,Castilla Leon
36505,1308,3756,589,Catalonia
98,1,4,22,Ceuta
2762,39,342,22,Extremadura
7708,111,299,22,Galicia
3457,37,246,22,La Rioja
49371,1323,6568,26247,Madrid
102,1,3,18,Melilla
1520,17,109,18,Murcia
4246,96,252,18,Navarre
9424,211,945,18,Valencia
