Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
2867,0.0,137.0,0.0,Dolnośląskie
652,0.0,49.0,0.0,Kujawsko-pomorskie
2918,0.0,145.0,0.0,Łódzkie
610,0.0,17.0,0.0,Lubelskie
145,0.0,0.0,0.0,Lubuskie
1624,0.0,44.0,0.0,Małopolskie
4799,0.0,318.0,0.0,Mazowieckie
857,0.0,50.0,0.0,Opolskie
565,0.0,48.0,0.0,Podkarpackie
736,0.0,10.0,0.0,Podlaskie
636,0.0,38.0,0.0,Pomorskie
12084,0.0,294.0,0.0,Śląskie
721,0.0,34.0,0.0,Świętokrzyskie
213,0.0,1.0,0.0,Warmińsko-mazurskie
2501,0.0,170.0,0.0,Wielkopolskie
599,0.0,20.0,0.0,Zachodniopomorskie
