Confirmed,ConfirmedChange,Deaths,Recovered,Country_Region
42065,948,1110,18299,Ukraine
46973,410,310,35469,United Arab Emirates
309360,1380,43514,35469,United Kingdom
2423490,44726,115321,771064,United States
919,12,26,818,Uruguay
7427,250,20,5038,Uzbekistan
12,0,0,12,Vatican City
4779,216,41,1327,Venezuela
353,1,0,330,Vietnam
1485,175,0,330,West Bank
1089,37,293,402,Yemen
1531,34,21,1233,Zambia
561,16,6,135,Zimbabwe
