Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
130,0,3,115,Busan
6832,2,161,5743,Daegu
53,0,2,28,Gangwon
30,0,0,22,Gwangju
654,2,14,370,Gyeonggi
91,1,0,55,Incheon
1359,1,51,1057,North Gyeongsang
46,0,0,29,Sejong
624,2,2,288,Seoul
141,0,0,122,South Chungcheong
116,0,0,85,South Gyeongsang
15,0,0,8,South Jeolla
