Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
1694,104,52,0.0,Acre
2761,181,164,0.0,Alagoas
3005,95,94,0.0,Amapá
15816,1648,1160,0.0,Amazonas
6547,343,236,0.0,Bahia
19156,744,1389,0.0,Ceará
5401,314,233,0.0,Espírito Santo
3192,213,48,0.0,Federal District
1134,19,61,0.0,Goiás
9112,586,444,0.0,Maranhão
661,70,20,0.0,Mato Grosso
430,25,13,0.0,Mato Grosso do Sul
3733,298,135,0.0,Minas Gerais
9618,1002,946,0.0,Pará
3045,268,157,0.0,Paraiba
1996,90,117,0.0,Paraná
14901,592,1224,0.0,Pernambuco
1612,169,57,0.0,Piauí
18728,242,2050,0.0,Rio de Janeiro
2367,334,105,0.0,Rio Grande do Norte
3143,226,111,0.0,Rio Grande do Sul
1612,152,50,0.0,Rondônia
1411,83,29,0.0,Roraima
3828,95,73,0.0,Santa Catarina
51097,3378,4118,0.0,São Paulo
2268,236,42,0.0,Sergipe
932,104,21,0.0,Tocantins
