Confirmed,ConfirmedChange,Deaths,Recovered,AdminRegion1
17,0,1,11,Aceh
311,5,4,204,Bali
29,1,1,6,Bangka-Belitung
533,10,56,122,Banten
37,0,1,1,Bengkulu
978,19,66,173,Central Java
193,4,7,30,Central Kalimantan
83,3,3,12,Central Sulawesi
1502,83,143,230,East Java
218,4,2,34,East Kalimantan
12,0,0,1,East Nusa Tenggara
19,0,1,11,Gorontalo
5190,134,434,803,Jakarta
64,2,0,3,Jambi
66,0,5,21,Lampung
32,0,2,12,Maluku
131,0,1,7,North Kalimantan
60,6,0,8,North Maluku
71,18,4,17,North Sulawesi
187,8,21,48,North Sumatra
308,31,6,48,Papua
73,2,6,39,Riau
102,1,11,68,Riau Islands
76,5,2,16,South East Sulawesi
263,10,9,24,South Kalimantan
722,12,47,265,South Sulawesi
289,11,9,55,South Sumatra
1465,28,95,202,West Java
120,2,3,12,West Kalimantan
330,0,6,92,West Nusa Tenggara
70,5,1,2,West Papua
64,2,2,5,West Sulawesi
299,13,17,56,West Sumatra
153,7,7,60,Yogyakarta
